no.,ActualOnFPC,setting,measure,x1,x2
0,109.87274900133873,110.0,114.19127471362921,64.39602782925392,51.78009209452067
1,110.26262988629082,110.0,114.95141958163508,64.94287144278795,52.061319387326265
2,109.0132024503164,110.0,111.46914923203786,61.474480797284265,48.54244615958335
3,110.49306105800729,110.0,114.90558391334281,64.86966761155298,51.873433613193576
4,109.50993489416979,110.0,112.82434779121023,62.8582905335189,50.02728098619346
5,110.14043594001885,110.0,114.03103566626531,64.03138382755039,50.92753080592895
6,110.61964195831868,110.0,115.31612849695114,65.10455058641601,52.09138223275397
7,111.13895631146683,110.0,117.29451026184766,67.22321668173963,54.62893010649033
8,109.51653034103245,110.0,112.94629093382444,63.03760710778834,50.2290749144216
9,109.8485563869737,110.0,114.32793721496768,64.64586061029442,51.970935296613305
10,109.79099165740446,110.0,113.57647131408484,63.758408567923695,50.824676484425964
11,109.3617936016788,110.0,112.22778125911006,62.29849117789754,49.18165172699654
12,109.7855990412528,110.0,113.37906922177756,63.4365550092963,50.5537668571979
13,109.8940756551054,110.0,114.02764277133586,63.9704835715006,51.27714425361314
14,109.19515839096228,110.0,112.1905374717624,62.325160784438914,49.234495054533895
15,109.82832794641159,110.0,113.96301641777073,64.258738711805,51.43333907408692
16,109.8642019111895,110.0,114.23409135633608,64.42913136885906,51.609093465532816
17,109.9358880975723,110.0,114.0672275852967,63.95472263434463,51.259181098364806
18,110.2119412498236,110.0,114.43750233433181,64.30700847643082,51.24018753754114
19,110.68032774488503,110.0,115.66874656559797,65.6842677969002,52.54584962882358
20,110.55048585593485,110.0,115.27279703096795,65.20280154277657,52.080546591223545
21,110.107641091691,110.0,114.30599559845136,64.15292137127733,51.36509048949755
22,109.68266159850428,110.0,113.12646345463045,62.99839366442873,50.101290368197425
23,110.40558278414869,110.0,115.07249404791868,65.04882688817845,52.28957792495729
24,109.88828833996648,110.0,114.10411549099425,64.18828107047156,51.66519022253101
25,109.51436700153111,110.0,112.62361468290105,62.63038485322563,49.63807214841302
26,109.80230235167747,110.0,113.58946596620531,63.589246649716735,50.79498446737719
27,110.07869628708089,110.0,114.05858380466694,63.776287661409874,50.869242212255884
28,110.42290732180932,110.0,114.89045437189786,64.49517655345545,51.61572660048689
29,110.69101273741872,110.0,115.89591355200332,66.03596104190981,53.071032454079926
30,109.43736229849826,110.0,112.57465640014152,62.450839269788986,49.50899674060161
31,110.74251375261352,110.0,115.97886478576811,65.94138730801983,53.00476363904487
32,109.94550197391419,110.0,114.18485062580581,64.11369544349454,51.37739378885848
33,108.86907343329258,110.0,111.1642198109653,61.237623648264375,48.14217471389452
34,111.12743147896359,110.0,116.50356162757767,66.24893067832365,53.21596603008864
35,109.7243618641371,110.0,113.74300252103221,63.87386442004983,51.05746270110634
36,109.74014595215596,110.0,113.59270510011743,63.63686558361007,50.91597432296698
37,109.56183230046794,110.0,112.98161535121251,63.17080391991476,50.13634988158152
38,110.20074292042482,110.0,114.69637750635579,64.84263097574775,51.93400801020458
39,110.12646666440061,110.0,114.68033215909388,64.90956687285521,52.042171737938354
40,109.75822577726055,110.0,113.409153051458,63.450958169767354,50.39838858671929
41,111.00534987888207,110.0,116.37616502608323,66.19840848692074,53.45762657146346
42,111.0103877740971,110.0,116.58888484089438,66.65091743355556,53.83154573616832
43,110.18369465361916,110.0,114.37948792171682,64.33293942084397,51.24480517940894
44,109.53620360320448,110.0,113.30558253214205,63.473992963006516,50.63792076910437
45,110.90140307953924,110.0,116.21588492700394,66.28496122738262,53.236479319858475
46,111.58126165604023,110.0,117.74106167163954,67.52558465909593,54.45071013078056
47,110.45778771099896,110.0,114.77837189238207,64.66170503716624,51.41542381843453
48,109.68455282442014,110.0,113.41795902101269,63.60509504054522,50.52157012056405
49,111.3901389474683,110.0,117.42220202053349,67.35827917100472,54.448971664034545
50,109.87778466955704,110.0,113.64175290002622,63.478760643424074,50.66166856749107
51,109.59971075601375,110.0,113.29423191293782,63.41106213667462,50.67272576095386
52,109.84111572552554,110.0,113.71447965355249,63.44354677042223,50.686480626348605
53,109.99080007880082,110.0,114.5026411227056,64.69947104645512,52.02227440935107
54,109.72699881455144,110.0,113.37093954823446,63.27059816972432,50.453562880542975
55,109.62865765565,110.0,112.93299213595152,62.77732049129371,49.788386946832546
56,109.28468538586144,110.0,112.37753519414149,62.528705824002,49.58777908099879
57,109.73203996614346,110.0,113.69176527009662,63.65966195192945,50.842367004223156
58,109.67739305915167,110.0,113.42111187997223,63.37704169367032,50.549274517341665
59,109.18571511548564,110.0,111.9252950917044,61.64748295888219,48.75612821971736
60,110.02294114085464,110.0,114.13100299936528,64.31944520564484,51.31270585771787
61,110.22425292785655,110.0,114.66665569215438,64.72253059029069,51.810092743879224
62,109.05341889910099,110.0,112.00378577956535,62.085628341644245,49.261512194290965
63,109.28413870061691,110.0,112.40371355467573,62.22539447955558,49.47488981919459
64,109.41931763160564,110.0,112.84984667963674,63.02599427529061,50.052827916683874
65,110.70927639800206,110.0,115.8716626624306,66.02730137532347,53.05550878717978
66,109.05326025900847,110.0,111.6374758060232,61.49268209312532,48.54048012611278
67,109.95617082709626,110.0,114.11465327371626,64.07626657441456,51.313080341489155
68,110.70321671180385,110.0,115.90153913083327,66.16909766117055,53.09530979839632
69,110.31383112958412,110.0,115.06932629347016,65.11412575056323,52.1524113589677
70,109.25618712692595,110.0,112.51952782841873,62.55200195299148,49.644025651478806
71,109.32371617311756,110.0,112.51825348311576,62.258724608092,49.53603552275155
72,110.30553186058273,110.0,115.24367359762692,65.5862341685613,52.752945943564605
73,109.39341097690914,110.0,112.17409417301725,62.056893336985326,49.10870820509562
74,109.18185713684764,110.0,112.04812498148462,61.93355369453263,49.09313555519204
75,109.35797214912466,110.0,112.38225968579393,62.43987790012359,49.46815656224218
76,109.18412625091993,110.0,112.13265137450232,62.07200654093544,49.17254919279155
77,110.34525533811106,110.0,114.59319852931866,64.60611332203467,51.3888711232382
