internal_temp5_2,Seconds5_2,TC1_5_2,TC3_5_2,TC4_5_2,TC5_5_2,TC7_5_2,TC8_5_2,TC9_5_2
41.28,254.75,255.06,251.84,245.12,242.01,252.78,242.67,245.45
41.28,255.0,253.56,251.84,244.06,242.23,252.73,242.56,244.45
41.34,255.25,251.01,251.84,243.12,242.45,252.67,242.45,243.73
41.34,255.5,248.78,251.56,242.23,242.34,252.67,242.23,243.12
41.4,255.75,246.12,251.34,241.78,242.06,252.67,241.84,242.62
41.45,256.0,243.56,251.17,241.67,241.84,252.73,241.51,242.45
41.45,256.25,240.45,251.01,241.73,241.4,252.78,241.01,242.34
41.51,256.5,238.28,250.73,241.9,240.84,252.84,240.45,242.23
41.51,256.75,236.4,250.62,242.01,240.45,252.95,239.9,242.23
41.56,257.0,234.67,250.51,242.06,240.01,252.95,239.34,242.01
41.62,257.25,233.78,250.34,242.06,239.78,253.01,239.01,241.84
41.62,257.5,232.45,250.17,242.12,239.67,253.01,238.78,241.51
41.67,257.75,231.45,250.12,241.9,239.67,252.95,238.67,241.12
41.67,258.0,230.28,250.01,241.56,239.73,252.84,238.73,240.78
41.73,258.25,229.01,249.9,240.84,239.73,252.78,238.84,240.28
41.78,258.5,227.73,249.73,240.28,239.73,252.67,238.9,239.73
41.84,258.75,227.28,249.62,239.45,239.62,252.62,238.9,239.34
41.9,259.0,226.95,249.45,238.62,239.4,252.56,238.9,239.12
41.9,259.25,226.73,249.4,238.23,238.84,252.51,238.78,239.06
41.95,259.5,225.84,249.17,238.12,238.01,252.34,238.45,239.06
42.01,259.75,225.34,248.9,238.17,237.28,252.17,238.06,239.01
42.01,260.0,225.28,248.73,238.28,236.73,252.06,237.51,239.01
42.06,260.25,225.23,248.51,238.45,236.45,251.95,237.12,238.9
42.12,260.5,224.95,248.12,238.62,236.4,251.78,236.84,238.73
42.12,260.75,224.62,247.51,238.62,236.62,251.67,236.84,238.45
42.17,261.0,224.01,246.73,238.51,236.78,251.51,236.67,237.67
42.17,261.25,223.23,245.67,238.28,236.95,251.28,236.73,237.06
42.23,261.5,222.45,244.12,238.01,237.28,251.17,236.84,236.4
42.28,261.75,220.9,242.01,237.28,237.51,250.9,236.73,235.9
42.28,262.0,218.67,240.73,236.56,237.51,250.9,236.78,235.62
42.34,262.25,217.73,239.56,236.06,237.28,250.62,236.56,235.4
42.4,262.5,217.67,239.23,236.06,236.95,250.51,236.17,235.45
42.4,262.75,217.56,239.34,236.17,236.45,249.95,235.67,235.45
42.45,263.0,217.45,239.95,236.28,235.9,249.34,235.06,235.45
42.45,263.25,217.45,240.62,236.4,235.56,248.9,234.78,235.56
42.51,263.5,217.17,241.12,236.4,235.12,248.23,234.45,235.45
42.56,263.75,216.95,241.62,236.62,235.01,247.51,234.28,235.45
42.56,264.0,216.56,241.9,236.62,235.01,246.73,234.4,235.23
42.62,264.25,216.51,242.06,236.51,235.01,246.01,234.4,234.95
42.67,264.5,216.28,241.95,236.34,235.17,245.28,234.45,234.62
42.67,264.75,215.95,241.4,236.01,235.23,244.67,234.4,234.17
42.73,265.0,215.78,240.17,235.51,235.45,244.34,234.4,233.9
42.78,265.25,215.56,239.12,234.78,235.45,244.12,234.17,233.73
42.78,265.5,215.51,238.17,234.12,235.28,244.23,233.95,233.67
42.84,265.75,215.56,237.73,233.56,235.01,244.28,233.62,233.67
42.9,266.0,215.51,237.84,233.45,234.4,244.45,233.4,233.67
42.9,266.25,215.34,237.95,233.45,233.73,244.51,232.78,233.62
42.95,266.5,215.45,238.17,233.67,233.34,244.51,232.51,233.67
42.95,266.75,215.62,238.45,233.9,233.01,244.17,232.17,233.45
43.01,267.0,215.67,238.84,234.01,232.78,243.78,232.12,233.01
43.06,267.25,215.56,239.17,234.17,232.84,243.56,232.12,232.4
43.06,267.5,215.45,239.34,234.34,232.95,242.95,232.23,231.9
43.12,267.75,215.23,239.01,234.23,233.01,242.45,232.23,231.28
43.12,268.0,214.73,238.06,233.95,233.23,242.06,232.12,230.73
43.17,268.25,212.95,236.51,233.51,233.28,241.78,231.9,230.51
43.23,268.5,212.01,235.12,233.12,233.4,241.73,231.67,230.51
43.28,268.75,211.62,234.12,232.62,233.45,241.73,231.34,230.4
43.28,269.0,211.62,233.4,232.4,233.23,241.62,230.95,230.51
43.4,269.25,212.06,233.51,232.34,232.73,241.67,230.45,230.51
43.4,269.5,212.4,233.84,232.28,232.28,241.73,230.06,230.62
43.45,269.75,212.73,234.4,232.45,231.9,241.67,229.84,230.62
43.45,270.0,212.78,234.95,232.45,231.67,241.45,229.67,230.56
43.51,270.25,212.9,235.67,232.62,231.62,241.28,229.78,230.51
