internal_temp11_2,Seconds11_2,TC1_11_2,TC3_11_2,TC4_11_2,TC5_11_2,TC6_11_2,TC7_11_2,TC8_11_2,TC9_11_2
24.56,145.75,188.62,168.51,172.34,171.17,178.9,170.01,173.4,177.73
24.56,146.0,189.95,169.73,172.9,171.06,180.01,170.12,173.51,178.01
24.62,146.25,190.78,170.84,173.28,171.12,180.67,170.17,173.62,178.01
24.62,146.5,190.73,171.51,173.45,171.34,181.17,170.06,173.9,178.01
24.62,146.75,190.51,171.78,173.62,171.73,181.34,170.06,174.4,177.95
24.62,147.0,190.12,171.51,173.45,172.17,180.51,170.01,174.51,177.78
24.62,147.25,190.06,171.17,173.34,172.4,179.06,170.17,174.78,177.73
24.67,147.5,189.73,170.67,173.12,172.56,177.67,170.4,174.95,177.73
24.67,147.75,189.56,170.23,173.06,172.62,177.06,170.67,174.95,177.84
24.67,148.0,189.62,169.9,173.06,172.67,176.45,171.12,174.78,178.01
24.67,148.25,189.84,169.78,173.12,172.56,176.06,171.73,174.78,178.34
24.67,148.5,189.78,169.78,173.17,172.28,176.84,172.06,174.67,178.62
24.73,148.75,189.84,170.12,173.51,172.17,177.73,172.34,174.62,178.84
24.73,149.0,189.9,171.01,174.23,172.12,178.4,172.62,174.62,179.01
24.73,149.25,189.95,171.73,174.78,172.17,178.73,172.67,174.62,179.01
24.73,149.5,190.06,172.62,175.23,172.62,179.01,172.62,174.78,179.01
24.78,149.75,190.12,172.9,175.4,173.17,178.9,172.56,174.95,178.95
24.78,150.0,190.06,172.78,175.23,173.62,178.67,172.28,175.12,178.9
24.78,150.25,189.84,172.67,175.06,174.06,178.23,172.23,175.4,178.9
24.78,150.5,189.73,172.17,174.84,174.23,177.84,172.23,175.62,178.84
24.78,150.75,189.56,171.67,174.56,174.23,177.73,172.23,175.73,179.01
24.84,151.0,189.56,171.4,174.51,174.17,177.34,172.62,175.84,179.06
24.84,151.25,189.56,171.12,174.45,174.12,177.06,172.84,175.84,179.34
24.84,151.5,189.62,170.95,174.45,173.95,177.56,173.23,175.78,179.67
24.84,151.75,189.84,171.01,174.67,173.95,179.51,173.56,175.73,180.01
24.9,152.0,190.17,171.51,175.06,173.9,180.84,173.78,175.73,180.34
24.9,152.25,191.23,172.62,175.78,173.67,181.95,173.84,175.56,180.51
24.9,152.5,191.62,173.73,176.06,173.51,182.67,173.73,175.4,180.56
24.9,152.75,191.73,174.62,176.23,173.45,183.12,173.73,175.4,180.56
24.9,153.0,191.45,175.17,176.23,173.23,183.01,173.62,175.23,180.51
24.95,153.25,191.45,175.51,176.17,173.17,182.56,173.56,175.12,180.45
24.95,153.5,191.28,175.23,176.01,173.12,181.23,173.62,175.06,180.34
24.95,153.75,191.06,174.95,175.84,173.01,180.01,173.73,175.01,180.17
24.95,154.0,190.95,174.34,175.45,172.9,179.23,173.84,174.95,180.01
25.01,154.25,190.9,173.84,175.28,172.9,178.73,174.23,174.95,179.95
25.01,154.5,190.95,173.45,175.12,172.9,178.51,174.62,174.95,179.84
25.01,154.75,190.9,173.28,174.95,172.78,178.62,175.06,174.9,179.62
25.01,155.0,190.9,173.56,174.78,172.95,179.56,175.4,174.95,179.51
25.06,155.25,190.9,173.73,174.62,173.01,180.17,175.51,174.9,179.34
25.06,155.5,190.95,174.45,174.62,173.17,180.84,175.51,174.95,179.28
25.06,155.75,190.95,174.95,174.45,173.28,180.78,175.4,174.95,179.23
25.06,156.0,190.95,175.23,174.45,173.51,180.9,175.4,175.06,178.95
25.12,156.25,190.9,175.17,174.28,173.62,180.67,175.23,175.06,178.73
25.12,156.5,190.84,175.12,174.23,173.95,180.51,175.23,175.23,178.73
25.12,156.75,190.73,174.95,174.28,174.23,180.28,175.28,175.51,178.67
25.12,157.0,190.45,174.62,174.23,174.51,179.78,175.51,175.73,178.56
25.17,157.25,190.28,174.4,174.34,174.84,179.4,175.73,175.95,178.51
25.17,157.5,190.12,174.17,174.34,175.23,179.23,176.01,176.28,178.51
25.17,157.75,190.06,173.95,174.45,175.28,179.34,176.23,176.56,178.51
25.17,158.0,189.9,174.01,174.56,175.51,179.51,176.51,176.73,178.51
25.17,158.25,189.84,174.45,174.73,175.56,181.01,176.62,177.06,178.67
25.23,158.5,189.78,175.28,174.78,175.56,182.34,176.73,177.17,178.73
25.23,158.75,189.56,176.12,174.95,175.34,183.01,176.67,177.23,179.01
25.23,159.0,189.51,176.84,175.28,175.4,183.56,176.73,177.28,179.45
25.28,159.25,189.45,176.95,175.51,175.23,183.95,176.56,177.34,179.67
25.28,159.5,189.28,176.9,175.9,175.23,183.78,176.51,177.34,179.95
25.28,159.75,189.28,176.73,176.28,175.12,182.67,176.4,177.28,180.17
25.28,160.0,189.23,176.28,176.45,175.12,181.95,176.4,177.4,180.28
25.28,160.25,189.28,176.01,176.56,175.23,181.17,176.56,177.56,180.4
25.34,160.5,189.28,175.73,176.56,175.45,180.73,176.73,177.78,180.45
25.34,160.75,189.28,175.45,176.51,175.62,180.4,177.01,178.01,180.4
25.34,161.0,189.28,175.12,176.34,175.78,179.84,177.34,178.17,180.34
25.4,161.25,189.4,175.01,176.34,176.12,179.28,177.73,178.51,180.4
25.4,161.5,189.28,174.73,176.23,176.23,178.73,177.9,178.67,180.4
25.4,161.75,189.45,174.67,176.23,176.4,178.23,178.01,178.84,180.45
25.4,162.0,189.34,174.45,176.17,176.4,178.01,178.06,178.78,180.51
25.45,162.25,189.45,174.45,176.28,176.4,177.73,178.01,178.78,180.67
25.45,162.5,189.56,174.45,176.51,176.4,177.56,178.01,178.84,180.9
25.45,162.75,189.4,174.23,176.56,176.28,177.4,177.84,178.73,181.01
25.45,163.0,189.4,174.28,176.9,176.45,177.23,177.73,178.73,181.23
25.51,163.25,189.45,174.23,177.4,176.56,177.01,177.62,178.84,181.4
25.51,163.5,189.34,174.23,177.84,176.9,176.9,177.4,178.78,181.4
25.51,163.75,189.28,174.12,178.01,177.17,177.01,177.34,178.84,181.45
25.51,164.0,189.23,174.06,178.01,177.51,177.06,177.23,179.01,181.4
25.56,164.25,189.17,174.23,178.01,177.78,177.23,177.06,179.23,181.51
25.56,164.5,189.01,174.23,177.84,178.01,177.51,176.95,179.51,181.51
25.56,164.75,188.95,174.23,177.67,178.01,178.01,176.9,179.62,181.51
25.56,165.0,189.01,174.45,177.73,178.01,178.67,176.73,179.73,181.62
