internal_temp10_2,Seconds10_2,TC1_10_2,TC3_10_2,TC4_10_2,TC5_10_2,TC7_10_2,TC8_10_2,TC9_10_2
37.62,36.5,139.23,39.95,53.9,56.12,38.51,58.06,53.56
37.62,36.75,139.34,39.84,54.67,57.51,38.78,59.9,54.06
37.62,37.0,139.84,39.84,55.45,59.45,38.95,61.9,54.62
37.62,37.25,141.06,40.06,56.4,61.34,39.06,64.51,55.23
37.62,37.5,142.17,40.28,57.34,63.34,39.28,67.06,56.12
37.62,37.75,143.12,40.4,58.73,65.51,39.62,69.73,57.06
37.62,38.0,143.9,40.62,60.06,66.95,40.01,72.12,58.23
37.62,38.25,144.45,40.9,61.4,67.95,40.28,74.12,59.67
37.62,38.5,144.62,41.28,62.9,68.4,40.56,75.45,61.23
37.62,38.75,144.95,41.51,64.84,68.45,41.01,76.17,63.06
37.62,39.0,145.23,41.51,66.9,68.12,41.17,76.12,65.62
37.62,39.25,144.9,41.73,69.28,67.84,41.56,75.78,68.4
37.62,39.5,145.12,41.84,72.23,67.73,41.67,75.12,71.17
37.62,39.75,145.34,42.12,75.23,68.01,41.78,74.73,73.73
37.62,40.0,145.4,42.34,79.06,68.34,41.84,74.56,75.95
37.62,40.25,145.84,42.62,82.28,69.17,41.9,74.62,77.23
37.62,40.5,146.73,43.01,84.06,70.45,41.95,75.12,78.28
37.62,40.75,147.34,43.28,84.56,72.28,41.95,75.84,78.95
37.62,41.0,148.01,43.67,84.4,74.45,42.12,76.73,79.4
37.62,41.25,148.51,43.95,83.9,76.78,42.17,77.95,79.9
37.62,41.5,148.9,44.17,83.62,78.28,42.28,79.06,80.51
37.62,41.75,149.56,44.67,83.51,79.51,42.51,80.23,81.73
37.62,42.0,150.34,44.95,83.45,80.01,42.56,80.84,82.95
37.62,42.25,150.84,45.56,83.56,79.78,42.73,81.28,84.62
37.62,42.5,151.34,45.62,83.84,79.4,42.95,81.17,86.73
37.62,42.75,152.45,45.56,84.9,78.9,43.01,80.84,88.95
37.62,43.0,154.4,45.51,86.23,78.4,43.12,80.67,90.9
37.56,43.25,157.62,45.73,88.62,78.01,43.28,80.84,92.62
37.62,43.5,159.51,46.23,92.17,78.28,43.4,81.28,93.9
37.62,43.75,158.23,47.4,94.28,78.84,43.56,81.78,94.51
37.62,44.0,156.34,48.23,95.17,79.95,43.95,83.01,94.62
37.56,44.25,154.67,49.23,95.17,81.45,44.73,84.9,94.73
37.56,44.5,153.56,50.12,94.06,82.73,45.34,86.95,94.62
37.56,44.75,153.12,51.17,93.12,83.73,45.9,88.34,94.62
37.56,45.0,152.9,52.23,92.17,84.23,46.51,89.28,94.78
37.56,45.25,152.78,53.9,91.51,84.17,47.34,89.67,95.28
37.56,45.5,152.45,55.45,91.12,83.78,47.84,89.51,96.06
37.56,45.75,152.12,57.28,90.95,83.45,48.23,89.28,97.17
37.56,46.0,151.78,59.84,91.28,83.01,48.62,88.73,98.78
37.56,46.25,151.12,63.23,91.84,82.62,49.23,88.17,99.9
37.56,46.5,150.28,66.56,93.17,82.51,50.01,87.95,100.78
37.56,46.75,150.12,69.84,95.06,82.95,50.9,87.9,101.56
37.56,47.0,151.12,71.23,97.01,84.06,51.56,88.01,101.73
37.56,47.25,151.4,70.62,97.23,85.84,52.34,88.4,101.62
37.56,47.5,150.9,69.45,96.67,88.12,53.62,89.28,101.45
37.56,47.75,150.95,68.01,96.06,90.17,55.34,90.45,101.28
37.56,48.0,150.67,66.95,95.12,91.45,57.17,91.34,101.34
37.56,48.25,150.34,65.84,94.28,92.12,59.34,91.84,101.73
37.56,48.5,150.01,64.84,93.4,92.28,61.73,92.17,102.4
37.56,48.75,150.34,64.45,92.84,91.67,64.51,92.23,103.73
37.56,49.0,151.01,64.51,92.78,90.95,66.62,92.23,105.28
37.56,49.25,151.45,65.28,93.12,90.17,68.17,92.12,106.67
37.56,49.5,152.28,67.62,94.34,89.28,68.95,92.06,107.9
37.51,49.75,154.51,72.4,96.84,88.67,69.51,92.28,108.9
37.56,50.0,158.73,77.56,99.56,88.4,69.78,92.62,109.4
37.56,50.25,159.78,81.95,100.51,88.73,69.67,93.28,109.51
37.51,50.5,158.84,84.06,100.62,89.78,69.45,94.51,109.17
37.51,50.75,157.84,85.34,99.9,91.12,69.23,96.28,108.78
37.51,51.0,157.23,85.12,99.01,92.4,69.23,97.78,108.45
37.51,51.25,156.9,83.06,98.06,93.51,69.9,98.84,108.23
37.51,51.5,156.51,81.23,97.17,94.12,70.9,99.34,108.28
37.51,51.75,156.17,79.4,96.62,94.28,72.67,99.28,108.51
37.51,52.0,155.9,78.12,96.12,94.17,74.06,99.06,109.06
37.51,52.25,155.95,77.67,95.95,93.95,76.73,98.62,109.95
37.51,52.5,156.28,78.56,95.95,93.51,78.67,98.06,110.73
37.51,52.75,156.67,81.17,96.51,93.12,79.67,97.45,111.4
37.51,53.0,156.73,84.56,98.62,92.95,80.51,97.17,111.95
37.51,53.25,156.67,87.67,101.12,93.06,81.01,97.06,112.01
37.51,53.5,156.9,89.45,102.73,93.78,81.17,97.23,111.9
