internal_temp4_1,Seconds4_1,TC1_4_1,TC3_4_1,TC4_4_1,TC5_4_1,TC6_4_1,TC7_4_1,TC8_4_1,TC9_4_1
22.9,36.5,113.4,35.56,43.95,43.9,40.45,34.67,46.73,45.78
22.9,36.75,113.67,36.12,44.56,44.62,40.95,34.73,47.4,46.01
22.9,37.0,114.17,36.34,45.12,45.4,41.01,34.73,47.95,46.28
22.9,37.25,115.51,36.73,45.78,46.34,41.62,34.78,48.51,46.62
22.9,37.5,116.84,37.06,46.28,47.34,41.95,34.9,49.23,47.01
22.9,37.75,118.4,37.12,46.84,48.23,42.28,35.01,50.28,47.51
22.9,38.0,119.51,37.12,47.51,49.23,42.67,35.17,51.23,47.95
22.9,38.25,120.67,37.4,48.23,50.84,42.67,35.28,52.28,48.56
22.9,38.5,121.73,37.45,48.95,52.01,43.01,35.34,53.56,49.17
22.9,38.75,122.01,37.23,49.78,53.34,42.95,35.45,54.9,50.01
22.9,39.0,122.12,37.06,50.45,54.56,42.84,35.45,56.51,50.62
22.9,39.25,122.28,37.06,51.17,56.28,42.73,35.73,58.4,51.28
22.9,39.5,122.9,36.84,52.06,58.06,42.67,35.95,60.4,51.95
22.9,39.75,123.84,36.95,53.01,60.06,42.51,36.06,62.84,52.56
22.9,40.0,124.62,37.12,53.95,62.06,42.34,36.23,65.28,53.23
22.9,40.25,125.45,37.28,55.28,63.51,42.51,36.51,67.84,54.34
22.9,40.5,126.23,37.45,56.67,64.62,42.62,36.78,69.9,55.67
22.9,40.75,126.73,37.51,57.95,65.23,42.56,37.06,71.51,57.06
22.9,41.0,127.12,37.78,59.45,65.45,42.51,37.4,72.51,58.67
22.9,41.25,127.73,38.06,61.51,65.23,42.67,37.56,73.12,60.73
22.9,41.5,127.78,38.34,63.56,64.78,42.84,37.67,73.01,63.12
22.9,41.75,127.73,38.56,66.01,64.51,42.78,37.95,72.84,65.56
22.9,42.0,128.17,38.67,68.9,64.51,42.84,38.12,72.34,67.95
22.9,42.25,128.51,38.51,72.23,64.78,43.06,38.17,72.12,69.9
22.9,42.5,129.51,38.45,75.67,65.23,43.28,38.17,72.12,71.51
22.9,42.75,130.78,38.9,77.84,66.17,43.67,38.28,72.45,72.62
22.9,43.0,131.9,39.51,78.45,67.84,43.78,38.34,73.01,73.51
22.9,43.25,132.78,39.84,77.9,69.67,43.67,38.34,73.51,74.01
22.9,43.5,133.62,40.12,77.28,71.84,43.62,38.4,74.45,74.51
22.9,43.75,134.45,40.51,76.78,73.95,44.17,38.4,75.67,74.95
22.9,44.0,135.17,40.73,76.51,75.23,44.45,38.56,76.84,75.28
22.9,44.25,136.01,41.34,76.34,75.78,44.56,38.78,77.73,76.01
22.9,44.5,136.78,41.51,76.4,75.62,44.73,38.84,78.28,76.95
22.9,44.75,137.56,41.56,77.01,75.01,44.73,38.95,78.51,78.67
22.9,45.0,138.73,41.62,77.62,74.51,45.01,39.12,78.56,81.01
22.9,45.25,140.23,41.56,78.62,74.06,45.06,39.4,78.12,83.06
22.9,45.5,143.28,41.73,80.67,73.78,46.01,39.45,78.01,85.12
22.9,45.75,146.23,42.34,83.17,73.78,47.17,39.73,78.06,86.62
22.9,46.0,147.23,43.45,85.95,73.84,48.23,40.01,78.45,87.67
22.9,46.25,145.45,44.62,86.95,74.62,50.9,40.28,79.12,88.23
