internal_temp5_1,Seconds5_1,TC1_5_1,TC3_5_1,TC4_5_1,TC5_5_1,TC7_5_1,TC8_5_1,TC9_5_1
42.9,254.75,239.78,249.95,241.34,238.84,251.67,239.01,240.84
42.9,255.0,238.12,249.84,241.34,238.84,251.78,238.67,240.73
42.95,255.25,236.06,249.67,241.06,238.78,251.67,238.45,240.17
43.01,255.5,234.23,249.56,240.67,238.84,251.62,238.51,239.73
43.01,255.75,232.78,249.45,240.17,239.06,251.56,238.67,239.17
43.06,256.0,231.78,249.4,239.73,239.06,251.45,238.84,238.51
43.12,256.25,230.67,249.17,238.95,238.84,251.34,238.84,238.06
43.12,256.5,229.62,248.9,237.73,238.45,251.17,238.67,237.78
43.17,256.75,229.4,248.84,237.23,237.73,251.17,238.56,237.73
43.17,257.0,228.73,248.67,236.95,236.95,251.06,238.28,237.73
43.23,257.25,228.4,248.51,237.01,236.4,250.9,237.9,237.62
43.28,257.5,227.95,248.12,237.12,235.84,250.67,237.4,237.56
43.28,257.75,227.51,247.9,237.28,235.62,250.56,237.06,237.4
43.34,258.0,226.95,247.56,237.45,235.51,250.28,236.78,237.23
43.4,258.25,226.01,247.17,237.51,235.62,250.12,236.67,236.95
43.45,258.5,225.06,246.73,237.45,235.84,250.01,236.62,236.45
43.45,258.75,224.17,245.51,237.28,236.06,249.9,236.73,235.9
43.51,259.0,223.34,243.78,237.01,236.28,249.62,236.84,235.28
43.56,259.25,222.23,242.06,236.56,236.4,249.45,236.84,234.73
43.56,259.5,220.34,240.56,235.9,236.45,249.34,236.84,234.34
43.62,259.75,218.78,239.62,235.45,236.45,249.28,236.67,234.17
43.67,260.0,217.67,238.95,235.23,236.17,249.12,236.51,234.12
43.67,260.25,217.45,239.12,235.23,235.67,248.78,236.12,234.12
43.73,260.5,217.45,239.62,235.28,235.12,248.4,235.67,234.23
43.73,260.75,217.62,240.28,235.45,234.73,247.84,235.23,234.34
43.78,261.0,217.67,240.78,235.56,234.4,247.06,234.9,234.28
43.84,261.25,217.62,241.34,235.67,234.17,246.34,234.73,234.23
