internal_temp2_1,Seconds2_1,TC1_2_1,TC3_2_1,TC4_2_1,TC5_2_1,TC7_2_1,TC8_2_1,TC9_2_1
29.12,145.75,223.01,186.78,195.45,194.9,189.51,196.84,203.67
29.12,146.0,224.56,188.9,196.28,194.56,189.51,197.06,203.9
29.12,146.25,226.01,190.9,197.28,194.28,189.51,197.45,204.01
29.17,146.5,226.12,192.78,197.78,194.56,189.4,197.84,203.78
29.17,146.75,225.73,194.4,197.95,195.01,189.34,198.45,203.73
29.17,147.0,225.12,195.12,197.78,195.34,189.4,198.95,203.51
29.17,147.25,224.73,194.9,197.56,195.84,189.67,199.45,203.51
29.23,147.5,224.51,194.4,197.28,196.23,190.12,199.67,203.56
29.23,147.75,224.28,193.51,197.06,196.4,190.62,199.67,203.78
29.23,148.0,224.23,192.56,196.9,196.56,191.56,199.62,204.06
29.23,148.25,224.45,191.9,196.9,196.56,192.62,199.45,204.4
29.23,148.5,224.62,191.28,196.95,196.51,193.45,199.28,204.78
29.28,148.75,224.73,191.23,197.23,196.4,193.9,199.23,205.17
29.28,149.0,224.84,192.01,197.67,196.12,193.95,199.06,205.17
29.28,149.25,224.9,193.01,198.67,196.17,194.01,199.12,205.23
29.28,149.5,225.01,194.12,199.67,196.34,193.95,199.28,205.23
29.28,149.75,225.12,195.34,200.4,196.84,193.9,199.62,205.23
29.34,150.0,225.01,195.51,200.56,197.51,193.62,199.95,205.06
29.34,150.25,224.78,195.56,200.23,198.17,193.34,200.17,204.84
29.34,150.5,224.56,195.34,199.84,198.73,193.34,200.62,204.9
29.34,150.75,224.23,195.01,199.62,199.06,193.62,200.9,205.06
29.4,151.0,224.01,194.23,199.4,199.06,193.9,201.06,205.28
29.4,151.25,223.73,193.62,199.12,199.01,194.23,201.17,205.62
29.4,151.5,224.01,193.34,199.23,198.84,194.84,201.06,206.23
29.4,151.75,224.45,193.12,199.4,198.78,195.34,200.84,206.78
29.45,152.0,224.9,193.28,199.67,198.62,195.78,200.67,207.28
29.45,152.25,226.28,194.23,200.45,198.4,195.84,200.45,207.56
29.45,152.5,227.06,195.84,201.62,198.23,195.78,200.28,207.67
29.45,152.75,227.4,197.45,202.23,198.06,195.73,200.12,207.78
29.45,153.0,227.4,198.95,202.56,197.78,195.56,200.06,207.67
29.51,153.25,226.9,199.9,202.62,197.67,195.34,199.95,207.51
29.51,153.5,226.45,200.28,202.45,197.51,195.51,199.95,207.4
29.51,153.75,226.28,199.9,202.06,197.4,195.78,199.84,207.23
29.51,154.0,226.01,199.28,201.62,197.12,196.06,199.84,206.9
29.56,154.25,225.73,198.51,201.4,197.06,196.78,199.78,206.73
29.56,154.5,225.73,197.67,201.12,196.95,197.62,199.78,206.56
29.56,154.75,225.78,196.95,200.73,197.06,198.4,199.78,206.4
29.62,155.0,226.01,196.67,200.45,197.12,198.9,199.78,206.23
29.62,155.25,226.23,196.67,200.23,197.28,199.23,199.95,206.01
29.62,155.5,226.28,197.01,199.9,197.28,199.23,200.01,205.78
29.62,155.75,226.45,197.84,199.84,197.78,199.06,200.17,205.67
29.62,156.0,226.51,198.62,199.67,198.01,198.84,200.28,205.56
29.67,156.25,226.67,199.23,199.67,198.62,198.78,200.62,205.4
29.67,156.5,226.51,199.62,199.51,199.06,198.62,200.9,205.28
29.67,156.75,226.34,199.73,199.51,199.67,198.73,201.51,205.34
29.67,157.0,226.23,199.67,199.56,200.28,198.9,202.01,205.34
29.67,157.25,226.17,199.17,199.56,201.06,199.23,202.56,205.34
29.73,157.5,225.73,198.62,199.56,201.78,199.51,203.06,205.4
29.73,157.75,225.62,198.23,199.73,202.45,199.9,203.62,205.45
29.73,158.0,225.56,197.95,199.95,203.01,200.28,204.23,205.56
29.78,158.25,225.62,198.12,200.12,203.28,200.62,204.78,205.84
