internal_temp4_2,Seconds4_2,TC1_4_2,TC3_4_2,TC4_4_2,TC5_4_2,TC6_4_2,TC7_4_2,TC8_4_2,TC9_4_2
37.17,36.5,117.45,43.28,41.06,34.45,57.95,48.62,35.62,37.9
37.17,36.75,117.23,43.34,41.4,34.51,58.01,49.4,35.9,38.12
37.17,37.0,116.95,43.51,41.67,34.67,57.67,50.34,36.17,38.4
37.23,37.25,116.95,43.78,41.95,34.73,57.06,51.34,36.34,38.56
37.17,37.5,116.28,44.06,42.12,34.9,57.17,52.45,36.56,38.78
37.23,37.75,115.95,44.56,42.4,35.17,58.56,53.78,36.67,38.9
37.23,38.0,116.01,45.06,42.73,35.23,59.67,55.17,36.84,39.06
37.17,38.25,115.67,45.23,42.9,35.45,60.06,56.4,36.95,39.06
37.17,38.5,115.73,45.51,43.01,35.56,61.4,58.4,37.01,39.23
37.17,38.75,115.67,45.95,43.12,35.62,63.62,60.45,37.17,39.45
37.23,39.0,116.17,46.78,43.23,35.78,66.12,62.4,37.28,39.78
37.17,39.25,116.78,47.45,43.23,35.95,69.67,64.28,37.45,39.9
37.17,39.5,117.06,48.78,43.34,36.28,72.84,65.51,37.67,40.06
37.17,39.75,116.95,50.23,43.51,36.73,74.45,66.51,37.78,40.28
37.17,40.0,117.23,52.01,43.73,37.01,76.17,66.56,37.84,40.4
37.17,40.25,117.62,54.51,43.78,37.12,77.67,66.34,37.73,40.73
37.17,40.5,117.56,57.45,43.84,37.28,79.23,66.12,37.84,41.06
37.17,40.75,118.51,60.95,44.17,37.45,80.9,66.01,38.12,41.45
37.17,41.0,118.34,64.45,44.12,37.62,82.51,65.84,38.4,41.56
37.17,41.25,118.17,67.12,44.28,37.73,87.23,66.01,38.73,41.95
37.17,41.5,118.17,69.51,44.17,37.73,91.28,66.12,38.78,42.06
37.17,41.75,118.78,70.73,44.34,37.95,93.62,67.23,39.06,42.28
37.17,42.0,119.01,71.23,44.23,38.01,94.51,68.51,39.12,42.45
37.17,42.25,118.56,70.67,44.28,38.01,93.9,70.78,39.4,42.78
37.17,42.5,118.17,69.51,44.4,38.17,92.67,73.23,39.78,43.12
37.17,42.75,117.56,68.17,44.56,38.45,90.9,75.73,40.12,43.4
37.17,43.0,116.78,67.28,44.73,38.67,91.12,77.28,40.34,43.84
37.17,43.25,115.84,67.17,44.9,38.84,92.06,78.45,40.51,44.17
37.17,43.5,115.45,67.4,44.9,38.95,94.45,78.84,40.62,44.45
37.17,43.75,115.78,69.62,44.95,39.06,97.23,78.56,40.95,44.9
37.17,44.0,117.56,71.9,45.34,39.23,100.01,78.23,41.17,45.17
37.17,44.25,122.23,76.01,45.67,39.23,104.62,77.56,41.4,45.51
37.17,44.5,126.9,79.45,46.45,39.4,107.84,77.45,41.78,45.9
37.17,44.75,131.56,82.78,47.34,39.73,110.51,77.62,42.28,46.4
37.17,45.0,134.23,85.12,48.06,40.01,114.34,77.9,42.67,47.06
37.17,45.25,134.73,86.62,48.95,40.4,118.78,78.4,42.84,47.62
37.17,45.5,134.73,86.28,49.9,40.62,119.62,79.45,42.95,48.01
37.17,45.75,134.84,83.73,50.73,41.06,118.62,80.67,43.23,48.51
37.17,46.0,134.45,81.34,51.56,41.17,114.45,81.9,43.4,48.95
37.17,46.25,134.23,79.17,52.84,41.4,110.06,82.84,43.73,49.73
37.17,46.5,133.78,77.51,54.23,41.62,106.17,83.23,44.17,50.56
37.17,46.75,132.84,76.4,55.67,41.73,103.67,83.17,44.62,51.4
37.17,47.0,131.95,76.4,57.34,41.9,101.73,82.9,45.12,52.4
37.17,47.25,131.06,76.95,60.12,42.17,101.45,82.62,45.9,53.4
37.17,47.5,130.78,78.51,63.23,42.67,102.28,82.23,46.62,54.56
37.17,47.75,131.17,80.28,66.84,43.12,103.67,81.9,47.4,55.84
37.17,48.0,133.51,81.9,70.62,43.84,107.67,81.9,47.84,57.45
37.17,48.25,136.06,83.45,72.45,44.67,110.17,82.34,48.45,59.51
37.17,48.5,137.62,84.51,73.17,45.51,111.34,83.51,48.95,61.67
37.17,48.75,138.95,84.23,74.06,46.78,111.17,85.34,49.56,64.06
37.17,49.0,139.9,83.62,75.12,48.06,109.9,87.78,50.56,66.17
37.17,49.25,140.62,82.84,75.67,49.62,107.95,89.51,52.01,67.67
37.17,49.5,140.67,82.17,76.12,51.23,106.17,90.56,53.78,68.84
37.17,49.75,140.51,81.51,76.51,53.28,104.9,90.9,55.73,69.67
37.17,50.0,140.01,82.12,76.67,55.45,104.62,90.78,58.23,70.01
37.17,50.25,139.34,83.23,76.84,58.17,105.73,90.4,60.56,70.17
37.17,50.5,138.67,86.23,76.95,60.4,110.06,89.95,62.78,70.23
37.17,50.75,138.4,89.9,77.34,62.17,114.4,89.28,64.56,70.4
37.17,51.0,140.67,93.4,78.28,63.73,118.28,88.73,65.45,70.73
37.17,51.25,144.62,96.06,79.51,64.45,121.51,88.51,65.73,71.28
37.17,51.5,147.17,97.78,80.67,64.62,124.95,88.67,65.78,72.12
37.17,51.75,146.62,97.45,82.01,64.34,126.67,88.9,65.4,73.9
37.17,52.0,146.78,95.84,83.51,64.01,126.9,89.51,64.9,76.17
37.17,52.25,147.01,93.95,84.73,63.45,125.51,90.62,64.34,78.51
37.17,52.5,146.62,91.9,85.4,63.06,120.78,91.73,64.17,80.95
37.17,52.75,146.23,90.17,85.9,63.12,116.56,92.78,64.17,82.84
