internal_temp11_2,Seconds11_2,TC1_11_2,TC3_11_2,TC4_11_2,TC5_11_2,TC6_11_2,TC7_11_2,TC8_11_2,TC9_11_2
44.12,327.5,58.06,161.34,157.01,164.4,149.06,164.84,161.73,150.56
44.17,327.75,58.34,161.95,157.51,164.4,148.34,164.73,161.95,150.78
44.17,328.0,58.17,162.28,157.95,164.34,147.01,164.4,162.06,151.06
44.23,328.25,58.28,162.73,158.17,164.23,145.23,163.62,162.34,151.4
44.28,328.5,58.51,161.95,158.51,164.23,144.12,163.73,162.51,151.67
44.34,328.75,59.28,159.78,158.67,164.23,145.78,163.4,162.56,151.95
44.34,329.0,60.06,157.67,158.78,164.23,144.45,163.01,162.73,152.23
44.4,329.25,60.9,156.28,159.01,164.23,143.12,162.95,162.73,152.56
44.4,329.5,61.51,155.67,159.12,164.28,143.56,163.01,162.95,152.9
44.45,329.75,62.06,154.62,159.23,164.12,141.56,163.01,162.73,153.12
44.51,330.0,61.84,154.01,159.23,164.12,139.78,162.73,162.28,153.23
44.56,330.25,62.06,153.84,159.28,163.9,137.78,162.06,161.84,153.4
44.56,330.5,62.01,153.56,159.17,163.51,138.67,161.28,161.12,153.34
44.62,330.75,63.17,153.28,159.01,162.73,138.06,160.28,160.28,153.23
44.62,331.0,64.67,153.67,158.84,161.95,138.4,159.45,159.45,153.06
44.67,331.25,66.01,154.56,158.56,160.95,141.95,158.78,158.34,152.45
44.73,331.5,66.73,155.06,158.17,159.95,144.4,158.06,157.34,151.95
44.78,331.75,67.62,155.56,157.51,158.9,146.67,157.62,156.34,151.51
44.84,332.0,68.01,156.34,157.06,157.78,148.23,157.45,155.51,150.95
44.9,332.25,68.95,156.78,156.51,156.84,149.01,157.01,154.45,150.45
44.9,332.5,70.01,157.28,156.12,155.84,150.12,156.95,153.4,149.84
44.95,332.75,70.23,157.9,155.56,154.67,150.95,157.01,151.95,149.28
45.01,333.0,69.67,158.45,155.06,153.56,151.45,157.17,150.78,148.67
45.06,333.25,69.17,159.01,154.34,152.06,152.01,157.51,149.28,147.95
45.06,333.5,68.51,159.45,153.45,150.51,152.23,157.62,147.84,147.06
45.12,333.75,67.78,159.67,152.78,149.06,151.45,157.95,146.17,146.06
45.12,334.0,66.73,159.51,151.67,147.28,151.45,158.12,144.56,145.12
45.17,334.25,66.12,159.73,150.95,145.34,152.28,158.51,143.17,144.12
