internal_temp4_2,Seconds4_2,TC1_4_2,TC3_4_2,TC4_4_2,TC5_4_2,TC6_4_2,TC7_4_2,TC8_4_2,TC9_4_2
42.56,218.5,237.51,198.84,188.62,180.17,214.9,197.56,181.06,189.56
42.62,218.75,238.01,198.28,189.4,180.01,214.28,198.67,180.78,190.78
42.62,219.0,238.23,197.78,190.06,179.84,213.01,200.17,180.56,191.9
42.62,219.25,238.28,197.28,190.4,179.84,211.4,201.4,180.4,192.84
42.62,219.5,238.17,196.62,190.34,179.95,209.95,202.12,180.51,193.56
42.67,219.75,237.84,197.06,190.17,180.56,209.06,202.56,181.17,194.06
42.67,220.0,237.51,198.23,189.84,181.67,209.01,202.4,182.12,194.28
42.67,220.25,237.17,200.28,189.56,183.01,210.01,202.06,183.28,194.34
42.73,220.5,236.9,203.28,189.45,184.56,212.17,201.62,184.45,194.28
42.73,220.75,238.4,205.67,189.62,186.01,216.67,201.06,185.56,194.28
42.73,221.0,241.34,207.56,190.12,186.73,219.67,200.67,185.9,194.51
42.78,221.25,242.73,209.01,190.95,187.01,221.84,200.56,186.01,195.01
42.78,221.5,243.06,209.34,191.78,187.12,223.84,200.51,185.84,196.01
42.78,221.75,243.56,208.56,192.67,187.06,224.78,200.84,185.78,197.67
42.78,222.0,243.78,207.01,193.06,186.78,224.9,201.45,185.73,199.17
42.84,222.25,243.34,205.23,193.17,186.34,221.78,202.28,185.73,200.28
42.84,222.5,242.78,203.67,193.34,186.17,218.78,203.23,186.06,201.06
42.9,222.75,242.34,202.51,193.23,186.28,215.95,203.78,186.51,201.28
42.9,223.0,241.84,201.45,193.12,186.95,213.9,204.12,187.23,201.34
42.9,223.25,241.56,201.34,193.01,188.12,212.84,204.28,188.45,201.17
42.95,223.5,241.34,201.84,193.12,189.4,212.01,204.23,189.73,201.01
42.95,223.75,241.67,203.28,193.51,190.62,212.17,204.06,191.06,200.62
42.95,224.0,242.9,204.78,194.56,191.78,214.67,203.84,192.06,200.34
42.95,224.25,244.17,206.56,196.06,192.34,216.28,203.62,192.56,200.06
43.01,224.5,244.9,207.62,197.56,192.45,218.23,203.45,192.73,200.17
43.01,224.75,245.28,208.34,198.01,192.12,218.78,203.06,192.62,200.4
43.01,225.0,245.56,208.23,198.45,191.78,218.78,202.67,192.28,201.06
43.06,225.25,245.95,207.78,198.84,191.28,218.95,202.4,191.73,202.01
43.06,225.5,245.95,207.17,199.06,190.84,218.67,202.17,191.17,203.23
43.06,225.75,245.78,206.45,199.12,190.95,218.4,201.9,190.95,204.12
43.12,226.0,245.56,205.67,198.95,191.23,217.51,201.62,190.78,204.56
