internal_temp11_2,Seconds11_2,TC1_11_2,TC3_11_2,TC4_11_2,TC5_11_2,TC6_11_2,TC7_11_2,TC8_11_2,TC9_11_2
22.9,36.5,132.78,37.12,48.73,48.9,40.4,35.23,49.45,47.51
22.9,36.75,133.01,37.45,49.06,50.17,40.56,35.23,50.45,47.78
22.9,37.0,133.56,37.51,50.01,51.4,41.06,35.28,51.51,48.34
22.9,37.25,134.4,37.28,50.62,52.51,41.4,35.34,52.78,48.84
22.9,37.5,134.9,37.4,51.4,53.78,41.51,35.45,54.28,49.51
22.9,37.75,135.51,37.4,52.17,55.17,41.4,35.56,55.95,50.23
22.9,38.0,136.4,37.56,53.06,57.12,41.51,35.78,57.73,50.78
22.9,38.25,137.4,37.51,53.9,58.9,41.23,35.95,59.95,51.4
22.9,38.5,138.73,37.56,55.01,60.73,41.12,36.01,62.62,52.12
22.9,38.75,139.56,37.78,56.34,62.45,41.12,36.45,65.01,53.06
22.9,39.0,140.01,37.78,57.45,63.56,41.34,36.78,67.4,54.01
22.9,39.25,140.23,38.01,58.78,64.28,41.28,37.06,69.17,55.17
22.9,39.5,140.4,38.23,60.4,64.62,41.34,37.28,70.23,56.84
22.9,39.75,140.28,38.34,62.28,64.45,41.56,37.67,70.45,58.73
22.9,40.0,140.56,38.34,64.23,64.12,41.51,37.9,70.23,61.01
22.9,40.25,140.73,38.23,66.4,63.84,41.51,38.12,69.95,63.78
22.9,40.5,141.34,38.45,69.28,63.84,41.73,38.34,69.56,66.28
22.9,40.75,141.34,38.62,72.62,63.95,41.78,38.51,69.23,68.73
22.9,41.0,141.62,38.78,76.56,64.45,42.12,38.56,69.06,70.73
22.9,41.25,142.12,39.23,79.51,65.45,42.12,38.56,69.17,72.06
22.9,41.5,142.78,39.67,80.62,66.67,42.45,38.56,69.67,73.17
22.9,41.75,143.45,40.28,80.67,68.73,42.34,38.78,70.23,73.84
22.9,42.0,143.9,40.62,80.45,70.78,42.84,38.9,71.17,74.4
22.9,42.25,144.56,41.01,80.23,73.12,43.17,38.95,72.45,74.9
22.9,42.5,144.95,41.23,79.9,74.56,43.78,39.06,73.9,75.28
22.9,42.75,145.23,41.73,79.67,75.62,43.78,39.4,74.9,75.95
22.9,43.0,145.34,42.17,79.56,75.9,44.73,39.4,75.45,77.06
22.9,43.25,145.67,42.56,79.9,75.45,45.06,39.51,75.78,78.67
22.9,43.5,146.06,42.51,80.51,74.9,44.56,39.51,75.78,80.62
22.9,43.75,147.23,42.34,81.28,74.34,44.34,39.73,75.51,82.62
22.9,44.0,149.28,42.4,82.34,73.78,44.73,39.78,75.23,84.78
22.9,44.25,151.9,42.73,84.73,73.73,45.45,40.01,75.28,86.45
22.9,44.5,152.62,43.51,87.95,73.73,47.23,40.12,75.62,87.67
22.9,44.75,151.01,44.62,89.67,74.23,50.84,40.28,76.17,88.4
22.9,45.0,149.84,45.51,90.06,75.17,54.17,40.62,77.12,88.67
22.9,45.25,148.78,46.23,89.45,76.51,57.84,41.34,78.84,88.78
22.9,45.5,147.84,47.01,88.56,77.56,61.34,41.95,80.4,88.67
22.9,45.75,146.95,48.01,87.95,78.67,64.9,42.67,81.9,88.67
22.9,46.0,146.06,49.06,87.34,79.17,69.73,43.12,83.01,88.73
22.9,46.25,145.4,50.67,86.84,79.23,73.4,43.4,83.28,89.12
22.9,46.5,144.84,52.56,86.51,78.95,76.34,43.9,83.28,89.84
22.9,46.75,144.4,54.84,86.62,78.45,81.9,44.56,83.06,90.84
22.9,47.0,144.23,57.45,87.06,77.9,85.34,45.12,82.78,92.06
22.9,47.25,143.9,60.23,87.9,77.67,88.01,45.62,82.45,93.23
22.9,47.5,143.51,63.12,89.67,77.67,91.9,46.17,82.17,94.12
22.9,47.75,143.56,65.17,92.12,78.28,92.78,46.9,82.12,94.73
22.9,48.0,144.06,66.4,93.67,79.51,92.23,47.62,82.28,95.01
22.9,48.25,144.06,66.34,94.06,81.45,93.45,48.62,82.73,94.84
22.9,48.5,144.12,65.45,93.84,83.84,93.51,50.17,83.67,94.78
22.9,48.75,144.4,64.17,93.01,85.67,92.01,51.56,84.9,94.62
22.9,49.0,144.4,62.95,91.84,86.67,90.01,53.34,85.73,94.67
22.9,49.25,143.95,61.78,90.84,87.12,87.62,55.56,86.23,95.01
22.9,49.5,144.01,60.84,90.01,86.9,86.06,57.95,86.62,95.51
22.9,49.75,144.06,60.4,89.34,86.23,85.62,60.28,86.78,96.51
22.9,50.0,144.51,60.45,89.17,85.51,89.51,62.67,86.67,98.12
22.9,50.25,145.12,61.67,89.51,84.78,92.01,64.28,86.45,99.62
22.9,50.5,146.17,65.06,90.56,84.01,96.67,65.17,86.45,101.01
22.9,50.75,150.12,69.51,92.4,83.45,102.12,65.78,86.51,101.9
22.9,51.0,154.12,74.17,94.45,83.17,104.9,66.17,86.78,102.45
22.9,51.25,154.9,78.01,95.73,83.28,106.84,66.12,87.4,102.56
22.9,51.5,153.62,79.95,95.62,84.4,108.62,65.78,88.34,102.45
22.9,51.75,152.4,81.17,94.51,85.73,109.9,65.56,89.84,102.12
22.9,52.0,151.9,81.01,93.67,86.95,109.01,65.4,91.28,101.9
22.9,52.25,151.28,78.73,92.84,87.9,104.9,65.4,92.17,101.73
22.9,52.5,150.84,76.4,92.06,88.4,101.34,66.17,92.78,101.62
22.9,52.75,150.56,74.9,91.62,88.73,98.62,68.01,93.01,101.9
22.9,53.0,150.23,73.78,91.12,88.56,96.4,69.45,92.56,102.28
22.9,53.25,150.28,73.51,91.01,88.28,95.17,71.17,92.28,103.06
22.9,53.5,150.56,74.28,91.34,87.84,96.34,73.4,91.9,103.84
22.9,53.75,150.78,77.34,91.9,87.56,101.17,74.78,91.62,104.51
22.9,54.0,150.62,80.78,93.4,87.4,104.51,75.78,91.34,105.06
22.9,54.25,150.28,83.56,96.01,87.45,105.28,75.95,91.34,105.12
22.9,54.5,150.28,85.12,97.84,88.34,106.56,75.95,91.45,105.12
22.9,54.75,150.17,85.51,98.56,90.34,106.12,75.62,92.01,104.95
22.9,55.0,150.01,84.73,98.45,92.28,106.17,75.28,92.62,104.62
22.9,55.25,149.62,84.01,97.9,93.84,105.51,74.95,93.4,104.34
22.9,55.5,149.12,82.34,97.17,94.84,104.45,75.06,94.12,104.06
22.9,55.75,148.78,80.73,96.28,95.28,104.73,75.4,94.51,103.95
22.9,56.0,148.17,79.34,95.62,95.06,103.34,76.01,95.01,104.17
22.9,56.25,147.9,78.45,95.01,94.67,102.12,77.06,95.12,104.62
22.9,56.5,147.67,77.95,94.62,94.23,101.34,78.56,95.28,105.73
22.9,56.75,147.95,79.73,94.73,93.67,103.84,79.73,95.06,107.01
22.9,57.0,148.73,83.01,95.95,93.12,111.23,80.78,94.84,108.12
22.9,57.25,152.12,86.95,98.12,92.56,116.62,81.23,94.51,108.84
22.9,57.5,154.9,90.56,99.95,92.01,119.34,81.23,94.12,109.34
22.9,57.75,156.01,92.78,101.17,91.51,121.51,81.06,93.84,109.56
