internal_temp2_1,Seconds2_1,TC1_2_1,TC3_2_1,TC4_2_1,TC5_2_1,TC7_2_1,TC8_2_1,TC9_2_1
31.4,182.0,236.01,213.23,214.95,216.67,216.01,219.95,220.34
31.4,182.25,235.9,213.12,215.23,216.9,216.23,220.23,220.73
31.4,182.5,235.67,213.73,215.56,216.84,216.28,220.28,221.34
31.45,182.75,235.56,214.51,215.84,216.84,216.17,220.17,221.78
31.45,183.0,235.45,215.56,216.34,216.78,216.06,220.12,222.28
31.45,183.25,235.28,216.17,216.95,216.67,215.95,219.95,222.78
31.51,183.5,235.45,216.62,217.56,216.73,215.9,220.01,223.17
31.51,183.75,235.73,216.56,218.23,216.78,215.9,219.95,223.34
31.56,184.0,236.12,216.34,218.84,216.95,215.9,220.12,223.51
31.56,184.25,236.56,216.01,219.01,217.23,216.06,220.23,223.62
31.62,184.5,237.12,215.56,219.06,217.62,216.23,220.45,223.62
31.62,184.75,237.51,215.17,218.95,218.17,216.62,220.78,223.73
31.67,185.0,237.9,214.84,218.84,218.73,217.01,221.34,223.78
31.67,185.25,238.28,214.56,218.73,219.17,217.28,221.62,223.84
31.67,185.5,238.51,214.23,218.56,219.51,217.56,221.84,223.84
31.73,185.75,238.73,213.95,218.51,219.62,217.67,222.01,224.01
31.73,186.0,239.12,213.84,218.56,219.62,217.73,222.06,224.45
31.73,186.25,239.51,213.84,218.67,219.56,217.67,222.06,224.78
31.78,186.5,240.17,213.78,218.95,219.4,217.62,222.01,225.23
31.78,186.75,241.06,213.78,219.23,219.23,217.45,221.84,225.56
31.84,187.0,241.67,213.78,219.78,219.28,217.45,221.9,225.9
31.84,187.25,241.56,213.9,220.67,219.23,217.23,221.9,226.12
31.84,187.5,241.34,214.01,221.45,219.45,217.01,222.17,226.28
31.9,187.75,240.95,214.06,221.84,219.78,216.9,222.45,226.4
31.9,188.0,240.67,214.06,221.84,220.17,216.78,222.78,226.4
31.9,188.25,240.56,214.12,221.67,220.62,216.67,223.23,226.28
31.95,188.5,240.45,214.23,221.56,221.01,216.67,223.67,226.4
31.95,188.75,240.4,214.34,221.4,221.28,216.67,224.01,226.4
31.95,189.0,240.34,214.62,221.23,221.4,216.62,224.23,226.51
32.01,189.25,240.23,215.17,221.17,221.4,216.73,224.4,226.73
32.01,189.5,240.17,215.84,221.23,221.23,216.73,224.28,226.95
32.06,189.75,240.23,216.51,221.34,221.06,216.73,224.4,227.45
32.06,190.0,240.17,217.17,221.62,220.84,216.73,224.17,227.78
32.06,190.25,240.28,218.06,222.06,220.9,216.78,224.06,228.12
32.12,190.5,240.51,218.78,222.56,221.01,216.9,224.01,228.34
32.12,190.75,240.62,219.17,223.23,221.4,217.06,224.01,228.45
32.12,191.0,240.62,219.23,223.56,221.84,217.12,224.12,228.4
32.17,191.25,240.45,219.06,223.62,222.34,217.34,224.4,228.28
32.17,191.5,240.45,218.73,223.62,222.95,217.84,224.67,228.28
32.17,191.75,240.45,218.34,223.45,223.28,218.28,225.01,228.28
32.23,192.0,240.45,218.12,223.34,223.51,218.67,225.17,228.28
32.23,192.25,240.4,217.78,223.17,223.51,219.23,225.23,228.51
32.28,192.5,240.4,217.67,223.17,223.51,219.73,225.28,228.84
32.28,192.75,240.56,217.67,223.17,223.28,220.12,225.23,229.17
32.28,193.0,240.73,217.73,223.34,223.17,220.4,225.23,229.62
32.34,193.25,241.4,218.34,223.62,223.01,220.56,225.34,229.95
32.34,193.5,242.4,219.17,224.28,222.9,220.51,225.28,230.12
32.4,193.75,242.9,220.34,224.9,222.9,220.56,225.45,230.28
32.4,194.0,242.78,221.73,225.34,223.06,220.62,225.62,230.34
32.4,194.25,242.45,222.56,225.51,223.34,220.56,226.01,230.34
32.45,194.5,242.23,223.01,225.45,223.62,220.51,226.23,230.28
32.45,194.75,242.12,223.01,225.28,224.01,220.51,226.56,230.23
32.51,195.0,241.95,222.45,225.06,224.28,220.51,226.78,230.17
32.51,195.25,241.84,221.84,224.9,224.51,220.73,227.12,230.17
32.51,195.5,241.67,221.28,224.78,224.56,220.9,227.17,230.28
32.56,195.75,241.67,220.9,224.73,224.51,221.45,227.12,230.4
32.56,196.0,241.67,220.56,224.67,224.45,222.12,227.01,230.56
32.62,196.25,241.84,220.78,224.78,224.34,222.73,227.12,230.9
32.62,196.5,242.06,221.62,225.17,224.4,223.17,227.12,231.06
32.62,196.75,242.17,222.17,225.56,224.28,223.23,227.06,231.28
32.67,197.0,242.23,223.01,226.23,224.51,223.4,227.17,231.28
32.67,197.25,242.23,223.45,226.67,224.73,223.34,227.17,231.28
32.67,197.5,242.23,223.56,226.95,225.23,223.28,227.4,231.28
32.73,197.75,242.01,223.56,226.95,225.73,223.17,227.62,231.17
32.73,198.0,241.95,223.56,226.78,226.28,223.06,227.9,231.23
32.78,198.25,241.84,223.34,226.67,226.67,223.17,228.17,231.17
32.78,198.5,241.67,222.78,226.45,226.78,223.12,228.28,231.23
32.78,198.75,241.56,222.51,226.4,226.95,223.4,228.45,231.45
32.84,199.0,241.56,222.28,226.28,226.78,223.62,228.45,231.78
32.84,199.25,241.67,222.12,226.23,226.78,223.9,228.51,232.12
32.9,199.5,241.84,222.23,226.4,226.67,224.23,228.45,232.4
32.9,199.75,242.56,222.73,226.56,226.45,224.51,228.28,232.78
32.95,200.0,243.51,223.56,226.95,226.23,224.62,228.17,233.01
32.95,200.25,243.95,224.56,227.4,226.23,224.78,228.17,233.12
32.95,200.5,243.95,225.45,227.62,226.01,224.78,228.06,233.12
33.01,200.75,243.84,226.17,227.73,225.84,224.73,228.01,233.17
33.01,201.0,243.62,226.4,227.84,225.78,224.73,228.06,233.12
33.06,201.25,243.45,226.23,227.84,225.67,224.62,228.06,233.01
33.06,201.5,243.45,225.84,227.67,225.56,224.67,228.01,232.95
33.12,201.75,243.45,225.4,227.56,225.51,224.73,227.95,232.78
33.12,202.0,243.62,224.84,227.45,225.45,225.17,228.01,232.78
33.17,202.25,243.73,224.62,227.4,225.51,225.67,228.01,232.62
33.17,202.5,243.84,224.4,227.4,225.56,226.17,228.06,232.62
33.17,202.75,243.95,224.23,227.28,225.73,226.4,228.12,232.45
33.23,203.0,243.95,224.51,227.17,225.78,226.51,228.28,232.34
33.23,203.25,244.12,225.23,227.12,226.17,226.56,228.51,232.28
33.28,203.5,244.23,225.56,227.12,226.62,226.62,228.78,232.28
33.28,203.75,244.56,226.12,226.95,227.01,226.45,229.06,232.23
33.34,204.0,244.84,226.34,227.01,227.56,226.34,229.45,232.17
33.34,204.25,244.9,226.51,227.17,228.51,226.28,230.06,232.28
33.34,204.5,244.9,226.4,227.23,229.23,226.28,230.62,232.28
33.4,204.75,244.84,226.23,227.34,229.95,226.4,231.4,232.56
33.4,205.0,244.62,225.84,227.4,230.67,226.34,232.01,232.51
33.45,205.25,244.45,225.73,227.51,231.56,226.51,232.67,232.67
33.45,205.5,244.28,225.51,227.67,232.4,226.78,233.34,232.9
33.45,205.75,244.34,225.56,228.06,233.12,227.17,233.95,233.23
33.51,206.0,244.28,225.95,228.34,233.56,227.34,234.34,233.45
33.51,206.25,244.12,226.56,228.78,233.73,227.51,234.84,233.84
33.56,206.5,244.12,227.4,229.23,233.73,227.73,235.01,234.51
33.56,206.75,244.06,228.28,229.73,233.4,227.73,234.9,235.23
33.62,207.0,244.12,228.95,230.51,233.12,227.73,234.84,236.06
33.62,207.25,244.28,229.4,231.67,232.95,227.67,234.67,236.84
33.67,207.5,244.4,229.62,232.9,232.95,227.78,234.73,237.51
33.67,207.75,245.34,229.45,234.28,232.95,227.84,234.95,238.12
33.67,208.0,246.62,229.01,235.23,232.84,228.01,235.23,238.4
33.73,208.25,247.62,228.67,235.67,233.17,228.28,235.51,238.51
33.73,208.5,248.45,228.28,235.9,233.67,228.67,236.01,238.67
33.78,208.75,248.9,227.78,235.62,234.12,229.17,236.67,238.84
33.78,209.0,249.67,227.51,235.28,234.78,229.73,237.34,238.9
33.84,209.25,250.4,227.23,234.9,235.12,229.84,237.9,238.95
33.84,209.5,250.9,227.01,234.78,235.23,230.01,238.28,239.23
33.9,209.75,251.62,226.9,234.67,235.23,230.06,238.56,239.73
33.9,210.0,252.28,226.73,234.84,235.23,230.01,238.67,240.4
33.9,210.25,253.17,226.62,235.12,235.01,229.84,238.56,241.34
33.95,210.5,254.51,226.62,235.67,235.06,229.78,238.45,242.12
33.95,210.75,255.34,226.62,236.34,235.28,229.67,238.28,242.9
34.01,211.0,255.78,226.62,237.01,235.67,229.56,238.17,243.28
34.01,211.25,255.95,226.62,237.56,236.17,229.4,238.23,243.51
