internal_temp11_1,Seconds11_1,TC1_11_1,TC3_11_1,TC4_11_1,TC5_11_1,TC6_11_1,TC7_11_1,TC8_11_1,TC9_11_1
39.34,254.75,253.78,240.9,236.06,234.84,246.84,238.84,237.01,239.84
39.34,255.0,252.51,240.45,236.06,234.78,246.01,238.84,237.01,239.73
39.4,255.25,251.12,239.84,236.01,234.73,245.06,239.23,237.01,239.73
39.4,255.5,250.01,239.23,236.01,234.73,244.45,239.78,237.06,239.56
39.45,255.75,249.12,238.84,236.01,234.78,243.56,240.17,237.17,239.56
39.45,256.0,248.17,238.34,235.9,234.78,242.51,240.45,237.23,239.51
39.51,256.25,247.28,237.95,235.84,234.84,241.84,240.73,237.23,239.4
39.51,256.5,246.73,237.84,235.78,234.78,241.17,240.95,237.28,239.28
39.51,256.75,246.12,237.51,235.73,234.73,240.73,241.01,237.34,239.34
39.56,257.0,245.45,237.4,235.73,234.78,240.28,241.06,237.34,239.28
39.62,257.25,244.9,237.23,235.67,234.73,240.12,240.84,237.28,239.34
39.62,257.5,244.34,237.06,235.67,234.67,239.84,240.56,237.23,239.28
39.67,257.75,243.95,237.01,235.67,234.73,239.78,240.45,237.28,239.34
39.67,258.0,243.73,236.9,235.78,234.67,239.62,240.34,237.28,239.34
39.73,258.25,243.78,236.78,235.84,234.67,239.51,240.17,237.28,239.34
39.73,258.5,243.95,236.67,236.01,234.78,239.28,240.01,237.34,239.34
39.78,258.75,243.67,236.67,235.95,234.84,239.12,239.73,237.28,239.28
39.78,259.0,243.4,236.73,236.01,235.01,238.95,239.56,237.28,239.28
39.84,259.25,243.12,236.62,236.01,235.06,238.78,239.45,237.28,239.17
39.84,259.5,242.67,236.51,235.9,235.01,238.67,239.28,237.4,239.12
39.9,259.75,242.34,236.45,235.9,235.06,238.73,239.12,237.45,239.17
39.9,260.0,241.9,236.4,235.9,235.12,238.9,239.06,237.51,239.12
39.95,260.25,241.56,236.28,235.78,235.01,239.01,238.95,237.4,239.12
39.95,260.5,241.34,236.4,235.84,235.01,239.12,238.84,237.4,239.23
40.01,260.75,241.06,236.51,235.84,234.9,239.4,238.78,237.45,239.28
40.01,261.0,240.78,236.56,235.9,234.9,239.56,238.73,237.51,239.28
40.06,261.25,240.17,236.45,235.9,234.84,239.73,238.62,237.34,239.28
40.06,261.5,239.9,236.45,236.01,234.84,239.9,238.62,237.4,239.23
40.12,261.75,239.73,236.51,236.01,234.84,240.17,238.56,237.4,239.17
40.12,262.0,239.56,236.4,236.01,234.84,240.01,238.56,237.4,239.12
40.17,262.25,239.34,236.4,235.9,234.9,239.73,238.51,237.51,239.06
40.17,262.5,239.28,236.45,236.01,235.01,239.45,238.56,237.62,239.06
40.23,262.75,239.06,236.34,235.9,234.95,239.17,238.51,237.56,239.06
40.23,263.0,239.01,236.23,235.9,235.01,238.84,238.56,237.56,239.01
40.28,263.25,238.9,236.12,235.84,234.9,238.62,238.62,237.45,238.95
40.28,263.5,238.73,236.06,235.84,234.9,238.62,238.62,237.51,238.95
40.34,263.75,238.78,236.12,235.95,234.95,238.73,238.73,237.51,238.95
40.4,264.0,238.67,236.12,235.9,234.84,238.84,238.73,237.51,238.9
40.4,264.25,238.62,236.06,236.01,234.84,238.95,238.67,237.4,238.9
40.45,264.5,238.56,236.12,236.06,234.84,239.06,238.67,237.34,238.84
40.51,264.75,238.56,236.28,236.23,234.84,239.12,238.73,237.4,238.84
40.51,265.0,238.45,236.17,236.23,234.9,239.01,238.67,237.34,238.84
40.51,265.25,238.45,236.17,236.23,234.9,238.84,238.56,237.34,238.73
40.56,265.5,238.34,236.17,236.28,235.06,238.84,238.62,237.4,238.73
40.56,265.75,238.28,236.17,236.23,235.23,238.67,238.56,237.28,238.67
40.62,266.0,238.28,236.17,236.17,235.12,238.62,238.56,237.28,238.67
40.67,266.25,238.17,236.17,236.12,235.17,238.51,238.56,237.28,238.62
40.67,266.5,238.06,236.12,236.01,235.12,238.51,238.62,237.23,238.62
40.73,266.75,238.06,236.12,236.01,235.06,238.45,238.62,237.17,238.62
40.73,267.0,238.01,236.12,235.95,235.01,238.62,238.67,237.12,238.62
40.78,267.25,238.01,236.17,236.01,235.01,238.84,238.73,237.12,238.67
40.78,267.5,237.95,236.17,235.95,234.9,238.95,238.73,237.01,238.56
40.84,267.75,238.12,236.34,236.06,234.95,239.17,238.73,237.06,238.56
40.84,268.0,238.01,236.4,236.01,234.84,239.23,238.62,237.01,238.45
40.9,268.25,238.06,236.45,236.06,234.84,239.28,238.67,237.01,238.51
40.9,268.5,238.01,236.45,236.01,234.84,239.28,238.62,237.01,238.4
40.95,268.75,237.95,236.45,236.01,234.84,239.06,238.62,236.95,238.34
40.95,269.0,237.95,236.4,235.9,234.84,239.06,238.62,236.84,238.28
41.01,269.25,237.9,236.4,235.9,234.95,238.95,238.73,236.84,238.23
41.06,269.5,237.73,236.34,235.73,234.84,238.73,238.67,236.62,238.12
41.06,269.75,237.73,236.23,235.73,234.84,238.62,238.84,236.62,238.06
41.12,270.0,237.73,236.23,235.73,234.84,238.56,238.84,236.45,238.06
41.12,270.25,237.67,236.17,235.62,234.73,238.62,238.78,236.4,237.9
41.17,270.5,237.67,236.23,235.62,234.73,238.67,238.84,236.4,237.84
41.17,270.75,237.67,236.23,235.67,234.73,238.84,238.84,236.28,237.84
41.23,271.0,237.62,236.28,235.67,234.56,238.67,238.78,236.17,237.67
41.23,271.25,237.73,236.4,235.67,234.62,238.62,238.84,236.23,237.67
41.28,271.5,237.73,236.45,235.67,234.56,238.62,238.73,236.12,237.51
41.28,271.75,237.73,236.45,235.73,234.56,238.56,238.78,236.12,237.56
41.34,272.0,237.73,236.4,235.67,234.51,238.51,238.73,236.01,237.51
41.34,272.25,237.67,236.4,235.67,234.4,238.45,238.73,235.95,237.34
41.4,272.5,237.4,236.34,235.56,234.34,238.34,238.62,235.84,237.12
41.4,272.75,237.28,236.28,235.45,234.34,238.34,238.67,235.84,237.01
41.45,273.0,237.28,236.28,235.45,234.28,238.28,238.78,235.78,236.95
41.45,273.25,237.12,236.28,235.28,234.17,238.28,238.73,235.73,236.78
41.51,273.5,237.12,236.23,235.28,234.12,238.34,238.73,235.67,236.73
41.51,273.75,237.12,236.28,235.23,234.12,238.4,238.67,235.56,236.62
41.56,274.0,237.17,236.4,235.12,234.06,238.34,238.67,235.51,236.4
