internal_temp7_1,Seconds7_1,TC1_7_1,TC3_7_1,TC4_7_1,TC5_7_1,TC6_7_1,TC7_7_1,TC8_7_1,TC9_7_1
52.17,327.5,62.78,171.12,164.12,171.84,156.4,171.73,168.84,158.28
52.17,327.75,62.84,170.78,164.4,171.78,153.9,170.67,169.17,158.73
52.28,328.0,63.01,170.06,164.62,171.78,153.51,170.01,169.23,159.12
52.28,328.25,63.06,169.56,164.73,171.62,152.9,169.51,169.45,159.45
52.34,328.5,63.4,170.17,165.06,171.62,151.95,169.28,169.51,159.62
52.34,328.75,64.28,169.67,165.17,171.62,151.28,169.23,169.62,160.01
52.4,329.0,64.78,168.01,165.34,171.51,149.01,169.06,169.62,160.23
52.45,329.25,65.17,166.12,165.51,171.34,146.06,169.01,169.73,160.56
52.51,329.5,65.84,164.95,165.73,171.23,144.51,169.34,169.9,160.9
52.51,329.75,66.51,163.95,165.84,171.01,145.4,169.17,169.67,161.06
52.56,330.0,67.95,163.23,166.01,170.84,145.84,168.62,168.9,161.28
52.62,330.25,68.23,162.62,165.84,170.45,146.34,167.84,167.84,161.01
52.62,330.5,69.17,162.51,165.73,169.84,147.17,167.51,167.01,160.67
52.67,330.75,70.06,162.73,165.62,169.12,147.67,166.62,166.06,160.28
52.67,331.0,71.67,163.12,165.4,168.17,150.62,166.01,165.06,159.84
52.73,331.25,72.78,163.73,164.9,167.06,150.84,165.4,164.23,159.45
52.78,331.5,73.06,164.23,164.56,166.06,152.17,164.78,163.23,159.01
52.78,331.75,73.9,164.73,164.12,164.95,154.67,164.34,162.34,158.51
52.84,332.0,74.45,164.9,163.62,163.78,156.06,164.01,161.28,158.01
52.9,332.25,74.73,165.9,163.06,162.56,157.17,163.73,159.78,157.4
52.9,332.5,74.45,166.4,162.4,161.28,158.23,163.67,158.45,156.73
52.95,332.75,74.45,167.23,161.84,159.84,158.62,163.56,157.17,156.01
53.01,333.0,73.62,167.78,161.23,158.34,158.95,163.56,155.73,155.23
53.01,333.25,72.45,167.73,160.4,156.62,159.17,164.01,154.06,154.23
53.06,333.5,71.67,167.67,159.45,154.9,158.4,164.34,152.34,153.17
53.12,333.75,71.34,168.06,158.67,153.06,159.01,164.73,150.67,152.23
53.12,334.0,71.84,168.4,158.01,151.62,159.73,165.12,149.06,151.28
53.17,334.25,71.84,168.51,157.12,150.12,160.4,165.51,147.78,150.28
53.23,334.5,72.17,168.67,156.34,148.67,161.17,165.84,146.56,149.17
53.28,334.75,72.28,168.84,155.06,147.23,161.9,166.34,145.67,148.12
53.28,335.0,72.9,168.84,153.78,146.34,162.01,166.73,145.06,146.78
53.34,335.25,72.62,168.06,152.45,145.4,162.73,167.01,144.56,145.4
53.34,335.5,72.17,167.9,150.95,145.06,163.4,167.51,144.06,143.9
53.4,335.75,71.51,167.9,149.34,145.01,163.9,167.84,143.62,142.45
53.45,336.0,71.17,168.01,147.01,145.01,163.51,167.9,143.28,141.01
53.51,336.25,70.51,168.28,144.62,145.12,163.45,167.9,142.62,139.9
53.51,336.5,69.9,168.06,142.51,145.23,163.12,168.01,141.84,138.95
53.56,336.75,68.95,167.9,140.78,144.84,163.28,168.01,140.78,138.01
53.62,337.0,67.95,167.9,139.28,144.73,163.45,168.17,139.78,137.17
53.67,337.25,66.4,167.23,137.84,144.06,163.06,168.01,138.73,136.56
53.67,337.5,65.12,166.56,136.9,143.45,161.78,168.01,137.62,135.95
53.73,337.75,64.06,166.28,136.45,142.95,161.78,168.01,136.62,135.34
53.78,338.0,62.51,165.23,136.34,142.34,159.78,167.84,135.78,134.84
53.84,338.25,61.34,164.84,136.45,141.73,158.62,167.45,134.95,134.34
53.84,338.5,60.56,164.62,136.67,141.12,159.01,167.28,134.17,133.78
53.9,338.75,59.67,164.01,136.67,140.67,157.01,167.01,133.4,133.4
53.9,339.0,58.34,163.45,136.84,140.51,156.78,166.67,132.62,132.45
53.95,339.25,57.28,163.45,137.12,140.51,155.62,166.51,132.12,131.78
54.01,339.5,56.23,163.06,136.95,140.51,152.9,166.06,131.67,130.84
54.06,339.75,54.73,162.56,136.73,140.67,151.01,165.78,131.62,130.01
54.06,340.0,54.17,162.01,136.06,140.45,147.56,165.28,131.67,129.17
54.12,340.25,53.67,161.34,135.62,140.12,144.45,164.73,131.67,128.4
54.12,340.5,53.34,160.4,135.23,139.84,141.95,164.23,131.45,127.84
54.17,340.75,52.73,159.62,134.62,139.17,139.28,163.56,131.01,127.06
54.23,341.0,52.51,159.12,133.95,138.23,136.62,163.06,130.62,126.73
54.23,341.25,52.9,158.28,133.01,137.28,134.12,162.45,129.95,126.62
54.28,341.5,53.62,156.84,132.4,136.67,130.78,161.73,129.17,126.4
54.34,341.75,54.45,155.34,132.12,135.78,127.56,161.12,128.34,126.28
54.34,342.0,54.84,153.45,132.28,134.84,124.06,160.45,127.06,125.95
54.4,342.25,55.78,151.12,132.73,134.23,123.12,159.78,126.51,125.62
54.45,342.5,56.67,148.06,132.51,133.56,121.67,158.9,126.01,125.06
54.45,342.75,56.84,145.34,132.28,133.17,121.84,158.12,125.62,124.45
54.51,343.0,56.95,142.45,132.06,133.06,121.67,157.17,125.4,123.73
54.56,343.25,56.78,140.01,131.9,133.01,120.12,156.06,125.34,123.01
54.56,343.5,56.01,138.45,131.45,133.23,119.73,155.01,125.45,122.17
