internal_temp3_2,Seconds3_2,TC1_3_2,TC3_3_2,TC4_3_2,TC5_3_2,TC7_3_2,TC8_3_2,TC9_3_2
43.56,254.75,288.73,275.45,269.23,267.95,273.17,269.73,272.95
43.62,255.0,288.28,275.62,269.17,267.95,273.01,269.73,272.78
43.62,255.25,287.78,275.34,269.01,267.95,273.01,269.73,272.62
43.67,255.5,286.34,274.78,268.9,267.9,273.17,269.67,272.51
43.73,255.75,284.95,274.23,268.9,267.73,273.34,269.62,272.4
43.73,256.0,283.4,273.62,268.78,267.67,273.62,269.45,272.17
43.78,256.25,282.23,273.12,268.73,267.51,274.12,269.51,272.17
43.84,256.5,281.06,272.62,268.67,267.45,274.62,269.4,272.06
43.84,256.75,280.06,272.17,268.67,267.34,275.06,269.34,271.95
43.9,257.0,279.12,271.9,268.62,267.23,275.17,269.28,271.95
43.9,257.25,278.01,271.62,268.56,267.23,275.45,269.28,271.78
43.95,257.5,277.12,271.4,268.51,267.23,275.51,269.17,271.62
44.01,257.75,276.45,271.17,268.4,267.12,275.34,269.12,271.51
44.01,258.0,276.01,271.06,268.45,267.23,275.28,269.23,271.45
44.06,258.25,275.4,270.9,268.34,267.23,275.12,269.17,271.28
44.12,258.5,274.56,270.67,268.28,267.23,274.84,269.12,271.23
44.12,258.75,274.06,270.56,268.23,267.23,274.67,269.17,271.28
44.17,259.0,273.9,270.51,268.17,267.28,274.45,269.17,271.17
44.23,259.25,273.45,270.4,268.06,267.23,274.23,269.17,271.17
44.23,259.5,272.95,270.23,268.06,267.12,274.01,269.12,271.12
44.28,259.75,272.51,270.12,267.95,267.06,273.84,268.95,271.06
44.34,260.0,272.17,270.06,267.9,267.01,273.67,268.9,271.01
44.34,260.25,271.84,269.9,267.9,266.95,273.51,268.9,270.95
44.4,260.5,271.51,269.9,267.95,266.95,273.23,268.73,270.84
44.45,260.75,271.12,269.84,267.84,266.95,273.06,268.73,270.78
44.45,261.0,270.67,269.73,267.84,267.01,273.01,268.73,270.73
44.51,261.25,270.28,269.62,267.84,267.01,272.95,268.78,270.56
44.51,261.5,269.73,269.28,267.73,266.95,272.78,268.67,270.51
44.56,261.75,269.06,269.06,267.67,266.95,272.73,268.62,270.4
44.62,262.0,268.23,268.67,267.62,267.01,272.67,268.67,270.28
44.62,262.25,267.23,268.4,267.45,266.84,272.4,268.51,270.23
44.67,262.5,267.23,268.4,267.56,266.9,272.45,268.51,270.28
44.73,262.75,267.06,268.28,267.45,266.78,272.28,268.4,270.12
44.78,263.0,267.06,268.34,267.51,266.84,272.23,268.4,270.12
44.84,263.25,266.95,268.45,267.62,266.78,272.12,268.28,270.12
44.9,263.5,266.9,268.45,267.51,266.73,272.01,268.28,270.12
44.9,263.75,266.73,268.56,267.51,266.73,271.9,268.23,270.01
44.95,264.0,266.67,268.51,267.51,266.73,271.78,268.28,270.01
45.01,264.25,266.51,268.45,267.45,266.62,271.62,268.12,269.84
45.01,264.5,266.45,268.45,267.45,266.67,271.56,268.12,269.73
45.06,264.75,266.34,268.17,267.4,266.62,271.56,268.17,269.62
45.12,265.0,266.17,268.06,267.4,266.67,271.56,268.12,269.51
45.12,265.25,265.95,267.78,267.23,266.62,271.51,268.12,269.45
45.17,265.5,265.84,267.78,267.23,266.62,271.45,268.01,269.4
45.23,265.75,265.67,267.73,267.12,266.51,271.45,267.95,269.34
45.23,266.0,265.67,267.67,267.06,266.45,271.45,267.84,269.34
45.28,266.25,265.67,267.62,267.06,266.4,271.34,267.73,269.28
45.34,266.5,265.62,267.67,267.06,266.28,271.34,267.73,269.23
45.34,266.75,265.56,267.67,267.06,266.34,271.4,267.67,269.17
45.4,267.0,265.56,267.78,267.06,266.34,271.28,267.67,269.06
45.45,267.25,265.45,267.78,267.06,266.23,271.17,267.62,269.01
45.45,267.5,265.23,267.73,267.06,266.17,271.06,267.45,268.84
45.51,267.75,265.23,267.73,266.95,266.23,271.06,267.51,268.84
45.56,268.0,265.12,267.56,266.95,266.23,271.06,267.45,268.67
45.62,268.25,264.95,267.28,266.84,266.17,270.95,267.23,268.56
45.62,268.5,264.78,267.12,266.78,266.17,270.9,267.23,268.51
45.67,268.75,264.62,267.01,266.78,266.12,270.95,267.12,268.51
45.67,269.0,264.62,267.06,266.78,266.12,270.95,267.06,268.45
45.73,269.25,264.56,266.9,266.73,266.01,270.9,266.9,268.4
45.78,269.5,264.51,267.06,266.78,266.01,270.95,266.78,268.4
45.78,269.75,264.56,267.06,266.67,265.9,270.9,266.67,268.28
45.84,270.0,264.45,267.12,266.67,265.9,270.84,266.56,268.17
45.9,270.25,264.51,267.23,266.67,265.78,270.73,266.45,268.12
45.9,270.5,264.4,267.17,266.51,265.62,270.56,266.4,267.95
45.95,270.75,264.34,267.28,266.56,265.62,270.51,266.45,267.9
46.01,271.0,264.28,267.28,266.51,265.62,270.28,266.34,267.78
46.06,271.25,264.17,267.17,266.4,265.62,270.28,266.34,267.67
46.06,271.5,264.12,267.06,266.34,265.51,270.28,266.23,267.51
46.12,271.75,264.01,266.95,266.23,265.4,270.17,266.23,267.4
46.17,272.0,264.01,266.9,266.17,265.45,270.17,266.23,267.34
46.17,272.25,263.84,266.78,266.06,265.34,270.12,266.17,267.23
46.23,272.5,263.84,266.84,266.06,265.4,270.17,266.12,267.23
46.28,272.75,263.84,266.84,266.01,265.23,270.17,266.01,267.12
46.34,273.0,263.78,266.9,266.01,265.28,270.23,266.01,267.06
46.4,273.25,263.62,266.9,265.9,265.12,270.12,265.84,266.84
46.45,273.5,263.62,266.9,265.84,265.06,270.12,265.78,266.84
46.45,273.75,263.45,266.9,265.84,265.01,269.95,265.73,266.78
46.51,274.0,263.34,266.9,265.78,264.84,269.84,265.62,266.67
46.51,274.25,263.28,266.84,265.67,264.78,269.84,265.45,266.56
46.56,274.5,263.17,266.78,265.67,264.73,269.84,265.4,266.51
46.62,274.75,263.06,266.67,265.62,264.56,269.78,265.23,266.4
46.67,275.0,263.06,266.51,265.56,264.51,269.78,265.06,266.28
46.67,275.25,262.95,266.45,265.45,264.4,269.67,264.95,266.17
