internal_temp8_2,Seconds8_2,TC1_8_2,TC3_8_2,TC4_8_2,TC5_8_2,TC7_8_2,TC8_8_2,TC9_8_2
35.12,0.0,49.56,24.06,28.56,27.95,24.78,30.12,29.01
35.12,0.25,53.4,24.12,28.84,28.06,24.9,30.28,29.23
35.12,0.5,56.17,24.01,28.9,28.06,24.9,30.45,29.45
35.12,0.75,59.12,24.23,29.17,28.23,24.95,30.67,29.67
35.12,1.0,61.73,24.23,29.23,28.34,25.01,30.84,30.01
35.12,1.25,63.95,24.23,29.4,28.34,24.95,30.9,30.06
35.12,1.5,65.67,24.17,29.62,28.51,25.01,30.95,30.28
35.12,1.75,67.34,24.23,29.73,28.51,25.01,31.12,30.51
35.06,2.0,69.12,24.23,29.9,28.62,25.06,31.28,30.67
35.12,2.25,71.9,24.23,29.95,28.67,25.01,31.28,30.9
35.12,2.5,74.67,24.34,30.17,28.84,25.06,31.51,31.17
35.06,2.75,76.56,24.45,30.28,28.95,25.12,31.67,31.28
35.06,3.0,79.01,24.45,30.51,29.17,25.17,31.73,31.62
35.06,3.25,81.4,24.45,30.56,29.17,25.17,31.9,31.78
35.06,3.5,83.73,24.34,30.73,29.23,25.17,31.84,31.84
35.06,3.75,85.51,24.45,30.9,29.4,25.34,31.95,32.06
35.06,4.0,86.84,24.45,31.01,29.45,25.4,32.06,32.23
35.06,4.25,88.12,24.67,31.12,29.56,25.4,32.06,32.51
35.06,4.5,88.67,24.84,31.28,29.73,25.45,32.12,32.62
35.06,4.75,89.06,24.95,31.45,29.67,25.4,32.23,32.73
35.06,5.0,89.84,25.12,31.62,29.73,25.45,32.23,32.84
35.06,5.25,90.67,25.4,31.78,29.9,25.51,32.4,33.06
35.06,5.5,91.01,25.56,31.9,29.9,25.62,32.51,33.28
35.06,5.75,91.12,25.9,32.06,30.01,25.62,32.62,33.4
35.06,6.0,91.67,26.12,32.23,30.12,25.95,32.73,33.56
35.06,6.25,92.06,26.34,32.34,30.17,26.23,32.84,33.78
35.06,6.5,92.01,26.51,32.45,30.17,26.4,33.12,33.84
35.06,6.75,92.51,26.84,32.67,30.17,26.67,33.28,34.01
35.06,7.0,93.51,27.12,32.62,30.23,26.9,33.34,34.17
35.06,7.25,94.12,27.34,32.78,30.51,27.17,33.56,34.34
35.06,7.5,94.45,27.51,32.78,30.62,27.4,33.78,34.62
35.06,7.75,94.73,27.62,32.9,30.67,27.62,33.78,34.73
35.01,8.0,95.78,27.73,33.06,30.78,27.9,33.95,34.9
35.06,8.25,96.95,27.84,33.06,30.78,28.06,33.95,35.01
35.01,8.5,97.67,27.95,33.28,30.84,28.23,34.12,35.17
35.01,8.75,98.62,27.9,33.34,31.01,28.4,34.17,35.34
35.01,9.0,99.06,27.95,33.4,31.12,28.67,34.23,35.45
35.01,9.25,99.73,27.95,33.51,31.01,28.73,34.34,35.56
35.01,9.5,100.4,28.06,33.62,31.17,28.9,34.51,35.73
35.01,9.75,100.28,28.06,33.67,31.23,29.06,34.67,35.84
35.01,10.0,100.62,28.06,33.78,31.34,29.17,34.84,35.9
35.01,10.25,101.28,28.06,33.78,31.51,29.23,34.73,36.06
35.01,10.5,101.23,28.17,33.95,31.67,29.45,35.01,36.17
35.01,10.75,101.56,28.17,34.06,31.67,29.56,35.06,36.23
35.01,11.0,101.84,28.34,34.17,31.78,29.67,35.23,36.45
35.01,11.25,101.73,28.34,34.17,31.84,29.78,35.28,36.45
35.01,11.5,102.12,28.34,34.23,31.95,29.9,35.4,36.56
35.01,11.75,102.06,28.34,34.23,32.06,29.95,35.56,36.73
35.01,12.0,102.28,28.45,34.34,32.12,30.06,35.73,36.95
35.01,12.25,103.06,28.56,34.56,32.28,30.23,35.9,37.12
35.01,12.5,103.23,28.67,34.67,32.34,30.23,36.01,37.23
35.01,12.75,103.34,28.67,34.73,32.51,30.28,36.06,37.4
35.01,13.0,103.34,28.78,34.9,32.51,30.45,36.17,37.56
35.01,13.25,103.45,28.9,34.9,32.62,30.4,36.23,37.67
35.01,13.5,103.34,28.84,35.01,32.78,30.51,36.34,37.73
35.01,13.75,103.67,28.95,35.17,32.73,30.56,36.45,37.9
35.01,14.0,103.62,28.95,35.23,32.84,30.51,36.51,37.9
35.01,14.25,104.12,29.06,35.34,32.9,30.67,36.73,37.95
35.01,14.5,104.45,29.01,35.34,32.95,30.67,36.67,38.01
35.01,14.75,104.67,29.12,35.4,33.12,30.78,36.84,38.12
35.01,15.0,105.12,29.17,35.45,33.23,30.9,37.01,38.28
35.01,15.25,104.78,29.23,35.56,33.06,31.01,37.23,38.45
35.01,15.5,104.45,29.23,35.62,33.17,31.01,37.23,38.67
35.01,15.75,104.12,29.34,35.73,33.23,31.12,37.45,38.84
35.01,16.0,104.01,29.4,35.78,33.4,31.17,37.56,38.95
35.01,16.25,104.12,29.45,35.84,33.62,31.17,37.56,39.06
35.01,16.5,104.73,29.62,35.78,33.67,31.17,37.73,39.12
34.95,16.75,105.28,29.67,35.95,33.78,31.28,37.9,39.23
35.01,17.0,105.73,29.73,36.12,33.9,31.34,37.95,39.28
34.95,17.25,106.06,29.73,36.23,33.9,31.4,38.12,39.4
34.95,17.5,106.34,29.78,36.34,34.01,31.51,38.17,39.51
34.95,17.75,106.51,29.9,36.45,34.06,31.56,38.45,39.51
34.95,18.0,106.73,29.9,36.56,34.06,31.67,38.67,39.67
34.95,18.25,107.17,29.9,36.62,34.12,31.62,38.56,39.62
34.95,18.5,107.34,29.9,36.62,34.12,31.67,38.67,39.78
34.95,18.75,107.84,29.9,36.78,34.23,31.78,38.84,39.95
34.95,19.0,107.84,30.01,36.84,34.34,31.84,38.9,40.01
34.95,19.25,108.45,30.06,37.01,34.56,31.9,39.12,40.12
34.95,19.5,108.95,30.17,37.12,34.73,31.9,39.34,40.28
34.95,19.75,109.28,30.28,37.12,34.9,32.06,39.45,40.4
34.95,20.0,109.9,30.45,37.34,35.01,32.12,39.78,40.56
34.95,20.25,109.9,30.51,37.45,35.17,32.17,39.95,40.62
34.95,20.5,110.06,30.51,37.45,35.23,32.17,40.06,40.84
34.95,20.75,110.23,30.56,37.45,35.28,32.23,40.12,40.9
34.95,21.0,110.67,30.67,37.45,35.45,32.28,40.34,41.01
34.95,21.25,111.06,30.73,37.45,35.56,32.34,40.45,41.17
34.95,21.5,111.56,30.78,37.67,35.62,32.51,40.56,41.4
34.95,21.75,111.95,30.9,37.67,35.73,32.51,40.51,41.4
34.95,22.0,112.78,30.95,37.9,35.9,32.56,40.45,41.45
34.95,22.25,113.62,31.17,38.06,35.95,32.67,40.56,41.62
34.95,22.5,113.9,31.28,38.23,36.01,32.78,40.67,41.73
34.9,22.75,114.34,31.45,38.45,36.06,32.84,40.84,41.9
34.95,23.0,114.06,31.56,38.67,36.34,32.95,40.9,42.01
34.95,23.25,113.9,31.56,38.9,36.45,33.06,41.01,42.17
34.9,23.5,114.23,31.67,39.01,36.56,33.23,41.17,42.34
34.9,23.75,114.78,31.78,39.06,36.67,33.34,41.34,42.51
34.9,24.0,115.45,31.9,39.12,36.73,33.4,41.51,42.56
34.9,24.25,115.62,31.9,39.06,36.84,33.51,41.67,42.62
34.9,24.5,115.95,31.9,39.06,36.95,33.56,41.84,42.67
34.9,24.75,116.51,32.01,39.12,37.12,33.62,42.06,42.73
34.9,25.0,116.67,32.12,39.23,37.45,33.73,42.17,42.84
34.9,25.25,117.4,32.12,39.4,37.78,33.84,42.28,42.95
34.9,25.5,118.17,32.34,39.51,38.12,33.84,42.51,43.12
34.9,25.75,118.9,32.28,39.67,38.56,33.95,42.67,43.23
34.9,26.0,119.01,32.34,39.9,38.95,34.23,42.9,43.4
34.9,26.25,119.17,32.51,39.95,39.23,34.4,43.23,43.56
34.9,26.5,119.51,32.56,40.12,39.4,34.4,43.34,43.62
34.9,26.75,119.67,32.62,40.4,39.51,34.51,43.73,43.9
34.9,27.0,120.56,32.78,40.62,39.67,34.56,43.95,44.06
34.9,27.25,120.34,32.84,40.95,39.73,34.67,44.28,44.34
34.9,27.5,120.06,32.95,41.06,39.73,34.73,44.56,44.62
34.9,27.75,119.17,33.01,41.17,39.84,34.78,44.78,44.9
34.9,28.0,118.23,33.12,41.34,39.95,34.9,45.01,45.12
34.9,28.25,117.45,33.23,41.51,40.12,35.01,45.17,45.4
34.9,28.5,117.06,33.51,41.67,40.12,35.01,45.34,45.56
34.9,28.75,116.34,33.56,42.06,40.23,35.06,45.56,45.78
34.9,29.0,115.9,33.62,42.17,40.23,35.17,45.56,46.01
34.9,29.25,116.01,33.73,42.34,40.28,35.17,45.56,46.23
34.9,29.5,116.9,33.95,42.73,40.34,35.28,45.56,46.51
34.9,29.75,117.67,34.23,43.06,40.28,35.4,45.62,46.78
34.9,30.0,118.23,34.4,43.23,40.4,35.45,45.73,47.01
34.9,30.25,117.9,34.51,43.34,40.56,35.51,45.9,47.28
34.9,30.5,118.23,34.62,43.34,40.67,35.73,46.17,47.51
34.9,30.75,119.78,34.62,43.62,41.06,35.84,46.28,47.56
34.84,31.0,120.78,34.73,43.95,41.17,36.06,46.45,47.67
34.84,31.25,121.62,34.73,44.23,41.4,36.01,46.45,47.78
34.9,31.5,122.56,34.73,44.45,41.56,36.06,46.56,47.78
34.84,31.75,123.23,34.73,44.56,41.67,36.28,46.73,47.9
34.84,32.0,124.78,34.78,44.67,41.73,36.56,46.84,47.95
34.84,32.25,125.78,34.78,44.73,41.73,36.62,46.78,47.95
34.84,32.5,126.45,34.78,44.84,41.84,36.62,46.78,48.06
34.84,32.75,128.17,34.78,44.9,42.12,36.73,46.84,48.12
34.84,33.0,129.78,34.84,45.06,42.28,36.78,46.9,48.23
34.84,33.25,131.01,35.01,45.17,42.51,36.9,46.95,48.34
34.84,33.5,132.12,35.12,45.23,42.73,37.01,47.12,48.45
34.84,33.75,132.78,35.34,45.45,43.06,37.06,47.17,48.45
34.84,34.0,134.12,35.56,45.73,43.34,37.12,47.17,48.51
34.84,34.25,134.23,35.78,45.78,43.62,37.17,47.23,48.56
34.84,34.5,134.34,35.84,45.9,43.78,37.17,47.28,48.62
34.84,34.75,134.45,36.06,46.12,44.34,37.23,47.51,48.84
34.84,35.0,134.73,36.34,46.4,44.9,37.34,47.78,48.84
34.84,35.25,134.78,36.73,46.56,45.28,37.4,48.23,48.95
34.84,35.5,136.28,37.17,46.84,45.95,37.45,48.45,48.95
34.84,35.75,136.4,37.62,47.23,46.51,37.62,49.06,49.23
34.84,36.0,136.28,38.12,47.62,47.01,37.67,49.56,49.45
34.84,36.25,136.62,38.67,47.95,47.62,37.67,50.28,49.62
