internal_temp11_2,Seconds11_2,TC1_11_2,TC3_11_2,TC4_11_2,TC5_11_2,TC6_11_2,TC7_11_2,TC8_11_2,TC9_11_2
26.73,182.0,194.01,181.17,185.51,189.73,186.23,183.28,193.56,189.4
26.73,182.25,193.84,181.45,186.34,189.73,186.73,183.28,193.73,190.17
26.78,182.5,193.73,181.84,187.23,189.56,187.28,183.4,193.78,191.06
26.78,182.75,193.73,182.23,188.12,189.56,187.45,183.34,193.62,192.06
26.78,183.0,193.73,182.62,189.17,189.56,187.56,183.28,193.45,193.34
26.84,183.25,194.17,182.78,190.56,189.73,187.56,183.34,193.34,194.4
26.84,183.5,194.73,182.84,192.23,189.9,187.62,183.34,193.34,195.23
26.84,183.75,196.73,182.78,193.56,190.28,187.56,183.45,193.4,195.78
26.9,184.0,199.28,182.62,194.23,190.9,187.28,183.45,193.56,196.17
26.9,184.25,201.73,182.51,194.23,191.67,187.01,183.56,193.73,196.45
26.9,184.5,203.73,182.34,193.9,192.84,186.73,183.78,194.06,196.67
26.95,184.75,205.78,182.28,193.62,193.9,186.28,184.01,194.56,196.84
26.95,185.0,207.28,182.01,193.23,194.56,185.9,184.12,195.01,196.9
26.95,185.25,208.62,182.01,193.06,195.17,185.62,184.4,195.56,197.17
27.01,185.5,210.45,182.01,192.9,195.34,185.4,184.56,196.06,197.34
27.01,185.75,211.95,182.01,192.95,195.4,185.28,184.78,196.34,197.84
27.01,186.0,213.67,182.01,193.17,195.23,185.23,184.78,196.45,198.62
27.06,186.25,216.06,182.01,193.51,194.84,185.06,184.78,196.34,199.56
27.06,186.5,218.56,182.12,194.01,194.67,185.01,184.78,196.17,200.51
27.12,186.75,221.4,182.34,195.06,194.56,184.95,184.78,196.06,201.23
27.12,187.0,223.23,182.62,196.4,194.67,184.9,184.78,196.12,201.95
27.12,187.25,223.06,182.95,197.23,194.95,185.34,184.62,196.23,202.4
27.17,187.5,222.84,183.06,197.67,195.4,185.73,184.62,196.62,202.62
27.17,187.75,222.56,183.12,197.51,195.84,186.34,184.56,197.06,202.67
27.23,188.0,222.45,183.34,197.28,196.45,187.06,184.62,197.84,202.78
27.23,188.25,222.34,183.62,196.9,196.9,188.23,184.62,198.67,202.78
27.23,188.5,222.34,183.95,196.67,197.12,190.45,184.67,199.45,202.84
27.28,188.75,222.17,184.34,196.56,197.12,192.62,184.73,199.9,203.01
27.28,189.0,222.23,185.34,196.56,197.06,194.84,184.9,200.23,203.28
27.28,189.25,222.23,186.67,196.67,196.84,197.06,184.95,200.4,203.56
27.34,189.5,222.45,188.01,197.01,196.67,199.34,185.01,200.28,204.06
27.34,189.75,222.95,189.56,197.73,196.78,201.84,185.28,200.23,204.78
27.4,190.0,223.56,190.78,198.73,196.78,202.62,185.34,199.9,205.4
27.4,190.25,224.06,191.62,199.95,197.06,203.34,185.45,199.78,205.78
27.4,190.5,224.73,192.06,201.06,197.45,203.78,185.67,199.84,206.06
27.4,190.75,225.06,192.23,201.51,198.51,204.34,186.17,200.06,206.23
27.45,191.0,225.01,191.84,201.4,199.67,204.06,186.78,200.34,206.23
27.45,191.25,224.95,191.23,201.06,200.45,203.67,187.62,200.67,206.23
27.51,191.5,225.12,190.62,200.78,201.06,202.9,188.4,201.23,206.12
27.51,191.75,225.23,190.12,200.51,201.28,201.51,189.12,201.62,206.12
27.51,192.0,225.23,189.78,200.34,201.34,200.67,190.28,201.9,206.23
27.56,192.25,225.45,189.78,200.23,201.12,200.06,191.23,201.95,206.51
27.56,192.5,225.67,189.78,200.28,200.78,200.95,192.28,202.01,207.06
27.56,192.75,226.01,190.28,200.62,200.56,201.06,193.23,202.06,207.67
27.62,193.0,226.56,191.4,201.12,200.23,201.23,193.9,202.01,208.28
27.62,193.25,228.67,193.51,202.06,200.01,202.67,194.17,202.01,208.9
27.62,193.5,230.95,195.56,203.17,199.95,205.45,194.34,202.06,209.4
27.67,193.75,231.34,197.28,203.62,200.06,207.95,194.23,202.17,209.56
27.67,194.0,231.12,198.62,203.95,200.67,209.01,194.17,202.62,209.78
27.67,194.25,230.62,199.06,203.73,201.17,209.84,193.9,203.17,209.78
27.73,194.5,230.23,198.56,203.45,201.73,209.78,193.73,203.84,209.73
27.73,194.75,230.01,197.62,203.17,202.17,208.12,193.45,204.34,209.51
