internal_temp4_2,Seconds4_2,TC1_4_2,TC3_4_2,TC4_4_2,TC5_4_2,TC6_4_2,TC7_4_2,TC8_4_2,TC9_4_2
37.17,73.0,162.67,122.95,105.95,93.67,145.78,119.4,92.78,111.01
37.17,73.25,162.23,121.45,106.06,94.62,142.34,120.28,93.84,112.34
37.17,73.5,161.73,120.12,106.17,96.01,138.73,121.12,94.9,113.23
37.17,73.75,161.17,119.4,106.4,97.95,136.17,121.56,96.12,113.56
37.17,74.0,160.84,119.28,106.45,99.9,134.78,121.73,97.73,113.78
37.17,74.25,160.56,120.01,106.73,102.51,133.95,121.73,99.4,113.9
37.17,74.5,160.28,121.12,107.34,104.95,132.78,121.45,100.84,113.78
37.17,74.75,160.73,122.06,108.95,106.56,132.73,121.17,102.23,113.67
37.17,75.0,161.56,123.01,111.4,107.23,133.51,120.73,103.17,113.56
37.17,75.25,162.12,123.84,113.28,107.23,135.73,120.23,103.84,113.56
37.17,75.5,162.45,124.23,113.9,106.73,137.9,120.23,103.95,113.73
37.17,75.75,162.62,124.01,113.95,106.06,140.62,120.67,103.9,114.17
37.17,76.0,162.78,123.51,114.06,105.56,141.84,121.62,103.78,115.28
37.17,76.25,162.9,122.73,114.17,105.23,141.84,122.9,103.56,116.45
37.17,76.5,162.9,122.23,114.17,105.34,140.23,124.4,103.56,117.62
37.17,76.75,162.95,121.95,114.06,105.67,139.06,125.34,103.73,118.51
37.17,77.0,162.73,122.23,113.95,106.4,137.4,125.78,104.17,119.12
37.17,77.25,162.51,123.01,113.73,107.34,136.06,125.95,104.78,119.51
37.17,77.5,162.23,125.12,113.45,108.34,136.62,125.78,106.06,119.62
37.17,77.75,162.23,127.56,113.28,109.78,138.12,125.51,107.78,119.51
37.17,78.0,163.62,129.73,113.34,110.56,139.67,125.17,109.73,119.34
37.17,78.25,166.17,131.67,114.84,111.06,142.56,124.84,111.01,119.23
37.17,78.5,166.9,133.12,116.45,111.12,146.06,124.78,111.84,119.17
37.17,78.75,166.73,133.4,117.45,111.01,147.78,124.62,112.06,119.62
37.17,79.0,166.67,133.01,118.06,110.62,148.84,124.56,112.17,120.45
37.17,79.25,166.73,131.4,118.28,110.23,148.84,124.78,112.01,121.84
37.17,79.5,166.45,129.95,118.45,110.17,148.45,125.73,111.73,123.34
37.17,79.75,165.9,128.62,118.4,110.17,146.62,126.4,111.4,124.56
37.17,80.0,165.4,127.51,118.23,110.67,144.01,127.23,111.23,125.62
37.17,80.25,165.06,126.73,118.06,111.51,141.62,127.56,111.23,126.28
37.17,80.5,164.73,126.45,117.9,112.9,139.9,127.67,111.62,126.62
37.17,80.75,164.56,126.73,117.73,114.78,139.17,127.73,112.23,126.73
37.17,81.0,164.56,127.51,117.95,116.45,139.17,127.73,113.28,126.73
37.17,81.25,164.67,128.51,118.67,117.67,139.73,127.56,114.23,126.28
37.17,81.5,165.34,129.34,120.01,118.4,142.12,127.51,115.23,126.06
37.17,81.75,166.01,130.4,121.84,118.45,144.73,127.34,115.67,125.78
37.17,82.0,166.23,131.28,122.45,117.9,145.9,127.17,115.78,125.78
37.17,82.25,166.67,131.56,122.73,117.23,146.17,126.95,115.78,126.12
37.17,82.5,166.84,131.51,123.01,116.62,146.67,126.73,115.67,126.9
37.17,82.75,167.01,131.06,123.28,116.28,146.17,126.45,115.45,127.78
37.17,83.0,166.84,130.51,123.34,116.12,145.51,126.12,115.34,128.56
37.17,83.25,166.62,129.95,123.23,116.34,144.62,125.78,115.34,129.17
37.17,83.5,166.23,129.51,123.12,116.95,143.62,125.51,115.78,129.62
37.17,83.75,166.01,129.12,122.84,117.73,142.12,125.28,116.62,129.84
37.17,84.0,165.73,128.62,122.56,118.51,140.84,125.01,117.67,129.73
37.17,84.25,165.84,128.23,122.51,119.4,139.84,124.95,119.06,129.51
37.17,84.5,167.17,127.9,123.17,120.12,138.9,124.84,120.51,129.17
37.17,84.75,169.01,127.56,124.4,120.67,137.67,124.78,121.56,128.95
37.17,85.0,170.28,127.23,125.4,120.62,137.01,124.9,121.95,128.84
37.17,85.25,170.51,126.84,126.06,120.34,136.45,125.01,122.12,129.01
37.17,85.5,170.28,126.45,126.62,119.95,136.06,125.12,121.9,129.56
37.17,85.75,170.34,126.23,126.84,119.84,135.4,125.4,121.73,130.62
37.17,86.0,170.01,125.95,126.73,119.67,134.78,125.73,121.23,131.78
37.17,86.25,169.84,125.95,126.56,119.84,134.01,126.4,120.78,133.01
37.17,86.5,169.73,125.84,126.51,120.51,133.51,127.12,120.28,133.84
37.17,86.75,169.67,125.78,126.28,121.56,133.17,127.9,120.17,134.23
37.17,87.0,169.34,125.95,126.06,123.01,133.12,128.67,120.73,134.4
37.17,87.25,169.34,126.23,126.28,124.51,133.45,129.56,121.45,134.4
37.23,87.5,169.17,126.56,126.84,125.78,134.01,130.34,122.4,134.23
37.17,87.75,168.9,127.06,127.51,126.62,134.84,130.67,123.06,133.9
37.17,88.0,168.62,127.9,129.01,126.95,135.62,130.78,123.62,133.56
37.17,88.25,168.34,129.28,130.17,126.84,136.73,130.84,124.12,133.17
37.23,88.5,168.06,130.62,130.67,126.56,137.4,130.67,124.34,132.9
37.17,88.75,167.9,132.4,130.95,125.95,138.34,130.67,124.45,132.9
37.23,89.0,167.84,133.67,131.17,125.34,139.34,130.67,124.23,133.28
37.23,89.25,167.67,134.67,131.28,124.84,141.34,130.78,123.95,133.9
37.23,89.5,167.45,135.51,131.28,124.78,143.4,131.12,123.73,134.56
37.23,89.75,167.12,136.01,131.34,125.01,143.84,131.78,123.56,135.17
37.23,90.0,166.84,135.84,131.12,125.51,144.45,132.78,123.73,135.51
37.23,90.25,166.45,135.45,130.9,126.12,144.28,133.73,124.45,135.78
37.23,90.5,166.12,134.95,130.62,126.95,142.95,134.84,125.4,135.84
37.23,90.75,165.73,134.45,130.34,127.84,142.28,135.95,126.45,135.84
37.23,91.0,165.51,134.06,130.12,128.45,142.01,136.62,127.4,135.78
37.23,91.25,165.06,134.12,129.73,128.67,142.56,136.62,127.84,135.56
37.23,91.5,165.01,134.73,129.4,128.84,144.17,136.28,128.17,135.34
37.23,91.75,165.23,136.17,129.12,128.84,145.84,136.12,128.23,135.01
37.23,92.0,166.78,138.23,128.84,128.84,148.23,135.84,128.23,134.67
37.23,92.25,169.51,140.06,128.4,128.67,150.78,135.62,128.01,134.23
37.23,92.5,171.51,141.78,128.23,128.45,152.78,135.78,127.73,133.84
37.23,92.75,171.67,143.28,128.01,128.06,154.28,135.78,127.45,133.4
37.23,93.0,171.45,144.23,127.73,127.62,155.84,136.17,127.01,133.06
37.23,93.25,171.45,144.34,127.78,127.34,156.51,136.78,126.67,132.67
37.23,93.5,171.17,143.4,127.73,127.06,155.67,137.28,126.06,132.28
37.23,93.75,171.01,142.01,127.56,126.84,153.17,138.12,125.73,131.9
37.23,94.0,170.67,140.84,127.62,126.62,150.95,138.73,125.4,131.62
37.23,94.25,170.23,139.67,127.73,126.28,148.95,138.9,125.01,131.4
37.23,94.5,169.73,139.06,128.17,126.01,147.73,138.95,124.67,131.28
37.23,94.75,169.51,138.9,128.84,125.78,147.12,138.84,124.45,131.23
37.23,95.0,169.17,139.23,129.67,125.51,147.06,138.73,124.17,131.12
37.28,95.25,168.9,139.84,130.67,125.45,147.56,138.56,124.12,131.28
37.28,95.5,169.62,140.51,132.28,125.45,147.78,138.4,124.17,131.45
37.23,95.75,170.45,141.17,133.56,125.62,149.17,138.34,124.28,131.9
37.23,96.0,171.01,141.84,134.01,125.78,151.23,138.56,124.4,132.62
37.28,96.25,171.28,142.12,134.06,125.95,151.56,139.01,124.51,133.34
37.23,96.5,171.67,142.28,134.34,126.34,151.56,139.9,124.73,134.12
37.28,96.75,172.01,142.01,134.51,126.9,151.12,141.17,125.01,134.95
37.28,97.0,172.28,141.84,134.62,127.45,150.34,142.28,125.62,135.62
37.28,97.25,172.45,141.4,134.56,128.06,149.45,142.95,126.4,136.12
37.28,97.5,172.23,141.28,134.51,128.73,148.51,143.17,127.34,136.28
37.28,97.75,172.01,141.45,134.45,129.84,148.34,143.28,128.4,136.62
37.28,98.0,171.62,141.9,134.51,130.9,148.95,142.95,129.51,136.62
37.28,98.25,171.4,143.34,134.56,131.78,150.51,142.78,130.78,136.56
37.28,98.5,171.45,145.28,134.56,132.73,152.67,142.45,131.67,136.56
37.28,98.75,172.12,146.84,134.84,133.23,155.17,142.12,132.51,136.56
37.28,99.0,174.34,148.06,135.51,133.4,157.45,141.84,132.84,136.62
37.28,99.25,175.51,148.78,136.28,133.4,159.12,141.95,132.95,137.12
37.28,99.5,175.4,149.06,137.06,133.34,160.17,142.17,132.9,137.84
37.28,99.75,175.23,148.06,137.56,133.12,160.34,142.62,132.56,138.9
37.28,100.0,175.17,147.01,137.95,132.95,159.01,143.17,132.34,139.95
37.28,100.25,174.73,145.84,138.12,132.84,156.78,143.73,132.28,140.84
37.28,100.5,174.45,145.12,138.23,133.12,154.56,144.34,132.45,141.73
37.28,100.75,174.12,144.51,138.23,133.56,152.9,144.51,132.73,142.01
37.28,101.0,173.78,144.51,138.12,134.28,152.12,144.51,133.06,142.17
37.28,101.25,173.62,144.95,138.06,135.45,151.45,144.45,133.73,142.12
37.28,101.5,173.62,145.56,138.23,136.78,151.62,144.28,134.51,142.01
37.34,101.75,173.73,146.23,138.62,137.78,151.9,143.9,135.17,141.78
37.34,102.0,174.23,146.84,139.56,138.73,152.9,143.67,135.9,141.78
37.34,102.25,174.56,147.12,140.67,139.06,154.06,143.62,136.4,141.67
37.34,102.5,174.4,147.12,141.4,139.01,155.56,143.78,136.45,141.73
37.34,102.75,174.28,147.17,141.78,138.73,156.45,144.4,136.45,142.06
37.34,103.0,174.28,146.9,142.12,138.34,157.56,145.12,136.28,142.62
37.34,103.25,174.28,146.45,142.28,137.9,157.34,146.01,136.12,143.28
37.34,103.5,174.45,146.06,142.45,137.62,156.12,146.62,135.95,144.06
37.34,103.75,174.28,145.67,142.45,137.56,154.84,147.01,135.84,144.62
37.34,104.0,174.34,145.62,142.34,137.62,153.73,147.17,135.95,144.9
37.34,104.25,174.28,146.06,142.28,138.01,153.23,147.17,136.17,145.06
37.4,104.5,174.23,147.06,142.12,138.56,153.12,147.01,136.78,145.12
37.4,104.75,174.23,148.51,142.01,139.12,154.4,146.78,137.78,145.06
37.34,105.0,174.73,150.17,142.01,139.67,156.51,146.67,138.9,144.9
37.4,105.25,176.12,151.28,142.06,140.17,157.84,146.34,139.56,144.73
37.4,105.5,177.4,152.23,142.95,140.51,159.73,146.17,140.17,144.73
37.4,105.75,176.95,152.4,143.62,140.34,161.34,145.9,140.45,144.84
37.4,106.0,176.56,152.01,144.28,140.28,162.23,145.73,140.51,145.4
37.4,106.25,176.4,151.06,144.45,140.17,161.51,145.56,140.34,146.12
37.4,106.5,175.95,150.34,144.67,140.06,160.62,145.34,140.17,147.06
37.4,106.75,175.56,149.45,144.67,140.01,159.28,145.01,139.9,148.01
37.4,107.0,175.28,148.78,144.56,140.23,157.84,144.73,139.84,148.56
37.4,107.25,174.95,148.28,144.51,140.67,156.23,144.4,139.95,148.9
37.4,107.5,174.73,147.84,144.34,141.51,154.84,144.06,140.17,148.95
37.4,107.75,174.56,147.51,144.4,142.51,153.9,143.84,140.67,148.95
37.4,108.0,174.62,147.28,144.67,143.56,152.84,143.62,141.34,148.78
37.4,108.25,175.06,147.01,145.45,144.51,151.9,143.34,141.84,148.56
37.45,108.5,175.67,146.78,146.56,144.73,151.06,143.28,142.28,148.45
37.45,108.75,175.73,146.51,147.17,144.73,150.51,143.06,142.51,148.23
37.45,109.0,175.56,146.06,147.34,144.45,149.67,143.01,142.73,148.23
