internal_temp2_1,Seconds2_1,TC1_2_1,TC3_2_1,TC4_2_1,TC5_2_1,TC7_2_1,TC8_2_1,TC9_2_1
27.56,73.0,173.62,111.84,124.23,123.34,105.28,127.95,135.01
27.56,73.25,173.62,110.56,123.95,123.56,107.67,127.67,135.28
27.56,73.5,173.78,109.9,123.95,123.51,110.01,127.4,135.95
27.51,73.75,173.78,110.01,124.17,123.34,111.95,127.12,136.62
27.51,74.0,173.73,111.51,124.67,122.95,112.84,126.9,137.28
27.56,74.25,174.12,113.78,126.06,122.45,113.45,126.9,137.73
27.56,74.5,174.12,116.28,128.01,122.23,113.67,127.01,137.84
27.56,74.75,173.84,118.4,130.28,122.28,113.62,127.23,137.78
27.56,75.0,173.9,118.95,131.28,123.17,113.28,127.78,137.56
27.56,75.25,173.95,119.4,131.51,124.78,113.06,128.62,137.4
27.56,75.5,173.67,119.17,131.17,126.56,113.12,129.34,137.23
27.56,75.75,173.28,118.84,130.62,127.9,113.4,129.9,137.23
27.56,76.0,172.73,118.01,129.95,128.9,113.95,130.23,137.34
27.56,76.25,172.34,116.84,129.28,129.28,114.9,130.28,137.9
27.56,76.5,172.17,115.84,128.78,129.17,116.12,130.17,138.78
27.56,76.75,172.23,115.28,128.45,128.9,117.62,130.12,139.9
27.56,77.0,172.51,115.17,128.23,128.34,118.56,129.95,140.9
27.56,77.25,173.12,116.12,128.73,127.67,119.12,129.95,141.67
27.56,77.5,174.78,118.51,129.67,127.06,119.17,130.01,141.95
27.56,77.75,177.4,121.95,131.06,126.62,119.06,130.4,142.06
27.56,78.0,178.4,125.45,132.45,126.62,118.78,130.9,141.95
27.56,78.25,178.51,127.9,133.06,127.12,118.45,131.67,141.78
27.56,78.5,178.17,129.4,133.34,127.9,118.4,132.62,141.45
27.56,78.75,177.45,129.62,133.23,128.9,118.28,133.51,141.28
27.56,79.0,176.95,128.9,132.9,129.78,118.67,134.23,141.23
27.56,79.25,176.51,127.56,132.28,130.45,119.34,134.73,141.17
27.56,79.5,176.12,125.95,131.9,130.84,120.45,135.01,141.45
27.56,79.75,176.17,124.23,131.51,130.84,121.9,135.06,141.78
27.56,80.0,176.17,123.01,131.28,130.78,123.67,135.01,142.4
27.56,80.25,176.51,122.56,131.28,130.73,124.95,134.62,142.95
27.56,80.5,176.73,122.56,131.45,130.56,125.34,134.12,143.51
27.56,80.75,176.95,123.06,132.06,130.45,125.56,133.73,144.06
27.56,81.0,176.95,124.12,133.06,130.17,125.28,133.28,144.28
27.56,81.25,176.9,126.12,134.23,129.84,125.01,133.06,144.34
27.56,81.5,177.06,127.17,134.95,129.51,124.62,132.67,144.23
27.56,81.75,177.23,127.9,135.23,129.28,124.34,132.45,144.06
27.56,82.0,177.17,128.34,135.17,129.01,124.23,132.28,143.78
