internal_temp9_2,Seconds9_2,TC1_9_2,TC3_9_2,TC4_9_2,TC5_9_2,TC6_9_2,TC7_9_2,TC8_9_2,TC9_9_2
37.51,109.25,192.28,160.73,158.17,156.01,169.84,159.78,158.78,165.06
37.51,109.5,191.84,160.67,158.01,156.4,169.17,159.78,159.01,164.9
37.51,109.75,191.78,160.45,158.01,156.84,168.56,160.01,159.28,164.73
37.51,110.0,191.28,159.78,157.95,157.34,167.9,160.4,159.56,164.45
37.51,110.25,190.56,159.12,157.78,157.78,167.67,160.78,159.9,164.4
37.56,110.5,189.84,158.67,157.9,158.23,167.84,161.51,160.28,164.17
37.56,110.75,189.45,158.28,157.78,158.45,168.9,161.95,160.62,164.06
37.56,111.0,189.4,158.34,158.01,158.73,171.51,162.28,161.01,164.06
37.56,111.25,189.51,159.28,158.01,158.78,174.45,162.51,161.23,164.12
37.56,111.5,189.28,161.12,158.17,158.62,176.73,162.51,161.4,164.12
37.56,111.75,189.28,163.23,158.51,158.62,178.17,162.4,161.56,164.4
37.56,112.0,189.06,164.67,158.84,158.34,178.23,162.12,161.45,164.73
37.56,112.25,188.4,165.23,159.34,158.28,177.34,162.06,161.51,165.06
37.56,112.5,187.56,165.23,159.84,158.17,177.17,161.84,161.45,165.23
37.56,112.75,186.56,164.62,160.67,158.17,175.23,161.95,161.51,165.56
37.56,113.0,185.78,163.95,161.06,158.23,174.06,162.23,161.78,165.78
37.56,113.25,184.9,163.23,161.17,158.34,172.78,162.73,161.95,165.84
37.56,113.5,184.23,162.51,161.12,158.62,171.45,163.56,162.23,165.78
37.56,113.75,183.67,161.73,160.9,158.95,170.06,164.45,162.56,165.67
37.56,114.0,183.06,160.9,160.56,159.17,168.62,165.06,162.78,165.56
37.62,114.25,182.78,160.45,160.45,159.51,167.56,165.56,163.23,165.56
37.62,114.5,182.51,160.06,160.23,159.78,166.62,165.78,163.4,165.56
37.62,114.75,182.12,159.73,160.12,159.84,165.84,165.73,163.45,165.62
37.62,115.0,181.9,159.51,160.06,159.84,165.28,165.67,163.45,165.73
37.62,115.25,181.51,159.28,160.01,159.78,164.67,165.34,163.28,165.9
37.62,115.5,181.34,159.01,160.12,159.73,164.23,165.06,163.23,166.12
37.62,115.75,181.12,158.84,160.45,159.67,163.78,164.73,163.12,166.23
37.62,116.0,180.95,158.73,160.78,159.78,163.51,164.51,163.23,166.4
37.62,116.25,180.73,158.51,161.23,159.78,163.01,164.12,163.23,166.4
37.62,116.5,180.4,158.34,162.01,160.01,162.73,163.84,163.4,166.45
37.62,116.75,180.17,158.34,162.23,160.4,162.73,163.51,163.56,166.34
37.62,117.0,179.78,158.28,162.23,160.84,162.73,163.23,163.73,166.23
37.62,117.25,179.51,158.34,162.28,161.4,162.78,163.01,163.9,166.28
37.67,117.5,179.4,158.34,162.17,161.62,163.12,162.73,164.06,166.23
37.67,117.75,179.06,158.28,162.06,161.9,163.84,162.51,164.23,166.34
37.67,118.0,178.95,158.45,161.95,161.95,164.67,162.28,164.23,166.45
37.67,118.25,178.84,158.62,161.95,161.73,165.34,162.17,164.12,166.73
37.67,118.5,178.73,159.01,161.84,161.51,166.06,162.06,164.23,167.01
37.67,118.75,178.73,159.51,162.06,161.28,167.01,161.95,164.23,167.34
37.67,119.0,178.73,160.4,162.34,161.17,168.01,161.78,164.23,167.67
37.67,119.25,179.28,161.12,162.78,161.01,169.34,161.73,164.23,167.73
37.67,119.5,179.84,162.01,163.28,161.06,170.4,161.67,164.28,167.84
37.67,119.75,180.01,162.56,163.62,161.06,171.01,161.73,164.56,167.78
37.73,120.0,179.9,162.56,163.73,161.28,171.06,161.73,164.73,167.56
37.73,120.25,179.84,162.34,163.9,161.62,170.23,161.9,165.06,167.56
37.73,120.5,179.51,161.9,163.73,162.01,169.34,162.01,165.34,167.51
37.73,120.75,179.4,161.45,163.62,162.34,168.12,162.23,165.51,167.51
37.73,121.0,179.12,161.06,163.4,162.45,167.06,162.51,165.51,167.51
37.73,121.25,179.01,160.73,163.23,162.51,166.84,162.9,165.56,167.67
37.73,121.5,178.78,160.62,163.06,162.56,166.45,163.34,165.51,167.78
37.73,121.75,178.67,160.62,163.12,162.45,166.62,163.78,165.45,168.01
37.73,122.0,178.67,160.67,163.12,162.4,167.23,164.06,165.34,168.17
37.78,122.25,178.73,161.12,163.23,162.34,168.01,164.28,165.34,168.28
37.78,122.5,178.73,161.78,163.62,162.28,168.34,164.51,165.34,168.28
37.78,122.75,178.62,162.4,164.12,162.34,168.84,164.51,165.4,168.28
37.78,123.0,178.56,162.95,164.62,162.51,168.78,164.56,165.51,168.34
37.78,123.25,178.4,163.28,164.78,162.84,168.67,164.4,165.67,168.23
37.78,123.5,178.23,163.51,164.9,163.23,168.34,164.34,165.78,168.17
37.78,123.75,178.06,163.45,164.84,163.56,168.06,164.23,165.9,168.17
37.78,124.0,177.9,163.51,164.73,163.84,167.9,164.34,166.06,168.17
37.78,124.25,177.73,163.17,164.56,163.9,167.9,164.4,166.01,168.28
37.78,124.5,177.56,162.73,164.4,163.9,167.4,164.56,166.01,168.34
37.78,124.75,177.4,162.51,164.34,163.73,167.56,164.73,166.01,168.51
