internal_temp7_2,Seconds7_2,TC1_7_2,TC3_7_2,TC4_7_2,TC5_7_2,TC6_7_2,TC7_7_2,TC8_7_2,TC9_7_2
56.01,327.5,61.12,172.73,167.51,172.12,163.73,169.84,169.51,159.67
56.06,327.75,61.17,172.23,167.67,172.01,161.45,169.51,169.56,160.12
56.06,328.0,62.45,171.51,167.73,172.01,159.95,169.23,169.56,160.4
56.12,328.25,62.78,169.17,167.84,172.01,158.17,169.51,169.67,160.62
56.17,328.5,63.01,166.95,168.01,172.01,156.51,169.67,169.84,160.95
56.17,328.75,64.34,165.06,168.23,171.95,155.51,170.01,169.84,161.23
56.23,329.0,65.78,163.67,168.4,172.01,154.06,170.12,169.78,161.51
56.28,329.25,67.4,162.78,168.56,172.01,153.12,169.84,169.67,161.73
56.28,329.5,68.4,163.28,168.67,171.84,151.62,169.28,169.17,161.9
56.34,329.75,69.12,162.34,168.78,171.51,148.51,168.67,168.45,161.73
56.34,330.0,69.9,163.4,168.73,170.95,150.01,168.01,167.67,161.45
56.4,330.25,71.45,163.23,168.62,170.06,149.67,167.34,166.73,161.23
56.45,330.5,72.4,163.62,168.12,168.84,151.62,166.67,165.73,160.78
56.51,330.75,72.78,164.06,167.67,167.84,154.23,166.23,164.95,160.4
56.51,331.0,73.73,164.45,167.17,166.73,156.12,165.73,163.67,159.95
56.56,331.25,74.06,165.01,166.56,165.73,157.4,164.95,162.73,159.34
56.62,331.5,74.34,165.4,165.95,164.62,158.73,164.4,161.73,158.67
56.62,331.75,74.51,166.01,165.34,163.4,159.78,164.17,160.73,158.17
56.67,332.0,74.17,166.9,164.73,162.28,159.23,164.23,159.51,157.51
56.73,332.25,74.28,167.23,163.9,160.9,159.28,164.45,157.78,156.84
56.78,332.5,73.73,167.78,163.01,159.51,159.67,164.73,156.23,156.17
56.78,332.75,73.23,167.73,162.28,157.78,160.17,165.06,154.73,155.28
56.84,333.0,73.23,167.67,161.4,156.01,160.45,165.45,153.12,154.34
56.9,333.25,73.01,167.84,160.45,154.17,160.78,165.73,151.51,153.28
56.9,333.5,72.84,167.9,159.67,152.28,161.34,166.17,150.12,152.06
56.95,333.75,72.01,167.67,158.9,150.62,162.17,166.4,148.84,151.01
57.01,334.0,71.28,167.67,157.78,149.17,162.45,166.67,147.4,150.01
57.01,334.25,72.34,168.06,156.95,147.78,162.56,166.84,146.34,148.84
57.06,334.5,73.01,168.56,156.01,146.67,163.01,167.12,145.73,147.51
57.12,334.75,73.23,168.62,154.9,145.67,163.23,167.45,145.06,145.95
57.12,335.0,73.28,168.73,153.56,144.95,163.78,167.73,144.51,144.62
57.17,335.25,73.28,168.51,151.78,144.56,163.9,167.84,144.01,143.28
57.17,335.5,72.28,168.34,150.01,144.51,164.17,167.9,143.56,141.62
57.23,335.75,71.9,168.12,148.17,144.51,164.01,168.01,143.01,140.4
57.28,336.0,71.01,168.01,146.28,144.45,164.01,168.06,142.17,139.62
57.34,336.25,69.95,167.73,144.4,144.62,164.56,167.9,141.17,138.9
57.34,336.5,68.17,167.51,142.4,144.51,164.34,167.51,140.28,138.34
57.4,336.75,67.51,167.84,140.67,144.56,163.73,167.4,139.34,137.9
57.4,337.0,66.01,167.51,139.56,144.28,163.73,167.28,138.34,137.4
57.45,337.25,64.62,166.56,139.4,143.84,163.95,167.34,137.56,137.01
57.51,337.5,63.17,166.06,139.23,143.17,163.06,167.28,136.51,136.23
57.51,337.75,61.95,165.56,139.17,142.67,158.34,167.01,135.51,135.56
57.56,338.0,60.9,165.23,139.51,142.06,156.4,166.9,134.67,135.06
57.62,338.25,60.01,164.23,139.56,141.51,153.84,166.73,134.17,134.62
57.62,338.5,59.12,163.78,139.78,140.84,153.12,166.56,133.62,133.95
57.67,338.75,58.06,163.23,140.01,140.51,153.17,166.45,133.12,133.12
57.67,339.0,57.51,162.9,140.01,140.51,150.78,166.06,132.9,132.34
57.73,339.25,56.84,162.51,140.23,140.51,148.12,165.67,132.9,131.56
57.78,339.5,55.23,161.95,140.01,140.45,146.17,165.23,132.9,130.34
57.78,339.75,54.17,161.4,139.67,140.34,143.67,165.06,132.95,129.17
57.84,340.0,53.67,160.73,139.17,140.28,141.34,164.56,132.73,128.4
57.9,340.25,52.84,159.78,137.95,139.67,139.28,164.12,132.51,127.73
57.9,340.5,52.4,158.51,136.23,139.28,138.4,163.56,132.23,127.28
57.95,340.75,52.95,157.51,135.34,138.28,137.12,163.06,131.9,127.01
58.01,341.0,53.78,156.4,134.67,137.56,135.62,162.56,131.06,126.67
58.01,341.25,54.4,155.45,134.23,136.84,134.06,162.01,130.17,126.45
58.06,341.5,55.01,154.23,134.01,135.78,133.73,161.23,129.4,126.12
58.12,341.75,56.34,152.45,134.01,135.01,134.23,160.62,128.67,125.73
58.17,342.0,57.06,150.28,134.23,134.23,133.12,159.67,128.17,125.01
58.23,342.25,58.06,148.17,134.28,133.78,132.67,159.01,127.62,124.34
58.23,342.5,58.95,145.34,134.17,133.51,131.95,158.01,127.06,123.62
58.28,342.75,58.95,142.62,134.17,133.34,131.28,157.01,126.73,122.73
58.28,343.0,58.73,140.17,133.9,133.34,131.45,156.01,126.62,121.84
58.34,343.25,58.17,138.34,133.34,133.51,132.28,154.4,126.78,121.23
58.4,343.5,57.06,136.73,132.56,133.12,132.78,153.12,126.73,120.51
58.4,343.75,55.95,135.45,131.78,132.67,133.06,151.95,126.78,120.01
58.45,344.0,55.01,134.73,130.84,131.67,133.45,150.56,126.62,119.67
58.51,344.25,54.06,134.01,129.78,130.73,133.56,149.28,126.67,119.51
58.51,344.5,53.56,134.17,128.84,130.28,133.95,147.95,126.67,119.45
58.56,344.75,53.51,134.67,128.51,129.84,134.01,146.67,126.4,119.45
58.62,345.0,53.45,135.67,128.51,129.12,133.28,145.67,125.95,119.51
58.62,345.25,53.62,136.62,128.4,128.28,131.9,144.73,125.4,119.62
58.67,345.5,53.95,137.23,128.67,127.73,129.17,143.9,124.95,119.67
58.67,345.75,54.51,137.9,128.73,127.28,125.4,143.4,124.45,119.62
58.73,346.0,54.9,138.4,128.73,127.06,122.06,143.4,124.12,119.51
58.78,346.25,54.51,138.28,128.56,126.84,117.9,143.28,123.73,119.45
58.78,346.5,54.34,138.12,127.67,126.4,115.67,143.17,123.34,119.23
58.84,346.75,54.51,137.12,126.78,126.06,116.12,142.95,123.17,118.9
58.9,347.0,53.95,135.67,126.12,125.78,115.73,142.73,123.23,118.84
58.9,347.25,52.34,134.34,125.23,125.45,116.45,142.28,123.4,118.56
58.95,347.5,50.9,133.23,123.9,124.9,118.4,141.45,123.56,118.28
59.01,347.75,49.78,132.67,123.06,124.34,119.78,140.45,123.73,118.12
59.01,348.0,49.01,132.06,122.12,124.01,121.06,139.56,123.84,117.9
59.06,348.25,48.9,132.45,121.56,123.95,122.34,138.4,123.84,117.9
59.12,348.5,49.62,133.12,121.73,124.06,123.34,136.78,123.34,117.9
59.12,348.75,50.34,134.01,121.62,124.28,123.95,136.23,122.73,117.9
59.12,349.0,50.28,134.51,121.51,124.62,124.78,135.4,122.23,117.95
59.17,349.25,50.12,134.45,121.17,125.06,123.9,134.95,121.62,117.9
59.23,349.5,50.01,134.12,120.51,125.51,121.84,134.45,121.06,117.67
59.23,349.75,49.84,133.67,119.84,125.78,121.4,134.28,120.45,117.23
59.28,350.0,49.56,132.45,119.17,126.06,119.67,134.28,120.06,116.62
59.34,350.25,49.34,131.17,118.9,126.12,118.62,134.34,119.73,115.84
59.34,350.5,49.17,129.73,118.67,125.78,118.51,134.4,119.51,114.78
59.4,350.75,48.84,127.9,118.45,125.4,118.12,134.34,119.23,113.9
59.4,351.0,48.62,126.78,118.45,124.73,116.95,134.17,119.34,113.12
59.45,351.25,49.62,127.34,118.78,123.95,117.95,133.84,119.23,112.45
59.51,351.5,50.06,127.56,119.06,123.17,118.23,133.34,119.12,112.06
59.56,351.75,50.45,128.17,119.12,122.34,119.34,132.28,118.9,111.73
59.62,352.0,50.67,128.4,118.62,121.06,120.34,131.51,118.56,111.45
59.62,352.25,51.56,128.23,118.67,119.84,120.95,130.9,118.23,111.4
59.67,352.5,52.28,127.84,118.51,118.9,119.9,130.17,117.62,111.23
59.73,352.75,52.67,127.84,118.45,118.01,119.34,129.56,117.06,111.28
59.73,353.0,52.4,127.67,118.45,117.23,118.45,128.84,116.28,111.06
59.78,353.25,52.67,125.45,118.23,116.73,117.45,128.23,115.45,111.01
59.84,353.5,52.73,124.01,117.9,116.28,114.62,128.17,114.84,110.78
59.84,353.75,52.67,122.56,117.4,116.01,111.17,128.17,114.51,110.4
59.9,354.0,53.4,122.51,116.78,116.12,107.84,128.23,114.56,109.78
59.9,354.25,53.4,122.17,115.62,116.12,107.17,128.4,114.51,109.06
59.95,354.5,53.95,121.73,114.51,116.28,106.51,128.51,114.51,108.34
60.01,354.75,54.4,121.45,113.17,116.34,106.67,128.67,114.67,107.73
