internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
33.34,145.75,222.06,186.67,195.4,196.06,189.45,198.06,202.4
33.34,146.0,222.34,187.06,195.56,195.73,189.95,198.06,203.01
33.4,146.25,222.78,188.28,195.73,195.51,190.28,198.12,203.56
33.4,146.5,224.01,189.95,196.28,195.17,190.51,198.23,203.9
33.4,146.75,225.4,191.95,197.12,195.01,190.62,198.28,204.12
33.4,147.0,225.62,193.9,197.45,195.06,190.45,198.73,204.12
33.45,147.25,225.4,194.9,197.84,195.51,190.45,199.45,204.06
33.45,147.5,224.67,195.23,197.84,195.9,190.4,199.95,203.9
33.45,147.75,224.34,195.23,197.67,196.4,190.51,200.4,203.84
33.45,148.0,224.12,194.56,197.45,196.67,190.84,200.73,203.78
33.45,148.25,223.9,193.84,197.28,196.95,191.23,200.78,203.84
33.45,148.5,223.9,192.9,197.12,197.01,191.95,200.73,204.06
33.51,148.75,223.84,192.12,197.12,197.06,192.95,200.62,204.34
33.51,149.0,224.01,191.78,197.12,196.9,194.23,200.45,204.73
33.51,149.25,224.06,191.78,197.4,196.67,194.73,200.23,205.17
33.51,149.5,224.17,192.73,198.12,196.56,195.12,200.28,205.56
33.51,149.75,224.23,193.84,199.17,196.51,195.23,200.28,205.56
33.51,150.0,224.34,195.01,200.06,196.67,195.23,200.4,205.67
33.56,150.25,224.51,196.01,200.73,197.45,195.17,200.67,205.67
33.56,150.5,224.45,196.34,200.78,198.12,194.84,200.9,205.51
33.56,150.75,224.34,196.28,200.56,199.06,194.56,201.28,205.51
33.56,151.0,224.12,196.06,200.28,199.51,194.51,201.62,205.56
33.62,151.25,223.9,195.67,199.9,199.78,194.56,201.84,205.56
33.62,151.5,223.78,195.01,199.73,199.78,194.84,202.12,205.67
33.62,151.75,223.78,194.4,199.56,199.67,195.06,202.17,205.9
33.62,152.0,223.84,194.06,199.56,199.73,195.67,202.34,206.4
33.62,152.25,224.12,194.01,199.67,199.56,196.17,202.28,206.9
33.67,152.5,224.28,194.17,199.78,199.28,196.62,202.17,207.34
33.67,152.75,224.9,194.78,200.4,199.06,196.9,202.06,207.78
33.67,153.0,226.17,196.06,201.45,198.84,197.06,201.9,208.12
33.67,153.25,226.62,197.73,202.06,198.56,196.95,201.78,208.28
33.67,153.5,226.95,199.51,202.45,198.45,196.84,201.67,208.34
33.67,153.75,226.78,200.34,202.56,198.23,196.67,201.51,208.23
33.73,154.0,226.45,200.84,202.62,198.12,196.67,201.51,208.23
33.73,154.25,226.23,200.56,202.4,198.01,196.67,201.45,208.01
33.73,154.5,226.01,200.06,202.01,197.84,196.84,201.4,207.9
33.78,154.75,225.78,199.34,201.67,197.67,197.34,201.23,207.56
33.78,155.0,225.73,198.28,201.34,197.62,197.95,201.17,207.4
33.78,155.25,225.73,197.62,201.01,197.67,198.67,201.06,207.17
33.78,155.5,225.78,197.4,200.78,197.73,199.62,201.17,207.06
33.78,155.75,226.01,197.17,200.51,197.84,200.12,201.17,206.78
33.84,156.0,226.17,197.9,200.28,197.9,200.45,201.12,206.62
33.84,156.25,226.34,198.78,200.17,198.23,200.45,201.23,206.45
33.84,156.5,226.45,199.67,200.06,198.56,200.28,201.28,206.4
33.84,156.75,226.51,200.06,199.9,198.95,200.06,201.45,206.17
33.84,157.0,226.45,200.34,199.84,199.62,199.9,201.62,206.17
33.9,157.25,226.34,200.45,199.78,200.06,199.73,202.01,206.12
33.9,157.5,226.28,200.4,199.84,200.67,199.73,202.4,206.06
33.9,157.75,226.17,199.9,199.84,201.4,200.06,202.9,206.12
33.9,158.0,226.06,199.51,199.95,202.06,200.28,203.45,206.17
33.95,158.25,225.95,199.01,200.06,202.78,200.73,204.01,206.17
33.95,158.5,225.95,198.78,200.28,203.4,201.28,204.67,206.28
33.95,158.75,226.01,198.84,200.51,203.73,201.62,205.4,206.56
33.95,159.0,225.95,199.4,200.78,204.01,201.78,205.9,206.73
34.01,159.25,225.73,200.51,201.12,204.06,201.95,206.34,207.12
34.01,159.5,225.73,201.9,201.62,203.95,201.95,206.56,207.67
34.01,159.75,225.62,203.06,202.06,203.67,201.78,206.56,208.4
34.01,160.0,225.51,203.62,202.73,203.45,201.73,206.56,209.17
34.01,160.25,225.4,204.06,203.45,203.28,201.51,206.62,209.9
34.06,160.5,225.23,203.95,204.51,203.23,201.51,206.78,210.56
34.06,160.75,226.01,203.45,205.45,203.28,201.62,207.06,210.9
34.06,161.0,226.56,202.84,205.9,203.34,201.84,207.45,211.17
34.06,161.25,227.12,202.23,205.78,203.62,202.28,207.78,211.34
34.12,161.5,227.51,201.67,205.62,203.9,203.06,208.34,211.34
34.12,161.75,227.95,201.28,205.4,204.4,203.51,208.95,211.28
34.12,162.0,228.45,200.73,205.06,204.78,203.9,209.34,211.28
34.12,162.25,229.12,200.45,204.9,205.4,204.23,209.95,211.28
34.17,162.5,229.4,200.23,204.78,205.67,204.45,210.23,211.45
34.17,162.75,229.62,199.84,204.62,205.78,204.51,210.23,211.67
34.17,163.0,229.84,199.67,204.78,205.78,204.51,210.23,212.06
34.17,163.25,230.06,199.56,205.06,205.73,204.34,210.06,212.4
34.17,163.5,230.28,199.67,205.45,205.62,204.17,210.06,212.84
34.23,163.75,230.51,199.73,206.17,205.78,203.9,209.9,213.23
34.23,164.0,230.73,199.62,207.23,206.12,203.73,210.01,213.45
34.23,164.25,230.73,199.51,208.23,206.4,203.51,210.01,213.56
34.28,164.5,230.62,199.51,208.73,207.01,203.28,210.17,213.56
34.28,164.75,230.56,199.62,208.62,207.67,203.06,210.45,213.62
34.28,165.0,230.4,199.62,208.45,208.28,203.01,210.78,213.56
34.28,165.25,230.45,199.78,208.34,208.78,202.9,211.06,213.67
34.28,165.5,230.17,199.9,208.12,209.01,202.73,211.34,213.73
34.34,165.75,230.12,200.01,208.06,208.95,202.67,211.56,213.95
34.34,166.0,229.95,200.28,207.9,208.73,202.45,211.45,214.28
34.34,166.25,229.84,200.78,208.06,208.51,202.45,211.4,214.78
34.4,166.5,230.23,201.78,208.34,208.34,202.51,211.45,215.34
34.4,166.75,231.01,203.28,208.67,208.06,202.45,211.4,215.84
34.4,167.0,232.23,204.78,209.51,208.01,202.56,211.56,216.23
34.4,167.25,233.4,206.12,210.34,207.9,202.56,211.78,216.34
34.45,167.5,233.9,206.95,210.78,208.06,202.73,212.06,216.45
