internal_temp8_1,Seconds8_1,TC1_8_1,TC3_8_1,TC4_8_1,TC5_8_1,TC6_8_1,TC7_8_1,TC8_8_1,TC9_8_1
27.84,182.0,218.34,200.28,201.06,202.28,206.78,202.9,204.84,205.56
27.84,182.25,218.28,200.67,201.34,202.34,207.56,203.06,205.01,205.78
27.84,182.5,218.23,201.4,201.62,202.45,208.34,203.17,205.06,206.12
27.9,182.75,218.23,201.9,202.06,202.34,208.78,203.12,204.95,206.51
27.9,183.0,218.12,202.45,202.51,202.28,208.78,203.06,204.95,206.95
27.9,183.25,217.9,202.62,203.01,202.06,208.78,202.84,204.78,207.23
27.95,183.5,217.9,202.51,203.62,202.34,208.9,202.73,204.84,207.56
27.95,183.75,218.01,202.45,204.28,202.45,208.73,202.84,204.95,207.84
28.01,184.0,218.45,202.28,204.56,202.67,208.28,203.01,205.01,207.9
28.01,184.25,218.78,201.95,204.73,203.01,208.06,203.23,205.12,208.06
28.01,184.5,219.12,201.56,204.56,203.4,207.62,203.45,205.23,208.06
28.06,184.75,219.4,201.23,204.4,203.84,207.17,203.73,205.45,208.06
28.06,185.0,219.56,201.01,204.34,204.28,206.73,204.06,205.78,208.17
28.06,185.25,219.9,200.84,204.28,204.67,206.34,204.4,206.23,208.17
28.12,185.5,220.12,200.67,204.12,204.78,206.01,204.56,206.34,208.28
28.12,185.75,220.23,200.56,204.12,204.78,205.67,204.67,206.45,208.45
28.12,186.0,220.56,200.45,204.28,204.78,205.28,204.67,206.56,208.78
28.17,186.25,220.9,200.4,204.4,204.62,204.78,204.62,206.56,209.17
28.17,186.5,221.51,200.4,204.56,204.45,204.51,204.56,206.51,209.56
28.17,186.75,222.17,200.51,205.06,204.4,204.28,204.4,206.45,209.9
28.17,187.0,222.73,200.51,205.78,204.45,204.06,204.34,206.45,210.12
28.23,187.25,222.73,200.51,206.28,204.56,204.06,204.17,206.51,210.28
28.28,187.5,222.51,200.67,206.56,204.78,204.17,204.01,206.67,210.34
28.28,187.75,222.28,200.67,206.67,205.23,204.23,203.95,207.01,210.45
28.28,188.0,222.01,200.67,206.56,205.45,204.4,203.78,207.23,210.4
28.34,188.25,221.95,200.78,206.45,205.84,204.67,203.73,207.56,210.4
28.34,188.5,221.78,200.84,206.28,206.01,205.06,203.62,207.95,210.4
28.34,188.75,221.73,201.17,206.23,206.17,206.06,203.56,208.23,210.45
28.4,189.0,221.56,201.45,206.17,206.12,206.9,203.51,208.34,210.56
28.4,189.25,221.45,201.9,206.17,206.06,208.23,203.56,208.34,210.73
28.4,189.5,221.51,202.73,206.23,205.95,209.28,203.51,208.34,210.9
28.4,189.75,221.4,203.4,206.51,205.78,210.34,203.51,208.28,211.12
28.45,190.0,221.62,204.12,206.78,205.78,211.17,203.51,208.23,211.4
28.45,190.25,221.62,204.67,207.45,205.95,211.56,203.56,208.17,211.62
28.51,190.5,221.62,204.78,208.01,206.12,211.28,203.56,208.23,211.78
28.51,190.75,221.84,204.84,208.34,206.56,211.73,203.73,208.28,211.84
28.51,191.0,221.73,204.62,208.34,207.12,211.01,203.9,208.4,211.84
28.56,191.25,221.78,204.45,208.28,207.51,210.45,204.12,208.62,211.78
28.62,191.5,221.84,204.17,208.12,207.78,209.95,204.45,208.9,211.78
28.62,191.75,221.9,203.9,208.06,208.06,209.56,204.78,209.06,211.73
28.62,192.0,221.78,203.62,207.9,208.06,209.06,205.17,209.17,211.78
28.67,192.25,221.67,203.56,207.84,208.06,208.78,205.56,209.23,211.84
28.67,192.5,221.78,203.56,207.9,207.95,208.73,206.12,209.23,211.95
28.73,192.75,221.84,203.56,208.01,207.67,208.73,206.51,209.17,212.23
28.73,193.0,222.06,203.9,208.28,207.56,209.51,206.95,209.28,212.67
28.78,193.25,222.67,204.78,208.78,207.51,210.73,207.06,209.23,212.9
28.78,193.5,223.56,205.62,209.17,207.4,211.67,207.06,209.23,213.06
28.78,193.75,223.9,206.67,209.56,207.56,212.67,206.95,209.34,213.17
28.84,194.0,223.9,207.34,209.67,207.73,213.06,206.84,209.45,213.28
28.84,194.25,223.62,207.45,209.78,208.06,213.51,206.78,209.73,213.34
28.9,194.5,223.45,207.62,209.56,208.34,212.9,206.78,210.01,213.34
28.9,194.75,223.28,207.34,209.45,208.62,212.78,206.73,210.4,213.28
28.9,195.0,223.06,206.9,209.28,208.78,211.95,206.73,210.56,213.28
28.9,195.25,223.01,206.51,209.17,208.78,211.06,206.78,210.67,213.28
28.95,195.5,222.9,206.17,209.12,208.78,210.45,207.01,210.78,213.28
28.95,195.75,222.84,206.06,209.12,208.78,210.12,207.28,210.84,213.4
29.01,196.0,223.01,206.23,209.17,208.73,210.34,207.67,210.78,213.62
29.01,196.25,223.06,206.84,209.51,208.73,211.12,207.95,210.78,213.78
29.01,196.5,223.23,207.45,209.9,208.73,211.62,208.23,210.84,214.06
29.06,196.75,223.34,208.12,210.4,208.78,212.45,208.34,210.78,214.17
29.06,197.0,223.34,208.56,210.78,209.01,213.12,208.51,210.78,214.28
29.12,197.25,223.4,208.78,211.01,209.4,213.56,208.51,210.9,214.28
29.12,197.5,223.34,208.73,211.12,209.95,213.62,208.45,211.06,214.28
29.12,197.75,223.17,208.51,211.17,210.51,213.67,208.4,211.28,214.34
29.17,198.0,223.01,208.34,211.01,210.73,213.78,208.34,211.45,214.34
