internal_temp11_2,Seconds11_2,TC1_11_2,TC3_11_2,TC4_11_2,TC5_11_2,TC6_11_2,TC7_11_2,TC8_11_2,TC9_11_2
23.34,109.25,182.84,149.12,147.67,148.23,158.28,147.84,149.34,154.73
23.34,109.5,182.51,148.51,147.73,149.17,157.67,148.17,149.9,154.67
23.34,109.75,182.23,148.01,147.95,150.12,157.34,148.62,150.56,154.56
23.34,110.0,181.84,147.28,148.01,151.01,156.95,149.17,151.28,154.56
23.34,110.25,181.51,146.95,148.23,151.62,157.62,149.78,151.95,154.51
23.34,110.5,181.34,146.9,148.45,152.01,158.23,150.28,152.62,154.56
23.34,110.75,181.17,147.67,148.84,152.28,161.73,150.62,153.23,154.67
23.4,111.0,181.28,149.28,149.17,152.23,164.62,150.67,153.73,155.01
23.4,111.25,181.23,151.28,149.67,151.95,167.01,150.67,154.01,155.45
23.4,111.5,181.06,152.95,150.45,151.67,168.4,150.62,154.06,156.23
23.4,111.75,180.84,154.17,151.17,151.45,168.34,150.45,154.06,157.12
23.4,112.0,180.73,154.4,152.23,151.23,168.01,150.34,154.06,158.01
23.4,112.25,180.84,154.06,153.62,151.17,167.17,150.28,154.17,158.78
23.4,112.5,181.23,153.12,154.56,151.17,164.67,150.4,154.34,159.56
23.4,112.75,181.67,152.23,154.84,151.28,162.9,150.78,154.67,160.06
23.4,113.0,182.01,151.34,154.56,151.62,161.67,151.17,154.9,160.17
23.45,113.25,182.17,150.78,154.34,152.06,160.45,152.06,155.51,160.23
23.4,113.5,182.34,150.12,154.06,152.62,159.23,152.95,156.01,160.17
23.45,113.75,182.51,149.51,153.84,153.23,157.78,153.78,156.56,160.17
23.45,114.0,182.62,149.06,153.62,153.9,156.73,154.23,157.12,160.23
23.45,114.25,182.84,148.62,153.4,154.06,155.84,154.4,157.28,160.28
23.45,114.5,183.17,148.23,153.28,154.17,155.06,154.51,157.34,160.45
23.45,114.75,183.51,148.01,153.4,154.06,154.56,154.45,157.28,160.78
23.45,115.0,183.73,148.01,153.78,154.01,154.17,154.23,157.12,161.23
23.45,115.25,184.01,147.95,154.23,153.9,153.9,154.01,156.95,161.62
23.51,115.5,184.28,147.84,154.9,153.9,153.56,153.78,157.01,162.12
23.51,115.75,184.34,147.73,155.56,154.01,153.06,153.34,157.01,162.28
23.51,116.0,184.23,147.73,156.95,154.4,152.67,153.01,157.17,162.56
23.51,116.25,183.9,147.67,157.78,155.01,152.62,152.67,157.4,162.51
23.51,116.5,183.67,147.78,158.01,155.9,152.84,152.4,157.73,162.51
23.51,116.75,183.34,147.67,158.01,156.78,153.12,152.17,158.12,162.45
23.51,117.0,183.01,147.67,157.78,157.28,153.73,151.9,158.51,162.51
23.51,117.25,182.84,147.73,157.56,157.62,154.9,151.78,158.84,162.51
23.51,117.5,183.01,148.06,157.28,157.73,156.62,151.62,159.01,162.73
23.51,117.75,183.01,148.51,157.01,157.51,158.28,151.51,159.01,162.95
23.56,118.0,183.17,149.28,157.01,157.23,160.12,151.4,159.01,163.51
23.56,118.25,183.51,150.56,157.12,157.01,161.67,151.4,159.06,164.23
23.56,118.5,183.67,151.95,157.62,156.67,163.4,151.34,159.01,164.9
23.56,118.75,184.45,153.73,158.28,156.45,165.78,151.28,159.01,165.4
23.56,119.0,186.23,155.17,159.12,156.34,167.84,151.34,159.23,165.73
23.56,119.25,187.4,156.17,159.95,156.4,169.12,151.45,159.51,165.73
23.56,119.5,187.62,156.56,160.12,156.78,169.84,151.51,160.06,165.73
23.56,119.75,187.34,156.12,160.12,157.34,169.95,151.78,160.62,165.56
23.56,120.0,186.9,155.45,159.95,157.78,168.34,151.95,161.12,165.4
23.62,120.25,186.56,154.73,159.67,158.12,166.12,152.28,161.45,165.34
23.62,120.5,186.23,154.01,159.34,158.51,163.95,152.73,161.62,165.23
23.62,120.75,186.06,153.4,159.12,158.62,163.06,153.45,161.67,165.4
23.62,121.0,185.95,153.12,158.95,158.62,162.56,154.4,161.62,165.73
23.62,121.25,185.95,153.17,158.95,158.62,162.45,155.17,161.51,166.06
23.62,121.5,185.95,153.4,159.12,158.34,163.4,155.84,161.28,166.34
23.62,121.75,186.06,154.23,159.51,158.23,164.4,156.51,161.23,166.67
23.62,122.0,186.23,155.34,160.17,158.17,166.23,156.95,161.23,166.9
23.67,122.25,186.23,156.51,161.23,158.28,166.62,157.23,161.28,166.95
23.67,122.5,186.28,157.62,162.17,158.62,166.51,157.28,161.56,167.01
23.67,122.75,186.12,158.23,162.62,159.17,166.23,157.17,161.73,166.9
23.67,123.0,185.95,158.51,162.78,160.28,166.06,157.01,162.06,166.9
23.67,123.25,185.51,158.51,162.56,160.84,166.01,156.95,162.28,166.84
23.67,123.5,185.06,158.23,162.23,161.17,165.4,157.01,162.45,166.84
23.67,123.75,184.84,157.51,162.06,161.4,164.9,157.23,162.56,167.01
23.73,124.0,184.62,156.78,161.67,161.28,164.34,157.67,162.67,167.34
23.73,124.25,184.45,156.34,161.45,161.23,164.12,158.01,162.51,167.67
23.73,124.5,184.56,156.17,161.45,161.01,165.51,158.73,162.45,168.23
23.73,124.75,184.62,156.4,161.62,160.78,168.01,159.28,162.45,168.67
23.73,125.0,184.62,157.62,161.73,160.56,170.51,159.45,162.45,168.95
23.73,125.25,185.73,159.06,162.73,160.62,172.51,159.73,162.56,169.17
23.73,125.5,187.06,160.78,163.56,160.67,173.51,159.73,162.73,169.17
23.78,125.75,187.62,161.73,163.78,160.78,174.12,159.62,162.9,169.01
23.78,126.0,187.62,162.4,163.95,161.17,174.23,159.56,163.28,168.95
23.78,126.25,187.62,162.51,163.9,161.62,174.01,159.45,163.73,168.84
23.78,126.5,187.28,161.95,163.67,161.95,172.56,159.23,164.06,168.67
23.78,126.75,187.23,161.45,163.56,162.34,170.51,159.4,164.45,168.67
23.78,127.0,187.01,160.62,163.28,162.51,168.84,159.73,164.56,168.67
23.78,127.25,186.78,159.95,163.06,162.51,167.78,160.28,164.67,168.78
23.84,127.5,186.73,159.28,162.9,162.51,167.01,160.95,164.73,169.01
23.84,127.75,186.62,158.78,162.73,162.4,166.95,161.62,164.67,169.28
23.84,128.0,186.62,158.67,162.78,162.28,167.9,162.06,164.45,169.56
23.84,128.25,186.56,158.78,162.95,162.12,169.45,162.17,164.28,169.73
23.84,128.5,186.67,159.95,163.4,162.01,170.23,162.23,164.12,169.95
23.84,128.75,186.51,161.01,163.9,161.9,170.45,162.17,163.95,170.01
23.9,129.0,186.51,162.01,164.23,161.78,170.28,162.06,163.9,170.12
23.9,129.25,186.56,162.51,164.34,161.67,170.34,161.95,163.78,170.06
23.9,129.5,186.45,162.45,164.28,161.56,169.67,161.78,163.67,170.01
23.9,129.75,186.45,162.45,164.23,161.45,169.28,161.95,163.67,169.95
23.9,130.0,186.23,162.12,164.06,161.23,168.78,162.01,163.51,169.73
23.9,130.25,186.01,161.62,164.01,161.17,168.51,162.4,163.51,169.67
23.9,130.5,185.9,161.12,163.9,161.12,168.28,162.67,163.4,169.51
23.9,130.75,185.78,160.9,163.73,161.23,168.51,163.23,163.45,169.34
23.95,131.0,185.73,160.78,163.51,161.12,168.84,163.56,163.45,169.17
23.95,131.25,185.95,161.06,163.4,161.23,170.51,163.95,163.56,169.01
23.95,131.5,186.23,161.67,163.23,161.28,172.67,164.01,163.56,168.84
23.95,131.75,187.28,162.9,163.12,161.62,173.28,164.01,163.73,168.73
23.95,132.0,187.73,163.78,163.06,161.9,174.01,163.9,163.78,168.56
24.01,132.25,187.95,164.73,162.95,162.12,174.23,163.84,164.06,168.51
24.01,132.5,187.95,164.9,162.9,162.45,172.62,163.73,164.23,168.34
24.01,132.75,187.78,164.84,162.9,162.78,171.62,163.62,164.56,168.34
