internal_temp8_2,Seconds8_2,TC1_8_2,TC3_8_2,TC4_8_2,TC5_8_2,TC7_8_2,TC8_8_2,TC9_8_2
34.73,109.25,184.12,150.95,154.01,150.28,154.9,154.45,161.17
34.73,109.5,184.28,151.78,153.84,150.67,154.9,154.56,160.95
34.73,109.75,184.4,152.84,153.62,151.12,154.73,154.78,160.73
34.73,110.0,184.78,153.56,153.45,151.62,154.4,155.06,160.56
34.73,110.25,185.17,154.06,153.45,152.4,154.17,155.4,160.45
34.73,110.5,185.12,154.45,153.34,153.4,153.95,155.84,160.28
34.73,110.75,185.17,154.45,153.4,154.23,154.06,156.4,160.28
34.73,111.0,185.23,154.12,153.45,155.28,154.23,156.9,160.23
34.73,111.25,185.12,153.56,153.67,156.51,154.56,157.73,160.23
34.78,111.5,184.95,152.9,153.95,157.78,155.06,158.67,160.28
34.78,111.75,184.78,152.56,154.23,158.78,155.56,159.78,160.51
34.78,112.0,184.73,152.45,154.67,159.56,155.9,160.56,160.73
34.73,112.25,184.67,153.06,155.06,159.95,156.06,161.23,161.06
34.78,112.5,184.51,154.23,155.51,160.06,156.06,161.73,161.62
34.78,112.75,184.45,156.01,156.28,159.67,156.17,162.12,162.45
34.78,113.0,184.28,157.62,157.12,159.34,156.01,162.17,163.4
34.78,113.25,184.01,158.9,158.23,158.95,155.95,162.12,164.62
34.78,113.5,183.84,159.51,159.56,158.51,155.84,162.12,165.9
34.78,113.75,183.78,159.51,161.28,158.4,155.84,162.28,166.9
34.78,114.0,184.62,159.01,162.73,158.51,156.12,162.62,167.56
34.78,114.25,185.67,158.01,163.34,158.67,156.51,163.06,168.01
34.78,114.5,186.78,157.17,163.4,159.17,157.17,163.62,168.23
34.78,114.75,187.78,156.4,163.17,159.78,158.01,164.56,168.4
34.78,115.0,188.9,155.73,162.73,160.45,159.01,165.4,168.34
34.78,115.25,189.67,155.12,162.23,161.23,159.62,166.17,168.51
34.78,115.5,190.45,154.67,161.95,161.73,159.95,166.62,168.56
34.78,115.75,191.23,154.23,161.73,162.23,160.12,166.9,168.84
34.78,116.0,192.28,153.95,161.62,162.45,160.17,166.9,169.17
34.84,116.25,193.12,153.67,161.62,162.4,160.12,166.67,169.73
34.84,116.5,193.9,153.56,161.95,162.23,159.9,166.4,170.34
34.84,116.75,194.84,153.56,162.56,162.17,159.62,166.17,171.17
34.84,117.0,195.56,153.45,163.23,162.12,159.34,166.06,171.62
34.84,117.25,196.23,153.45,164.23,162.23,159.01,166.23,171.9
34.84,117.5,196.51,153.45,165.51,162.78,158.73,166.4,172.12
34.84,117.75,196.34,153.51,166.4,163.56,158.34,166.73,172.01
34.84,118.0,196.28,153.67,166.95,164.78,158.12,167.23,171.95
34.84,118.25,196.06,153.78,166.95,165.84,157.9,167.67,171.78
34.84,118.5,196.06,154.01,166.73,166.67,157.84,168.28,172.01
34.84,118.75,196.01,154.06,166.51,167.17,157.62,168.51,172.12
34.84,119.0,195.9,154.51,166.23,167.28,157.51,168.67,172.62
34.9,119.25,195.78,155.01,166.01,167.01,157.34,168.62,173.12
34.9,119.5,196.06,155.9,165.95,166.67,157.4,168.51,173.95
34.9,119.75,196.28,156.95,166.23,166.23,157.45,168.4,174.73
34.9,120.0,196.67,159.01,166.84,165.84,157.51,168.51,175.45
34.9,120.25,197.34,161.17,167.67,165.51,157.51,168.62,175.9
34.9,120.5,199.06,163.17,168.73,165.28,157.62,168.9,176.06
34.9,120.75,201.73,165.06,169.84,165.4,157.67,169.23,176.12
34.9,121.0,202.51,165.9,170.17,165.73,158.01,169.84,176.06
34.9,121.25,202.56,165.56,170.45,166.4,158.28,170.62,175.95
34.9,121.5,202.06,164.51,170.12,167.01,158.67,171.45,175.84
34.9,121.75,201.78,163.4,169.78,167.67,159.28,172.01,175.84
34.9,122.0,201.4,162.51,169.34,168.06,160.12,172.23,175.9
34.9,122.25,201.06,161.67,169.06,168.34,161.06,172.23,176.06
34.95,122.5,201.06,161.23,168.84,168.34,162.45,172.12,176.4
34.95,122.75,201.12,161.06,168.78,168.28,163.4,171.95,176.95
34.95,123.0,201.17,161.23,168.9,168.17,164.12,171.78,177.51
34.95,123.25,201.28,162.01,169.17,168.01,164.9,171.73,177.9
34.95,123.5,201.28,162.9,169.51,167.73,165.4,171.62,178.06
34.95,123.75,201.28,164.23,170.56,167.67,165.51,171.67,178.17
34.95,124.0,201.51,165.84,172.06,167.84,165.51,171.84,178.06
35.01,124.25,201.67,167.01,172.78,168.51,165.4,172.17,178.06
35.01,124.5,201.62,167.51,173.12,169.51,165.23,172.56,177.95
35.01,124.75,201.28,167.73,173.01,170.67,165.17,172.9,177.84
35.01,125.0,200.62,167.51,172.73,171.4,165.17,173.06,177.9
35.01,125.25,200.12,167.06,172.45,171.73,165.51,173.28,178.23
35.01,125.5,199.73,166.28,172.12,171.73,165.95,173.34,178.56
