internal_temp6_2,Seconds6_2,TC1_6_2,TC3_6_2,TC4_6_2,TC5_6_2,TC6_6_2,TC7_6_2,TC8_6_2,TC9_6_2
45.06,327.5,62.23,167.51,161.12,168.34,153.62,169.9,165.73,154.67
45.12,327.75,61.95,168.17,161.45,168.4,155.23,169.01,166.01,154.95
45.12,328.0,62.23,168.84,161.73,168.28,156.84,168.06,166.01,155.34
45.17,328.25,62.45,169.34,161.9,168.17,156.51,167.28,166.06,155.67
45.23,328.5,62.4,168.4,162.06,168.23,153.23,166.73,166.23,156.01
45.23,328.75,62.23,166.23,162.23,168.17,153.56,166.45,166.34,156.51
45.28,329.0,62.62,164.4,162.4,168.06,151.78,166.34,166.51,156.78
45.34,329.25,63.34,162.51,162.51,168.01,152.06,166.51,166.62,157.01
45.4,329.5,63.17,161.73,162.73,167.95,150.67,166.51,166.67,157.23
45.4,329.75,63.12,160.28,162.9,167.95,147.34,166.51,166.73,157.62
45.45,330.0,63.45,159.12,162.95,167.9,147.4,166.51,166.84,158.01
45.45,330.25,63.73,159.01,163.06,167.73,145.51,166.34,166.73,158.17
45.51,330.5,65.06,158.84,163.23,167.51,144.23,166.23,166.4,158.34
45.56,330.75,67.06,159.62,163.45,167.28,142.56,165.9,165.73,158.34
45.62,331.0,68.51,159.95,163.28,166.23,141.62,164.9,164.51,158.17
45.62,331.25,69.67,160.51,163.01,165.51,142.23,163.95,163.67,157.78
45.67,331.5,70.34,160.84,162.73,164.51,143.28,163.06,162.62,157.34
45.67,331.75,70.62,160.51,162.4,163.4,145.23,162.45,161.62,156.9
45.73,332.0,71.9,161.01,162.06,162.56,148.95,162.06,160.67,156.4
45.78,332.25,72.45,161.06,161.62,161.56,151.9,161.95,159.62,155.84
45.78,332.5,73.12,161.56,161.12,160.56,154.06,161.78,158.4,155.34
45.84,332.75,73.4,161.95,160.56,159.45,155.28,161.56,157.17,154.67
45.9,333.0,73.62,162.56,160.01,158.01,155.95,161.78,156.01,154.12
