internal_temp2_1,Seconds2_1,TC1_2_1,TC3_2_1,TC4_2_1,TC5_2_1,TC7_2_1,TC8_2_1,TC9_2_1
44.62,291.25,182.78,226.73,217.95,211.84,227.84,208.17,210.34
44.67,291.5,179.73,226.56,216.95,211.56,227.73,208.28,209.23
44.73,291.75,175.95,226.51,215.67,211.56,227.51,208.34,208.12
44.73,292.0,171.78,226.23,214.51,211.51,227.34,208.17,206.9
44.78,292.25,167.51,225.78,213.12,211.45,227.17,207.56,205.78
44.84,292.5,163.4,225.62,211.73,211.56,226.95,206.95,204.95
44.9,292.75,160.06,225.56,210.23,211.56,226.73,205.84,204.34
44.95,293.0,157.34,225.51,209.17,211.17,226.56,204.67,203.95
45.01,293.25,154.23,225.51,208.45,210.62,226.4,203.51,203.56
45.01,293.5,151.62,225.34,207.78,210.01,226.17,202.23,203.01
45.06,293.75,149.28,225.12,207.28,209.73,226.01,201.01,202.34
45.12,294.0,147.51,224.84,206.84,209.17,225.56,199.9,201.56
45.12,294.25,145.4,224.45,207.06,208.34,225.34,198.67,200.78
45.17,294.5,143.78,224.01,207.17,207.56,225.23,198.12,200.06
45.23,294.75,142.12,223.84,207.23,206.9,225.17,197.78,199.01
45.23,295.0,141.17,223.62,207.34,206.45,225.01,197.28,197.84
45.28,295.25,139.67,223.23,207.56,205.95,224.84,197.28,196.84
45.34,295.5,138.28,222.84,207.78,205.73,224.67,197.4,195.73
45.34,295.75,137.78,222.4,207.9,205.78,224.34,197.51,194.73
45.4,296.0,137.56,221.95,207.78,205.78,223.62,197.51,193.67
45.45,296.25,136.9,221.23,207.78,205.95,223.12,197.28,192.95
45.51,296.5,136.4,220.56,207.45,205.84,222.67,196.9,192.45
45.51,296.75,136.34,219.67,207.06,205.06,221.95,196.56,192.12
45.56,297.0,135.28,218.9,206.62,204.51,221.34,195.73,191.73
45.62,297.25,135.23,217.95,206.06,203.67,220.95,194.73,191.51
45.62,297.5,135.34,217.12,205.51,202.4,220.45,193.67,191.06
45.67,297.75,135.95,216.01,205.17,201.4,219.78,192.73,190.56
45.73,298.0,136.9,214.56,204.95,200.73,219.23,191.9,190.01
45.78,298.25,137.84,213.06,204.78,200.17,218.51,191.23,189.56
45.78,298.5,139.34,211.17,204.56,199.67,217.78,190.73,188.73
45.84,298.75,140.01,208.78,204.23,199.06,217.01,190.4,187.9
45.84,299.0,141.01,207.17,203.84,198.56,216.12,190.12,187.12
45.9,299.25,140.06,206.06,203.45,198.51,215.23,190.23,186.4
45.95,299.5,139.95,204.34,202.67,198.51,214.56,190.45,185.73
46.01,299.75,139.12,202.62,201.56,198.62,213.45,190.67,184.78
46.01,300.0,138.23,201.62,200.78,198.84,212.17,190.95,184.23
46.06,300.25,137.34,201.4,199.78,198.84,211.01,190.95,183.51
46.12,300.5,136.17,201.84,198.9,198.95,209.62,190.67,183.01
46.12,300.75,135.06,202.45,198.23,198.73,208.45,190.23,182.78
46.17,301.0,133.56,203.73,197.67,198.34,207.4,189.78,182.73
46.23,301.25,131.56,204.84,197.34,197.45,206.23,188.95,182.67
46.28,301.5,128.73,205.67,197.06,196.17,205.4,188.17,182.62
46.34,301.75,126.01,206.06,196.78,195.23,205.17,187.45,182.51
46.4,302.0,122.73,205.01,196.34,193.9,205.17,186.9,182.28
46.4,302.25,119.9,203.51,195.9,193.12,205.34,186.45,182.17
46.45,302.5,117.62,202.62,195.34,192.56,205.51,185.95,181.84
46.51,302.75,115.9,202.06,194.62,192.23,205.62,185.56,181.62
46.51,303.0,115.17,201.06,193.73,192.01,205.4,185.28,181.17
46.56,303.25,113.56,198.67,193.06,192.01,205.17,185.51,180.78
46.62,303.5,112.34,197.84,191.78,191.95,204.12,185.56,180.23
46.67,303.75,110.67,196.84,190.62,191.9,203.4,185.9,179.56
46.67,304.0,108.95,196.73,189.56,191.73,202.34,186.06,179.06
46.73,304.25,107.78,197.06,188.28,191.17,200.78,186.23,178.73
46.78,304.5,107.12,198.12,187.23,190.12,199.56,186.45,178.28
46.78,304.75,105.73,198.9,186.73,188.23,198.67,186.51,178.06
46.84,305.0,104.73,199.56,186.4,186.73,197.84,186.28,177.9
46.9,305.25,104.84,199.95,186.17,185.67,196.95,185.9,177.73
46.9,305.5,103.84,199.95,186.12,184.95,195.78,185.4,177.56
