internal_temp9_2,Seconds9_2,TC1_9_2,TC3_9_2,TC4_9_2,TC5_9_2,TC6_9_2,TC7_9_2,TC8_9_2,TC9_9_2
37.4,73.0,183.34,117.06,129.01,127.51,140.01,105.78,132.12,140.84
37.4,73.25,183.28,115.51,128.62,128.12,137.56,107.67,132.73,140.84
37.4,73.5,183.17,114.4,128.34,128.4,135.28,109.95,132.78,141.01
37.4,73.75,183.34,113.9,128.23,128.4,133.51,112.34,132.45,141.45
37.4,74.0,183.62,114.12,128.4,128.17,135.45,114.67,131.95,142.28
37.4,74.25,183.45,115.34,129.01,127.84,137.56,116.45,131.56,143.17
37.4,74.5,183.56,117.9,130.01,127.34,141.78,117.62,131.28,144.12
37.4,74.75,183.34,120.84,132.78,126.95,144.73,118.17,131.28,144.51
37.4,75.0,183.28,122.95,135.34,126.95,144.9,118.28,131.45,144.56
37.4,75.25,183.28,124.78,137.06,127.56,144.62,118.06,131.95,144.51
37.4,75.5,183.4,125.12,137.56,129.12,144.56,117.62,132.73,144.17
37.4,75.75,183.17,125.28,137.73,131.4,143.73,117.45,133.56,144.06
37.4,76.0,182.78,124.67,137.01,133.4,142.9,117.62,134.34,143.73
37.4,76.25,182.23,123.73,136.28,134.62,141.78,118.01,134.84,143.73
37.4,76.5,181.73,122.45,135.51,135.17,139.73,118.9,135.01,144.12
37.4,76.75,181.67,121.17,134.67,135.17,138.4,119.84,135.06,144.84
37.4,77.0,181.62,120.17,134.23,134.9,139.17,121.34,134.9,145.84
37.4,77.25,181.73,119.78,134.12,134.34,142.78,122.78,134.84,147.17
37.4,77.5,182.34,120.45,134.28,133.67,147.51,123.73,134.62,148.28
37.4,77.75,183.34,122.95,134.84,133.06,152.62,124.28,134.67,149.17
37.4,78.0,186.12,126.78,136.12,132.4,156.51,124.17,134.84,149.51
37.4,78.25,188.95,130.4,137.78,131.9,159.01,124.01,135.34,149.67
37.4,78.5,189.9,133.56,138.73,132.06,160.12,123.67,136.01,149.62
37.4,78.75,189.73,135.45,139.17,132.67,159.67,123.4,136.95,149.28
37.4,79.0,188.95,135.9,138.73,133.67,158.01,123.17,138.34,149.01
37.4,79.25,188.23,135.51,138.4,134.67,155.9,123.23,139.4,148.67
37.4,79.5,187.62,134.4,137.78,135.56,152.73,123.51,140.01,148.56
37.4,79.75,187.12,132.95,137.17,136.17,148.78,124.56,140.51,148.51
37.4,80.0,186.56,130.62,136.9,136.45,146.28,126.17,140.67,148.67
37.4,80.25,186.56,129.17,136.73,136.56,144.73,128.34,140.73,149.17
37.4,80.5,186.9,128.62,136.67,136.28,145.4,129.95,140.51,150.01
37.4,80.75,187.12,128.4,136.9,136.23,147.28,131.01,140.06,150.62
37.4,81.0,186.95,129.01,137.56,135.84,148.51,131.67,139.62,151.17
37.4,81.25,186.78,130.45,138.9,135.67,150.73,131.56,139.17,151.56
37.4,81.5,186.78,131.78,140.17,135.45,151.12,131.17,138.78,151.78
37.4,81.75,187.12,133.06,141.01,135.12,151.34,130.56,138.28,151.67
37.34,82.0,187.28,134.01,141.62,134.84,150.56,130.17,137.9,151.56
37.4,82.25,187.12,134.62,141.56,134.45,150.06,129.95,137.56,151.28
37.4,82.5,186.9,134.51,141.34,134.23,150.06,130.12,137.17,150.84
37.4,82.75,186.73,133.84,140.9,133.84,148.84,130.4,136.95,150.56
37.4,83.0,186.62,133.12,140.45,133.56,148.01,130.84,136.73,150.12
37.4,83.25,186.51,132.12,140.17,133.34,147.56,131.78,136.51,149.62
37.4,83.5,186.56,131.28,139.67,132.95,149.9,133.28,136.34,149.17
37.4,83.75,186.78,130.9,139.34,132.95,153.73,134.34,136.34,148.78
37.4,84.0,186.78,131.12,138.9,132.78,158.17,134.84,136.23,148.23
