internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
42.9,254.75,254.84,250.34,245.45,240.67,252.12,241.84,247.51
42.95,255.0,254.62,250.73,244.9,240.73,252.06,241.67,246.4
42.95,255.25,254.28,250.9,244.12,240.9,252.01,241.62,245.23
43.01,255.5,253.45,250.95,243.01,241.12,251.9,241.62,244.17
43.06,255.75,251.95,250.95,242.06,241.17,251.84,241.51,243.28
43.06,256.0,249.17,250.78,241.28,241.12,251.9,241.34,242.67
43.12,256.25,246.56,250.4,240.67,240.95,251.78,240.95,242.23
43.12,256.5,244.17,250.34,240.45,240.67,251.95,240.78,241.9
43.17,256.75,241.56,250.01,240.51,240.17,251.95,240.23,241.67
43.17,257.0,239.4,249.9,240.67,239.73,252.17,239.73,241.56
43.23,257.25,237.34,249.78,240.73,239.34,252.28,239.23,241.4
43.28,257.5,235.45,249.45,240.84,238.95,252.4,238.62,241.28
43.28,257.75,233.84,249.4,240.78,238.84,252.34,238.23,241.01
43.34,258.0,232.73,249.23,240.78,238.67,252.28,237.95,240.62
43.4,258.25,231.9,249.12,240.73,238.73,252.23,238.01,240.28
43.45,258.5,231.12,248.95,240.51,238.84,252.17,238.01,239.73
43.45,258.75,229.84,248.73,239.95,238.78,252.01,238.06,239.06
43.51,259.0,228.23,248.45,239.4,238.84,251.95,238.17,238.45
43.51,259.25,227.28,248.28,238.28,238.67,251.95,238.12,238.06
43.56,259.5,226.84,248.23,237.45,238.34,251.9,238.12,237.9
43.62,259.75,226.45,248.12,236.95,237.67,251.78,237.9,237.78
43.62,260.0,225.73,247.95,236.84,236.95,251.62,237.62,237.73
43.67,260.25,225.17,247.67,236.84,236.23,251.4,237.17,237.56
43.67,260.5,224.95,247.45,237.01,235.73,251.28,236.84,237.51
43.73,260.75,224.62,247.28,237.17,235.51,251.17,236.56,237.34
43.78,261.0,224.23,247.01,237.28,235.45,251.01,236.34,237.06
43.78,261.25,223.78,246.73,237.34,235.56,250.67,236.17,236.62
43.84,261.5,223.4,246.17,237.34,235.78,250.56,236.17,236.12
43.9,261.75,222.73,245.23,237.12,236.01,250.34,236.17,235.28
43.9,262.0,221.84,243.51,236.78,236.17,250.17,236.12,234.67
43.9,262.25,220.12,241.95,236.17,236.28,249.95,236.12,234.01
43.95,262.5,218.28,240.4,235.62,236.45,249.9,236.12,233.56
44.01,262.75,217.51,239.17,235.23,236.4,249.78,236.01,233.4
44.01,263.0,217.4,238.51,235.01,236.06,249.56,235.45,233.34
44.06,263.25,217.34,238.28,235.01,235.62,249.17,235.06,233.34
44.12,263.5,217.17,239.06,235.23,235.12,248.56,234.62,233.28
44.12,263.75,216.84,239.67,235.23,234.56,247.84,234.12,233.34
44.17,264.0,216.78,240.28,235.45,234.51,247.23,233.78,233.28
44.17,264.25,216.67,240.73,235.56,234.34,246.51,233.73,233.23
44.23,264.5,216.45,241.01,235.56,234.28,245.45,233.78,232.95
44.28,264.75,216.28,241.12,235.4,234.28,244.62,233.78,232.45
44.28,265.0,216.06,240.9,235.23,234.4,244.23,233.9,232.06
44.34,265.25,215.67,240.17,235.01,234.45,243.95,233.9,231.73
44.4,265.5,215.28,239.4,234.56,234.56,243.67,233.84,231.4
44.4,265.75,214.95,238.34,233.67,234.62,243.45,233.67,231.28
44.45,266.0,214.78,237.4,232.78,234.45,243.34,233.4,231.17
44.51,266.25,214.56,237.01,232.17,234.01,243.56,233.17,231.17
44.51,266.5,214.67,236.9,232.06,233.23,243.56,232.78,231.12
44.51,266.75,214.9,236.84,232.17,232.56,243.62,232.4,231.12
44.56,267.0,214.95,236.9,232.28,232.12,243.67,232.12,230.95
44.62,267.25,215.12,237.28,232.45,231.84,243.45,231.9,230.84
44.62,267.5,215.12,237.73,232.73,231.67,243.06,231.73,230.51
44.67,267.75,214.95,238.06,232.84,231.73,242.56,231.73,230.01
44.73,268.0,214.56,238.23,232.9,231.84,242.06,231.84,229.45
44.73,268.25,214.28,237.95,232.9,231.95,241.56,231.84,228.84
44.78,268.5,213.95,237.06,232.67,232.17,241.06,231.67,228.28
44.84,268.75,212.78,235.67,232.4,232.28,240.73,231.56,227.95
44.9,269.0,211.28,234.45,231.9,232.4,240.51,231.4,227.84
44.95,269.25,210.9,233.34,231.56,232.34,240.34,231.06,227.78
44.95,269.5,210.78,232.56,231.28,232.17,240.45,230.73,227.84
45.01,269.75,211.01,232.06,231.17,232.01,240.56,230.28,227.84
45.06,270.0,211.34,232.12,231.12,231.67,240.73,229.9,227.9
45.06,270.25,211.62,232.56,231.12,231.23,240.67,229.62,227.95
45.12,270.5,211.84,233.23,231.23,230.95,240.51,229.4,227.84
45.12,270.75,211.9,234.34,231.34,230.73,240.12,229.17,227.78
45.17,271.0,211.95,234.9,231.45,230.73,239.45,229.23,227.67
45.23,271.25,211.84,235.06,231.45,230.67,238.67,229.17,227.17
45.23,271.5,211.73,235.28,231.34,230.67,238.28,229.4,226.84
45.28,271.75,211.56,235.17,231.12,230.67,237.84,229.45,226.51
45.34,272.0,211.34,234.4,230.56,230.67,237.51,229.67,226.23
45.34,272.25,211.12,233.45,230.17,230.73,237.62,229.84,226.12
45.4,272.5,210.56,232.67,229.9,230.67,237.73,229.9,226.01
45.4,272.75,210.28,232.06,229.62,230.78,237.84,230.06,226.01
45.45,273.0,210.23,231.9,229.4,230.84,237.9,230.12,225.95
45.51,273.25,210.17,231.95,229.4,230.9,237.95,230.23,225.95
45.51,273.5,210.28,232.28,229.4,230.9,237.9,230.17,225.9
45.56,273.75,210.51,232.67,229.51,230.95,237.73,230.28,225.95
45.62,274.0,210.62,233.06,229.56,230.95,237.4,230.4,226.01
45.62,274.25,210.67,233.4,229.67,231.01,236.95,230.51,226.01
45.67,274.5,210.56,233.4,229.67,230.95,236.45,230.51,226.01
45.67,274.75,210.34,233.34,229.78,230.95,236.17,230.51,226.17
45.73,275.0,209.9,232.84,229.84,230.95,235.95,230.62,226.23
45.78,275.25,208.73,231.9,229.84,230.9,235.84,230.56,226.28
45.78,275.5,208.06,230.95,229.95,230.95,235.78,230.56,226.4
45.84,275.75,207.67,230.12,230.01,230.84,236.01,230.51,226.4
45.9,276.0,207.4,229.4,230.01,230.73,235.9,230.56,226.45
45.9,276.25,207.4,229.01,230.12,230.73,235.9,230.34,226.45
45.95,276.5,207.34,229.23,230.12,230.67,235.56,230.06,226.45
46.01,276.75,207.45,229.62,230.23,230.67,235.06,229.9,226.4
46.01,277.0,207.56,230.12,230.23,230.62,234.62,229.78,226.34
46.06,277.25,207.56,230.67,230.23,230.56,233.95,229.67,226.28
46.12,277.5,207.73,231.06,230.17,230.51,233.23,229.56,226.12
46.12,277.75,207.95,231.23,230.17,230.4,232.67,229.4,225.84
46.17,278.0,208.12,231.34,230.17,230.4,232.34,229.34,225.78
46.17,278.25,208.12,231.12,230.17,230.28,232.12,229.23,225.67
46.23,278.5,208.06,230.67,230.06,230.23,232.06,228.84,225.62
46.28,278.75,207.95,230.23,230.01,230.23,232.17,228.67,225.56
46.34,279.0,207.9,229.73,229.9,230.06,232.34,228.62,225.56
46.4,279.25,207.73,228.95,229.84,230.01,232.45,228.62,225.56
46.4,279.5,207.67,228.56,229.84,229.84,232.56,228.51,225.56
46.45,279.75,207.45,228.28,229.78,229.78,232.56,228.4,225.56
46.51,280.0,207.4,228.4,229.67,229.67,232.4,228.45,225.67
46.51,280.25,207.17,228.51,229.62,229.62,232.12,228.51,225.67
46.56,280.5,207.17,228.84,229.62,229.56,231.73,228.45,225.67
46.62,280.75,207.06,229.12,229.4,229.45,231.23,228.45,225.62
