internal_temp8_1,Seconds8_1,TC1_8_1,TC3_8_1,TC4_8_1,TC5_8_1,TC6_8_1,TC7_8_1,TC8_8_1,TC9_8_1
31.12,218.5,260.28,227.62,233.84,233.73,238.28,221.73,233.51,238.51
31.12,218.75,259.95,226.67,233.51,234.12,237.28,222.06,233.9,238.56
31.17,219.0,260.01,225.78,233.28,234.17,236.06,222.73,234.12,238.9
31.17,219.25,260.28,225.01,233.06,234.01,234.78,223.56,234.17,239.4
31.23,219.5,260.4,224.67,233.01,233.73,233.56,224.73,234.17,240.01
31.23,219.75,260.56,225.12,233.28,233.45,232.95,226.01,234.12,240.84
31.28,220.0,261.34,226.45,233.56,233.01,234.34,227.17,234.01,241.45
31.28,220.25,263.62,228.17,234.28,232.78,237.62,227.9,234.01,241.9
31.28,220.5,266.51,229.67,235.28,232.51,241.34,228.28,234.12,242.06
31.34,220.75,267.62,231.06,235.95,232.56,242.95,228.45,234.45,242.23
31.34,221.0,267.23,232.17,236.12,232.78,243.51,228.28,234.73,242.06
31.4,221.25,266.51,232.17,236.17,233.34,242.9,228.12,235.45,242.01
31.4,221.5,265.67,231.23,235.9,233.84,241.45,227.84,236.12,241.84
31.45,221.75,265.23,230.4,235.67,234.4,239.01,227.62,236.73,241.95
31.45,222.0,264.9,229.62,235.4,234.73,237.12,227.73,237.12,242.01
31.51,222.25,264.51,229.06,235.17,234.84,236.06,227.78,237.34,242.06
31.56,222.5,264.34,228.73,235.01,234.9,235.4,228.51,237.45,242.28
31.62,222.75,264.62,228.51,234.95,234.84,235.23,229.34,237.45,242.67
31.62,223.0,264.56,228.78,235.12,234.73,235.9,229.84,237.28,243.12
31.62,223.25,264.62,229.95,235.4,234.62,237.01,230.28,237.01,243.56
31.67,223.5,264.62,232.06,236.06,234.4,239.4,230.56,236.84,243.95
31.67,223.75,264.78,233.4,237.06,234.17,241.78,230.84,236.56,244.28
31.73,224.0,265.23,234.73,237.67,234.12,242.23,230.95,236.4,244.34
31.73,224.25,265.62,235.23,238.12,233.9,242.56,230.9,236.06,244.4
31.78,224.5,265.62,235.23,238.17,233.73,242.78,230.62,235.78,244.17
31.78,224.75,265.78,234.62,238.01,233.56,243.17,230.51,235.62,244.01
31.84,225.0,265.51,233.95,237.9,233.4,242.23,230.67,235.4,243.84
31.84,225.25,265.17,233.17,237.56,233.23,241.45,230.9,235.23,243.62
31.9,225.5,265.06,232.45,237.23,233.17,240.56,231.28,235.01,243.28
31.9,225.75,264.9,231.84,237.01,233.01,239.84,232.01,234.9,243.06
31.9,226.0,264.95,231.67,236.67,233.01,240.17,233.01,234.84,242.84
31.95,226.25,265.23,232.28,236.34,232.9,241.84,233.84,234.67,242.56
32.01,226.5,265.78,233.84,236.12,233.01,245.78,234.51,234.67,242.28
32.01,226.75,268.01,235.78,235.9,233.06,248.62,234.95,234.62,242.01
32.01,227.0,270.12,237.56,235.67,233.17,250.73,234.95,234.67,241.78
32.06,227.25,270.95,239.17,235.45,233.28,251.23,234.84,234.67,241.62
32.06,227.5,270.9,240.17,235.4,233.51,250.45,234.62,234.9,241.45
32.12,227.75,270.4,240.34,235.23,233.73,248.51,234.4,235.06,241.28
32.12,228.0,270.17,239.62,235.12,233.95,246.12,234.34,235.45,241.06
