internal_temp7_2,Seconds7_2,TC1_7_2,TC3_7_2,TC4_7_2,TC5_7_2,TC6_7_2,TC7_7_2,TC8_7_2,TC9_7_2
37.4,36.5,142.01,40.4,54.34,56.12,45.01,37.84,56.06,51.56
37.4,36.75,142.67,40.34,55.06,57.4,45.17,37.9,57.51,52.17
37.45,37.0,142.62,40.34,55.84,59.17,45.17,38.01,59.34,52.95
37.4,37.25,142.78,40.45,56.56,61.01,45.17,38.17,61.34,53.45
37.4,37.5,143.56,40.67,57.62,63.12,45.28,38.45,63.56,54.01
37.4,37.75,144.28,41.01,58.73,65.4,45.28,38.73,66.23,54.67
37.4,38.0,145.17,41.23,60.06,67.12,45.4,39.17,68.78,55.56
37.4,38.25,145.9,41.51,61.4,68.4,45.56,39.67,71.28,56.67
37.4,38.5,146.17,41.62,62.73,68.95,45.62,40.12,73.23,57.9
37.4,38.75,146.4,41.73,64.62,69.23,45.62,40.45,74.34,59.62
37.4,39.0,146.34,41.9,66.45,69.06,45.95,40.78,74.9,61.34
37.4,39.25,146.51,41.9,68.56,68.67,45.95,41.06,74.73,63.56
37.4,39.5,146.56,42.01,71.12,68.4,46.06,41.51,74.28,66.34
37.4,39.75,146.67,42.23,73.73,68.34,45.95,41.62,73.9,69.23
37.4,40.0,146.95,42.45,77.56,68.56,46.06,41.84,73.56,71.84
37.4,40.25,147.17,42.73,81.9,68.95,46.56,41.95,73.4,74.01
37.4,40.5,147.9,43.12,84.4,70.01,47.17,42.01,73.67,75.62
37.4,40.75,149.17,43.56,85.06,71.51,47.17,42.12,73.95,76.67
37.4,41.0,150.45,44.17,84.78,73.67,47.78,42.17,74.78,77.28
37.4,41.25,151.34,44.56,84.17,76.23,48.45,42.28,76.17,77.73
37.4,41.5,151.67,44.67,83.56,78.56,48.51,42.28,77.28,78.12
37.4,41.75,151.95,44.84,83.23,80.28,48.73,42.28,78.62,78.62
37.4,42.0,152.17,44.9,82.9,81.34,48.45,42.4,79.67,79.12
37.34,42.25,152.4,45.01,82.84,81.56,49.23,42.51,80.12,80.01
37.4,42.5,152.78,45.12,82.84,81.34,49.34,42.73,80.4,81.73
37.4,42.75,153.28,45.17,83.28,80.78,49.23,42.9,80.34,83.51
37.34,43.0,153.9,45.17,84.23,79.95,49.06,43.06,80.17,85.78
37.34,43.25,155.56,45.34,85.95,79.51,49.23,43.23,79.9,87.95
37.4,43.5,158.12,45.78,88.34,79.17,50.56,43.34,79.95,89.78
37.34,43.75,158.62,46.45,91.45,79.17,52.4,43.4,80.23,91.12
37.34,44.0,156.84,47.67,93.28,79.73,55.34,43.62,80.67,92.06
37.34,44.25,155.17,48.51,93.9,80.73,58.45,43.95,81.78,92.62
37.34,44.5,154.17,49.45,93.17,82.01,60.62,44.4,83.45,92.73
37.34,44.75,153.23,50.4,92.4,83.23,62.78,44.95,85.17,92.78
37.34,45.0,152.67,51.17,91.51,84.23,65.62,45.56,86.84,92.78
37.34,45.25,152.28,52.4,90.9,84.73,68.17,46.17,88.01,92.78
37.34,45.5,152.01,53.95,90.34,84.9,70.45,46.95,88.73,93.12
37.34,45.75,151.78,55.56,90.01,84.56,74.84,47.4,88.78,93.67
37.34,46.0,151.45,57.84,90.17,84.12,79.12,48.06,88.73,94.67
37.34,46.25,151.06,60.84,90.62,83.62,81.34,48.73,88.45,95.95
37.34,46.5,150.67,64.45,91.62,83.4,83.73,49.51,87.95,97.28
37.34,46.75,150.12,67.73,93.23,83.45,85.67,50.28,87.78,98.56
37.34,47.0,149.95,70.56,95.56,83.62,86.95,51.12,87.67,99.4
37.34,47.25,150.78,71.34,97.56,84.56,88.4,51.73,87.84,99.67
37.28,47.5,151.12,71.4,98.62,86.34,86.84,52.84,88.45,99.56
37.34,47.75,151.01,70.51,98.12,88.9,86.28,53.9,89.28,99.4
37.28,48.0,151.12,68.56,96.62,90.56,84.9,55.4,90.23,99.23
37.34,48.25,150.95,66.95,95.51,91.9,83.28,57.06,91.12,99.23
37.28,48.5,150.62,65.73,94.45,92.56,81.73,59.28,91.78,99.4
37.28,48.75,150.28,64.9,93.56,92.4,80.95,61.34,92.23,99.9
37.28,49.0,150.62,64.62,93.01,91.84,81.17,64.23,92.4,101.01
37.28,49.25,151.12,64.45,92.84,90.95,81.95,66.62,92.4,102.4
37.28,49.5,151.51,66.17,93.4,90.23,87.95,68.4,92.28,104.17
37.28,49.75,152.23,69.62,94.23,89.45,95.62,69.62,92.17,105.56
37.28,50.0,155.56,74.17,96.67,88.78,101.01,70.12,92.28,106.62
37.28,50.25,159.45,79.01,99.45,88.62,105.28,70.34,92.56,107.17
37.28,50.5,160.34,82.73,100.51,88.95,107.9,70.17,93.12,107.4
37.28,50.75,159.01,84.56,100.28,90.06,110.23,69.9,94.23,107.23
37.28,51.0,158.28,84.34,99.56,91.34,110.4,69.51,95.62,106.84
37.28,51.25,157.78,83.23,98.78,92.84,110.45,69.67,96.9,106.62
37.28,51.5,157.28,81.78,98.06,93.78,109.12,69.9,98.12,106.51
37.28,51.75,156.84,79.4,96.95,94.12,105.28,70.62,98.56,106.45
37.28,52.0,156.78,77.9,96.34,94.23,101.9,72.12,98.78,106.73
37.28,52.25,156.67,76.95,96.12,94.17,98.56,74.12,98.62,107.17
37.28,52.5,156.67,76.84,95.95,93.9,95.78,76.17,98.4,108.12
37.28,52.75,156.84,78.62,96.17,93.34,94.62,77.67,97.9,108.78
37.28,53.0,157.01,82.01,96.9,93.01,99.01,79.17,97.28,109.62
37.28,53.25,157.06,85.06,98.95,92.84,102.73,80.12,97.06,110.23
37.28,53.5,157.01,87.78,101.34,93.01,105.45,80.67,97.01,110.51
37.28,53.75,157.12,89.28,103.4,93.78,106.4,80.67,97.17,110.51
37.28,54.0,157.17,89.51,104.01,95.62,104.34,80.23,97.78,110.23
37.28,54.25,157.01,89.62,103.9,97.62,102.12,79.95,98.67,109.95
37.28,54.5,156.45,88.67,103.4,99.23,101.45,79.73,99.51,109.67
37.28,54.75,155.62,87.56,102.62,100.4,101.06,79.73,100.17,109.28
37.28,55.0,154.9,85.73,101.73,100.78,100.4,80.06,100.78,109.12
