internal_temp5_2,Seconds5_2,TC1_5_2,TC3_5_2,TC4_5_2,TC5_5_2,TC7_5_2,TC8_5_2,TC9_5_2
29.4,73.0,182.28,120.12,131.01,129.45,110.4,136.4,141.28
29.4,73.25,182.01,118.56,130.62,130.01,112.12,136.78,141.17
29.4,73.5,181.84,117.23,130.4,130.45,114.4,136.73,141.45
29.4,73.75,181.95,116.56,130.28,130.56,116.56,136.28,141.95
29.4,74.0,181.9,116.78,130.45,130.12,118.56,135.78,142.78
29.45,74.25,182.17,118.06,131.01,129.67,119.95,135.4,143.67
29.4,74.5,182.12,119.78,132.01,129.28,120.62,135.28,144.06
29.4,74.75,181.95,121.73,133.78,128.84,120.9,135.34,144.4
29.4,75.0,181.9,124.01,136.28,128.78,121.06,135.62,144.45
29.45,75.25,182.01,125.45,138.06,129.23,120.73,136.17,144.4
29.4,75.5,181.9,126.06,138.67,130.62,120.28,136.9,144.28
29.4,75.75,181.51,126.4,138.67,132.45,120.12,137.56,144.06
29.4,76.0,181.28,126.12,138.34,134.01,120.17,138.28,143.95
29.4,76.25,180.78,125.28,137.56,135.17,120.51,138.78,143.9
29.4,76.5,180.4,123.9,136.73,135.84,121.28,138.9,144.4
29.4,76.75,180.23,122.9,136.12,136.12,122.23,138.9,145.12
29.4,77.0,180.01,122.06,135.51,135.95,123.4,138.73,146.17
29.45,77.25,180.01,121.78,135.45,135.56,124.62,138.51,147.34
29.4,77.5,180.67,122.28,135.62,135.01,125.45,138.56,148.51
29.4,77.75,181.51,124.06,136.4,134.4,125.67,138.56,149.12
29.4,78.0,184.23,127.78,137.45,133.9,125.34,138.67,149.56
29.4,78.25,186.12,131.9,138.84,133.51,125.12,139.12,149.67
29.4,78.5,186.78,134.62,139.78,133.67,125.01,139.84,149.56
29.4,78.75,186.73,136.4,140.12,134.01,124.78,140.78,149.28
29.4,79.0,186.51,137.12,140.23,134.84,125.01,141.78,149.12
29.4,79.25,185.95,136.73,139.78,136.12,125.23,142.73,148.95
29.45,79.5,185.4,135.45,139.34,136.9,125.84,143.34,148.78
29.4,79.75,184.62,134.01,138.9,137.4,127.06,143.73,148.78
29.45,80.0,184.4,132.01,138.56,137.62,128.56,143.84,148.95
29.45,80.25,184.28,130.51,138.45,137.73,130.73,143.95,149.45
29.45,80.5,184.23,129.23,138.4,137.62,132.28,143.73,150.01
29.45,80.75,184.67,128.78,138.4,137.34,133.12,143.4,150.62
29.4,81.0,184.78,129.06,139.06,137.28,133.4,143.06,151.17
29.45,81.25,185.17,129.95,139.84,137.01,133.34,142.62,151.56
29.45,81.5,185.12,131.62,141.01,136.84,132.9,142.28,151.78
29.45,81.75,185.45,133.12,142.12,136.73,132.51,141.95,151.78
29.45,82.0,185.78,134.23,142.62,136.4,132.01,141.51,151.56
29.45,82.25,185.78,135.12,142.67,135.95,131.67,141.28,151.4
29.45,82.5,185.45,135.45,142.45,135.62,131.73,141.01,151.12
29.45,82.75,185.06,135.17,142.17,135.28,131.95,140.78,150.78
29.45,83.0,184.62,134.4,141.67,134.95,132.45,140.56,150.45
29.45,83.25,184.45,133.56,141.34,134.84,133.4,140.4,150.12
29.45,83.5,184.28,132.73,140.84,134.51,134.34,140.23,149.73
29.45,83.75,184.45,132.4,140.4,134.56,135.17,140.17,149.28
29.45,84.0,184.51,132.62,140.01,134.51,135.67,140.17,148.95
29.45,84.25,185.06,134.23,139.67,134.56,135.84,140.17,148.56
29.45,84.5,187.73,137.23,139.4,134.73,135.78,140.28,148.23
29.45,84.75,189.56,139.84,139.06,135.12,135.62,140.67,148.01
29.45,85.0,189.95,142.28,138.9,135.45,135.45,141.12,147.62
29.45,85.25,189.73,143.9,138.56,136.12,135.17,141.62,147.23
29.45,85.5,189.45,144.23,138.45,136.78,135.17,142.4,147.17
29.45,85.75,189.23,143.78,138.23,137.51,135.62,143.28,147.06
29.45,86.0,188.4,142.78,138.17,138.23,136.45,144.45,147.12
29.45,86.25,187.73,141.17,138.17,139.28,137.56,145.62,147.17
29.45,86.5,186.95,139.78,138.23,140.28,138.95,146.78,147.34
29.45,86.75,186.4,138.73,138.51,141.34,140.34,148.17,147.51
29.45,87.0,185.73,137.9,138.84,142.34,141.34,148.95,147.84
29.45,87.25,185.34,137.56,139.34,142.95,141.84,149.51,148.23
29.45,87.5,185.01,137.56,139.67,143.23,141.95,149.51,148.78
29.45,87.75,184.9,140.01,140.28,143.4,141.84,149.51,149.51
29.45,88.0,184.51,142.51,141.23,143.23,141.51,149.34,150.45
29.45,88.25,184.06,143.62,142.4,143.17,141.12,149.12,151.28
29.45,88.5,183.51,144.4,143.62,143.06,140.84,149.01,152.12
29.45,88.75,183.28,145.01,145.06,143.4,140.73,149.01,152.73
29.45,89.0,183.23,144.73,146.9,143.78,140.9,149.06,153.06
29.45,89.25,183.28,143.9,148.45,144.06,141.12,149.17,153.06
29.45,89.5,184.12,143.28,149.01,145.06,141.62,149.67,153.23
29.45,89.75,184.9,142.45,148.84,146.23,142.56,150.17,153.34
29.45,90.0,185.23,141.51,148.51,147.51,143.45,150.95,153.4
29.45,90.25,185.51,140.62,148.12,148.67,144.06,151.56,153.45
29.51,90.5,185.67,139.9,147.62,149.28,144.51,152.12,153.62
29.45,90.75,186.06,139.23,147.28,149.56,144.78,152.56,154.17
29.45,91.0,186.51,138.73,147.17,149.51,144.84,152.78,154.78
29.51,91.25,186.9,138.4,147.23,149.17,144.9,152.9,155.67
29.51,91.5,187.45,138.12,147.78,148.84,144.62,152.9,156.78
29.51,91.75,188.56,137.84,148.67,148.51,144.4,152.73,157.95
29.51,92.0,190.4,137.62,149.95,148.28,144.12,152.78,158.78
29.51,92.25,191.56,137.56,151.51,148.4,143.9,152.9,159.62
29.51,92.5,191.4,137.4,152.62,148.56,143.4,153.23,159.84
29.51,92.75,190.73,137.45,153.12,149.06,143.01,154.06,159.84
29.51,93.0,190.45,137.56,153.28,149.78,142.62,154.9,159.78
29.51,93.25,190.12,137.56,152.78,150.56,142.28,155.73,159.67
29.51,93.5,190.06,137.84,152.4,151.34,141.84,156.62,159.51
29.51,93.75,189.9,138.06,152.01,151.78,141.51,157.01,159.45
29.51,94.0,189.67,138.23,151.73,151.9,141.34,157.23,159.62
29.51,94.25,189.73,138.73,151.62,151.9,141.34,157.17,159.95
29.51,94.5,189.9,139.67,151.67,151.67,141.28,157.01,160.45
29.51,94.75,189.78,141.01,151.9,151.34,141.28,156.73,161.06
29.51,95.0,189.78,142.95,152.45,151.17,141.4,156.51,161.73
29.51,95.25,189.9,144.45,153.56,151.06,141.45,156.51,162.12
29.51,95.5,190.06,146.06,155.17,151.01,141.67,156.67,162.4
29.51,95.75,190.12,147.17,156.51,151.34,142.01,156.9,162.45
29.51,96.0,190.12,147.34,157.06,152.45,142.45,157.17,162.4
29.51,96.25,190.12,147.01,157.23,153.84,142.78,157.67,162.34
29.51,96.5,190.17,146.51,157.17,155.01,143.34,158.28,162.28
29.51,96.75,190.06,145.84,156.73,155.78,144.01,158.67,162.28
29.51,97.0,189.9,145.34,156.28,156.34,144.9,159.01,162.4
29.51,97.25,189.62,145.01,155.78,156.62,145.84,159.12,162.67
29.51,97.5,189.73,144.73,155.51,156.4,146.9,159.23,163.23
29.56,97.75,189.9,144.56,155.4,156.12,147.84,159.28,164.12
29.56,98.0,190.12,145.01,155.51,155.84,148.62,159.23,165.01
29.56,98.25,190.4,146.45,155.78,155.45,148.95,159.23,165.95
29.56,98.5,191.84,148.84,156.62,155.12,148.95,159.4,166.4
29.56,98.75,193.73,151.4,158.01,154.9,149.06,159.73,166.67
29.56,99.0,193.9,154.01,159.01,155.06,149.01,160.17,166.67
29.56,99.25,193.4,155.51,159.34,155.4,148.95,160.9,166.51
29.56,99.5,192.67,156.01,159.28,156.01,148.9,161.62,166.4
29.56,99.75,192.28,156.01,159.01,156.62,149.01,162.23,166.23
