internal_temp2_1,Seconds2_1,TC1_2_1,TC3_2_1,TC4_2_1,TC5_2_1,TC7_2_1,TC8_2_1,TC9_2_1
27.51,36.5,147.95,39.28,51.73,53.4,37.28,54.84,50.84
27.51,36.75,148.62,39.34,52.51,55.12,37.51,55.95,51.34
27.51,37.0,149.01,39.34,53.28,56.51,37.56,57.28,52.01
27.51,37.25,149.06,39.4,54.06,57.73,37.67,58.78,52.51
27.51,37.5,149.84,39.62,55.06,59.51,37.84,60.78,53.06
27.51,37.75,150.17,39.67,55.78,61.28,37.84,62.67,53.62
27.51,38.0,150.34,40.06,56.78,63.34,38.06,64.95,54.45
27.51,38.25,150.51,40.17,57.84,65.23,38.28,67.78,55.28
27.51,38.5,151.01,40.4,59.01,67.17,38.62,70.45,56.17
27.51,38.75,150.84,40.51,60.45,68.34,38.95,72.9,57.23
27.51,39.0,150.78,40.51,61.78,69.06,39.23,74.67,58.51
27.51,39.25,150.45,40.56,63.34,69.34,39.45,75.84,60.06
27.51,39.5,150.45,40.62,65.28,69.28,39.73,76.34,62.01
27.51,39.75,149.78,40.78,67.56,68.84,39.95,76.17,64.28
27.51,40.0,149.78,40.95,69.9,68.51,40.06,75.78,67.12
27.51,40.25,150.12,41.06,73.01,68.4,40.12,75.4,69.67
27.51,40.5,150.17,41.34,76.51,68.73,40.28,75.06,72.23
27.51,40.75,150.45,41.56,80.84,69.12,40.34,74.84,74.28
27.51,41.0,150.62,41.62,83.56,69.67,40.4,74.9,75.67
27.51,41.25,151.34,41.78,84.51,70.95,40.51,75.23,76.67
27.51,41.5,152.4,42.06,84.23,73.17,40.45,75.78,77.45
27.51,41.75,153.12,42.73,83.73,75.4,40.51,76.67,78.01
27.51,42.0,153.51,43.12,83.17,77.73,40.62,78.06,78.62
27.51,42.25,153.62,43.51,82.67,79.28,40.73,79.34,79.01
27.51,42.5,153.84,43.9,82.28,80.4,41.01,80.45,79.67
27.51,42.75,154.4,44.12,82.06,80.62,41.06,80.9,80.78
27.51,43.0,155.06,44.34,82.17,80.34,41.17,81.23,82.45
27.51,43.25,156.01,44.51,82.84,79.73,41.4,81.17,84.62
27.51,43.5,158.01,44.56,83.45,78.95,41.56,80.78,86.95
27.51,43.75,160.28,44.73,84.67,78.45,41.78,80.78,89.34
27.51,44.0,160.84,45.12,86.9,78.23,41.95,80.78,91.12
27.51,44.25,159.84,46.01,90.45,78.23,42.12,81.12,92.23
27.51,44.5,158.51,47.01,92.28,78.62,42.17,81.73,92.84
27.51,44.75,157.51,47.78,92.56,79.51,42.67,83.06,93.06
27.51,45.0,156.84,48.95,91.9,80.9,43.23,84.62,93.01
27.51,45.25,156.34,50.01,91.06,82.12,43.95,86.28,92.95
27.51,45.5,156.28,51.01,90.23,83.12,44.73,87.62,93.01
27.51,45.75,156.17,52.45,89.67,83.51,45.17,88.73,93.12
27.51,46.0,156.06,54.17,89.23,83.4,45.56,89.06,93.56
27.51,46.25,155.78,56.01,89.01,83.12,46.17,88.9,94.45
27.51,46.5,155.4,58.06,89.12,82.51,46.73,88.51,95.51
27.51,46.75,155.12,61.12,89.73,82.12,47.23,87.84,96.73
27.51,47.0,154.95,64.01,90.84,81.95,47.78,87.56,98.01
27.51,47.25,155.06,67.28,92.28,82.01,48.73,87.34,99.06
27.51,47.5,154.73,69.9,95.01,82.67,49.51,87.4,100.01
27.51,47.75,154.73,71.01,96.84,83.84,50.28,87.45,100.28
27.51,48.0,154.23,71.17,97.17,85.78,51.28,87.95,100.23
27.51,48.25,154.67,70.06,96.73,88.06,52.56,89.06,100.01
27.51,48.5,154.56,68.45,95.95,90.34,54.45,90.17,99.73
27.51,48.75,154.34,67.06,94.84,91.62,56.12,91.12,99.78
