internal_temp6_2,Seconds6_2,TC1_6_2,TC3_6_2,TC4_6_2,TC5_6_2,TC6_6_2,TC7_6_2,TC8_6_2,TC9_6_2
26.28,0.0,44.17,23.34,27.12,27.4,24.01,23.56,28.45,27.78
26.28,0.25,46.73,23.56,27.4,27.51,24.12,23.56,28.62,28.01
26.28,0.5,49.51,23.56,27.4,27.62,24.23,23.62,28.73,28.17
26.28,0.75,51.95,23.56,27.62,27.73,24.06,23.62,28.78,28.4
26.28,1.0,54.17,23.51,27.67,27.67,24.01,23.62,28.9,28.51
26.28,1.25,56.56,23.56,27.73,27.78,24.17,23.67,28.95,28.67
26.28,1.5,59.06,23.62,27.84,27.9,24.28,23.78,29.12,28.78
26.28,1.75,61.78,23.62,27.9,27.95,24.45,23.78,29.17,28.95
26.28,2.0,64.84,23.56,27.95,27.95,24.56,23.78,29.28,29.17
26.28,2.25,67.12,23.67,28.06,28.06,24.67,23.9,29.34,29.34
26.28,2.5,68.62,23.78,28.06,27.95,24.78,23.9,29.4,29.45
26.28,2.75,69.73,24.01,28.17,28.06,24.84,23.9,29.51,29.67
26.28,3.0,71.4,24.34,28.23,28.17,25.17,24.06,29.62,29.9
26.28,3.25,72.67,24.56,28.45,28.23,25.4,24.12,29.78,30.12
26.28,3.5,73.4,24.67,28.51,28.28,25.78,24.17,29.84,30.45
26.28,3.75,74.12,24.95,28.67,28.34,26.67,24.23,30.01,30.62
26.28,4.0,75.06,25.12,28.78,28.4,27.34,24.34,30.06,30.73
26.28,4.25,75.78,25.45,28.9,28.62,28.34,24.56,30.28,30.9
26.28,4.5,76.34,25.56,29.06,28.73,29.06,24.84,30.45,31.01
26.28,4.75,77.17,25.62,29.06,28.78,29.67,24.95,30.4,31.12
26.28,5.0,78.06,25.95,29.17,28.95,29.84,25.17,30.62,31.28
26.28,5.25,79.17,26.17,29.23,29.01,30.06,25.34,30.56,31.4
26.28,5.5,79.34,26.4,29.34,29.06,30.23,25.51,30.67,31.56
26.28,5.75,79.67,26.51,29.34,29.12,30.23,25.67,30.73,31.67
26.28,6.0,79.9,26.51,29.4,29.06,30.45,25.78,30.78,31.78
26.28,6.25,80.62,26.56,29.56,29.23,30.73,26.01,30.78,31.9
26.28,6.5,81.06,26.62,29.62,29.12,30.73,26.06,30.73,31.95
26.28,6.75,81.84,26.73,29.62,29.23,30.67,26.28,30.9,32.17
26.28,7.0,82.4,26.73,29.62,29.34,30.78,26.4,30.95,32.28
26.28,7.25,83.12,26.78,29.67,29.51,30.73,26.56,31.06,32.34
