internal_temp7_1,Seconds7_1,TC1_7_1,TC3_7_1,TC4_7_1,TC5_7_1,TC6_7_1,TC7_7_1,TC8_7_1,TC9_7_1
34.06,145.75,174.4,167.06,168.23,167.28,172.12,168.78,169.51,171.78
34.06,146.0,174.73,167.51,168.51,167.4,172.45,168.84,169.67,171.95
34.06,146.25,175.01,167.73,168.51,167.28,172.4,168.73,169.67,171.73
34.06,146.5,175.01,168.01,168.67,167.45,172.45,168.73,169.84,171.78
34.06,146.75,174.9,168.06,168.56,167.51,172.34,168.67,170.01,171.67
34.06,147.0,174.78,168.12,168.51,167.67,172.06,168.78,170.12,171.73
34.12,147.25,174.73,167.95,168.51,167.84,171.73,169.01,170.23,171.84
34.12,147.5,174.67,167.73,168.45,167.84,171.34,169.01,170.12,171.84
34.12,147.75,174.62,167.51,168.34,167.84,171.12,169.17,170.01,171.9
34.12,148.0,174.62,167.4,168.34,167.9,171.12,169.34,170.01,171.95
34.12,148.25,174.73,167.34,168.34,167.9,171.23,169.62,170.01,172.06
34.17,148.5,174.78,167.4,168.51,167.9,171.45,169.73,169.95,172.12
34.17,148.75,174.78,167.67,168.62,167.84,171.62,169.67,170.01,172.17
34.17,149.0,174.73,167.78,168.67,167.78,171.78,169.67,169.95,172.17
34.17,149.25,174.95,168.12,169.01,167.9,171.9,169.73,170.06,172.23
34.17,149.5,175.01,168.34,169.12,168.01,171.67,169.73,170.17,172.17
34.23,149.75,175.01,168.4,169.17,168.06,171.51,169.67,170.17,172.12
34.23,150.0,175.06,168.45,169.17,168.34,171.34,169.62,170.28,172.12
34.23,150.25,174.95,168.34,169.01,168.34,171.23,169.51,170.4,172.12
34.23,150.5,174.95,168.34,169.01,168.51,171.23,169.67,170.51,172.17
34.28,150.75,174.84,168.17,168.95,168.51,171.12,169.73,170.51,172.23
34.28,151.0,174.84,168.06,168.9,168.51,171.01,169.84,170.45,172.28
34.28,151.25,174.78,168.01,168.9,168.51,171.28,169.95,170.4,172.34
34.28,151.5,174.78,167.9,168.95,168.45,171.73,170.06,170.28,172.51
34.28,151.75,174.9,168.01,169.12,168.45,172.28,170.12,170.28,172.56
34.28,152.0,175.01,168.17,169.28,168.4,172.67,170.12,170.28,172.62
34.28,152.25,175.23,168.51,169.45,168.34,173.06,170.12,170.23,172.67
34.34,152.5,175.51,168.9,169.62,168.28,173.17,170.01,170.17,172.62
34.34,152.75,175.73,169.23,169.67,168.23,173.12,170.01,170.12,172.51
34.34,153.0,175.56,169.4,169.73,168.23,172.95,170.01,170.12,172.51
34.4,153.25,175.56,169.56,169.73,168.17,172.78,170.01,170.12,172.56
34.4,153.5,175.4,169.51,169.62,168.06,172.45,170.01,170.01,172.45
