internal_temp6_1,Seconds6_1,TC1_6_1,TC3_6_1,TC4_6_1,TC5_6_1,TC6_6_1,TC7_6_1,TC8_6_1,TC9_6_1
29.51,182.0,158.67,155.56,162.4,162.62,157.56,157.01,164.95,165.06
29.51,182.25,158.9,155.67,163.23,162.78,157.56,157.01,165.06,165.84
29.56,182.5,159.45,155.73,164.34,163.01,157.51,157.01,165.06,166.51
29.56,182.75,161.01,155.73,165.23,163.23,157.51,157.06,165.17,166.84
29.56,183.0,162.62,155.73,165.67,163.73,157.56,157.17,165.4,167.17
29.62,183.25,164.01,155.73,165.51,164.23,157.51,157.12,165.62,167.4
29.62,183.5,165.56,155.73,165.28,165.01,157.51,157.23,165.95,167.56
29.62,183.75,166.95,155.67,165.01,165.84,157.51,157.34,166.4,167.67
29.62,184.0,168.34,155.67,164.84,166.34,157.45,157.34,166.78,167.84
29.67,184.25,169.78,155.73,164.73,166.67,157.51,157.34,167.17,168.01
29.67,184.5,171.51,155.73,164.73,166.78,157.51,157.51,167.51,168.34
29.67,184.75,173.12,155.84,164.84,166.78,157.62,157.62,167.73,168.67
29.73,185.0,174.23,155.84,164.95,166.56,157.62,157.62,167.78,169.12
29.73,185.25,176.06,155.84,165.23,166.4,157.62,157.56,167.62,169.56
29.73,185.5,179.01,156.17,165.84,166.17,157.67,157.62,167.51,170.17
29.73,185.75,182.01,156.34,166.67,166.06,157.67,157.67,167.51,170.78
29.78,186.0,183.73,156.62,167.73,166.06,158.01,157.67,167.56,171.34
29.78,186.25,184.01,156.84,168.34,166.34,158.78,157.73,167.78,171.67
29.78,186.5,184.12,157.01,168.67,166.78,159.34,157.78,168.01,171.95
29.84,186.75,183.95,157.17,168.67,167.23,160.17,157.84,168.51,172.12
29.84,187.0,183.78,157.34,168.4,167.67,160.9,157.95,169.06,172.23
29.84,187.25,183.62,157.51,168.17,168.01,161.34,157.9,169.45,172.23
29.9,187.5,183.62,157.84,168.01,168.23,161.84,158.01,170.01,172.34
29.9,187.75,183.51,158.12,167.84,168.28,162.4,158.06,170.23,172.51
29.9,188.0,183.78,158.73,167.9,168.28,163.01,158.17,170.51,172.78
29.95,188.25,184.01,159.62,168.01,168.12,164.17,158.23,170.51,173.12
29.95,188.5,184.34,160.9,168.34,168.01,164.9,158.28,170.45,173.56
29.95,188.75,184.73,162.06,168.67,167.9,166.12,158.45,170.23,173.9
30.01,189.0,185.17,163.12,169.51,168.01,166.84,158.62,170.23,174.28
30.01,189.25,185.67,163.62,170.51,168.23,166.73,158.78,170.28,174.62
30.01,189.5,186.56,163.78,171.12,168.73,167.17,159.01,170.23,174.73
30.06,189.75,187.06,163.95,171.51,169.51,166.56,159.51,170.45,174.9
30.06,190.0,187.23,163.73,171.28,170.17,165.9,159.84,170.67,174.78
30.12,190.25,187.23,163.34,171.12,170.78,165.73,160.51,171.01,174.84
30.12,190.5,187.23,162.95,170.78,171.17,165.73,161.12,171.4,174.9
30.17,190.75,187.12,162.62,170.62,171.28,165.67,161.78,171.67,175.01
30.17,191.0,187.17,162.45,170.45,171.23,165.84,162.45,171.78,175.23
30.17,191.25,187.45,162.4,170.45,171.12,166.17,163.28,171.9,175.56
30.17,191.5,187.9,162.56,170.51,171.01,166.51,164.06,171.95,175.95
30.23,191.75,188.23,163.06,170.78,170.78,167.67,164.45,171.9,176.45
30.23,192.0,188.95,164.23,171.17,170.51,169.45,164.78,171.95,176.95
30.23,192.25,190.12,165.56,172.12,170.45,171.23,164.95,171.95,177.4
30.28,192.5,192.06,167.17,173.06,170.51,173.4,165.01,172.01,177.67
30.28,192.75,192.84,168.34,173.4,170.78,174.73,165.06,172.34,177.9
30.28,193.0,192.67,169.06,173.45,171.17,175.45,164.95,172.95,177.84
30.34,193.25,192.56,169.17,173.4,171.67,174.84,164.9,173.51,177.84
30.34,193.5,192.23,168.51,173.12,172.17,175.06,164.9,174.01,177.73
30.4,193.75,192.06,168.01,172.9,172.62,174.84,165.01,174.23,177.67
30.4,194.0,191.9,167.4,172.73,172.78,174.06,165.23,174.51,177.73
30.4,194.25,191.84,167.01,172.67,172.78,173.12,165.84,174.56,177.9
30.4,194.5,191.95,166.73,172.67,172.78,172.45,166.23,174.51,178.23
30.45,194.75,192.12,166.73,172.78,172.67,171.45,166.78,174.45,178.73
30.45,195.0,192.28,167.51,173.01,172.51,171.23,167.4,174.4,179.06
30.45,195.25,192.45,168.62,173.4,172.45,171.23,168.01,174.45,179.45
