internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
48.23,291.25,182.73,227.17,219.73,212.45,228.84,207.78,212.01
48.23,291.5,179.51,226.84,218.78,211.45,228.67,206.78,210.51
48.28,291.75,175.4,226.34,217.78,210.78,228.51,206.17,208.73
48.34,292.0,171.95,226.01,216.78,210.4,228.45,206.01,207.23
48.4,292.25,170.01,226.12,215.84,210.4,228.28,205.78,205.56
48.4,292.5,168.73,226.17,215.06,210.34,228.12,205.84,204.23
48.45,292.75,165.73,226.01,213.95,210.34,227.9,205.73,202.67
48.51,293.0,162.56,225.56,212.4,210.56,227.78,205.12,201.45
48.51,293.25,160.17,225.28,211.06,210.73,227.62,204.45,200.67
48.56,293.5,157.67,225.12,209.78,210.78,227.4,203.51,200.01
48.62,293.75,154.9,225.23,208.45,210.78,227.17,202.73,199.51
48.62,294.0,152.95,225.23,207.51,210.4,226.95,201.62,198.84
48.67,294.25,150.9,225.23,206.84,210.06,226.56,200.51,198.28
48.67,294.5,149.28,225.23,206.23,209.78,226.45,199.56,197.34
48.73,294.75,147.06,225.01,205.95,209.12,226.23,198.67,196.67
48.78,295.0,145.23,224.56,205.67,208.12,226.01,197.62,195.84
48.84,295.25,143.45,224.4,206.01,207.56,225.78,197.06,194.95
48.84,295.5,142.4,223.9,206.28,207.01,225.56,196.73,193.95
48.9,295.75,141.84,223.67,206.56,206.56,225.4,196.67,192.9
48.95,296.0,141.06,223.23,206.62,206.23,225.23,196.67,191.45
48.95,296.25,140.23,222.95,206.45,206.12,225.12,196.73,190.28
49.01,296.5,140.01,222.62,206.23,206.06,224.78,196.67,189.12
49.06,296.75,139.67,222.28,205.95,206.23,224.51,196.62,188.51
49.06,297.0,139.56,221.9,205.78,206.17,224.01,196.34,188.06
49.12,297.25,139.84,221.56,205.67,206.06,223.23,195.9,187.67
49.17,297.5,140.23,221.01,205.45,205.62,222.73,195.4,187.34
