internal_temp4_1,Seconds4_1,TC1_4_1,TC3_4_1,TC4_4_1,TC5_4_1,TC6_4_1,TC7_4_1,TC8_4_1,TC9_4_1
26.45,182.0,155.34,150.51,150.51,152.01,153.73,150.9,153.56,153.56
26.45,182.25,155.34,150.62,150.56,152.45,153.4,150.84,153.95,153.62
26.45,182.5,155.45,150.56,150.95,153.06,152.95,150.95,154.56,153.84
26.45,182.75,155.34,150.34,151.06,153.45,152.62,151.01,155.17,154.06
26.51,183.0,155.51,150.28,151.4,154.23,152.45,151.28,155.84,154.34
26.51,183.25,155.56,150.06,151.67,154.73,152.28,151.34,156.51,154.67
26.51,183.5,155.56,149.95,151.95,155.17,152.28,151.45,157.4,155.01
26.51,183.75,155.56,149.78,152.17,155.73,152.45,151.51,157.84,155.4
26.56,184.0,155.62,149.84,152.67,155.95,152.9,151.67,158.17,156.01
26.56,184.25,155.62,149.95,152.95,156.01,153.12,151.78,158.34,156.62
26.56,184.5,155.56,150.06,153.4,156.01,153.17,151.67,158.28,157.34
26.62,184.75,155.4,150.17,153.9,155.84,153.01,151.62,158.23,158.12
26.62,185.0,155.34,150.34,154.56,155.73,153.06,151.56,158.01,158.67
26.62,185.25,155.34,150.45,155.34,155.78,153.01,151.62,158.17,159.34
26.67,185.5,155.84,150.56,156.23,155.9,152.95,151.56,158.12,159.84
26.67,185.75,156.12,150.51,157.23,156.01,152.9,151.51,158.23,160.01
26.67,186.0,157.51,150.4,157.84,156.28,152.78,151.62,158.45,160.34
26.67,186.25,158.78,150.34,158.12,156.84,152.73,151.67,158.67,160.45
26.73,186.5,159.84,150.28,158.01,157.45,152.62,151.78,158.95,160.62
26.73,186.75,161.12,150.28,158.01,158.06,152.56,151.9,159.28,160.67
26.73,187.0,162.73,150.28,157.78,158.62,152.4,151.95,159.73,160.78
26.73,187.25,164.01,150.12,157.67,159.01,152.17,151.9,159.95,160.95
26.78,187.5,165.23,150.12,157.67,159.17,152.12,151.95,160.17,161.28
26.78,187.75,166.51,150.06,157.67,159.34,152.12,151.95,160.45,161.67
