internal_temp4_1,Seconds4_1,TC1_4_1,TC3_4_1,TC4_4_1,TC5_4_1,TC6_4_1,TC7_4_1,TC8_4_1,TC9_4_1
24.45,145.75,147.84,145.84,145.67,145.4,147.73,147.84,147.01,148.12
24.45,146.0,147.78,145.84,145.73,145.45,147.62,147.78,146.95,148.06
24.45,146.25,147.78,145.84,145.73,145.51,147.67,147.78,147.01,148.12
24.45,146.5,147.84,145.9,145.78,145.56,147.67,147.95,147.06,148.23
24.51,146.75,147.78,145.84,145.78,145.56,147.67,147.84,147.01,148.17
24.51,147.0,147.73,145.84,145.73,145.51,147.78,147.84,147.01,148.23
24.51,147.25,147.67,145.84,145.78,145.45,147.84,147.84,146.95,148.23
24.51,147.5,147.62,145.84,145.73,145.4,147.9,147.84,147.01,148.28
24.51,147.75,147.73,145.95,145.84,145.4,147.95,147.84,147.01,148.34
24.51,148.0,147.78,146.06,145.9,145.4,148.01,147.84,147.06,148.28
24.56,148.25,147.84,146.12,146.06,145.4,148.01,147.78,147.06,148.34
24.56,148.5,147.78,146.12,146.06,145.45,148.01,147.84,147.17,148.28
24.56,148.75,147.78,146.17,146.06,145.51,148.01,147.84,147.17,148.34
24.62,149.0,147.78,146.17,146.01,145.56,148.06,147.84,147.17,148.34
24.62,149.25,147.78,146.17,146.01,145.67,148.01,147.84,147.17,148.34
24.62,149.5,147.73,146.06,145.95,145.56,147.84,147.84,147.12,148.34
24.62,149.75,147.73,146.06,146.01,145.62,147.84,147.9,147.17,148.28
24.62,150.0,147.67,146.06,145.95,145.62,147.84,147.84,147.06,148.34
24.67,150.25,147.84,146.06,146.01,145.67,147.84,147.9,147.17,148.4
24.67,150.5,147.73,146.06,146.01,145.62,147.78,147.9,147.06,148.4
24.67,150.75,147.73,146.06,146.06,145.62,147.84,147.84,147.17,148.34
24.67,151.0,147.84,146.17,146.06,145.62,147.84,147.9,147.12,148.4
24.67,151.25,147.73,146.17,146.17,145.62,147.84,147.84,147.06,148.34
24.67,151.5,147.78,146.23,146.23,145.67,147.78,147.84,147.12,148.45
24.73,151.75,147.78,146.17,146.12,145.67,147.78,147.84,147.17,148.45
24.73,152.0,147.78,146.23,146.17,145.78,147.78,147.9,147.23,148.45
24.73,152.25,147.84,146.23,146.06,145.78,147.73,147.84,147.17,148.4
24.73,152.5,147.78,146.17,146.12,145.78,147.73,147.84,147.17,148.4
24.78,152.75,147.73,146.12,146.06,145.73,147.67,147.78,147.23,148.4
24.78,153.0,147.73,146.17,146.12,145.73,147.73,147.84,147.17,148.45
24.78,153.25,147.78,146.17,146.17,145.84,147.84,147.95,147.28,148.51
24.78,153.5,147.78,146.17,146.06,145.73,147.84,147.84,147.23,148.51
24.78,153.75,147.78,146.12,146.12,145.73,147.95,147.9,147.17,148.56
24.78,154.0,147.78,146.23,146.23,145.84,148.12,147.95,147.23,148.56
24.84,154.25,147.84,146.34,146.28,145.84,148.06,147.84,147.23,148.56
24.84,154.5,147.9,146.34,146.28,145.73,148.06,147.84,147.17,148.62
24.84,154.75,147.9,146.34,146.34,145.84,148.06,147.84,147.17,148.56
24.84,155.0,147.9,146.45,146.34,145.73,148.06,147.9,147.17,148.56
