internal_temp10_1,Seconds10_1,TC1_10_1,TC3_10_1,TC4_10_1,TC5_10_1,TC7_10_1,TC8_10_1,TC9_10_1
47.34,327.5,55.45,153.23,147.17,153.17,152.06,151.84,142.06
47.34,327.75,55.56,152.06,147.4,153.12,151.62,151.95,142.34
47.4,328.0,55.4,151.34,147.51,153.01,151.56,152.01,142.73
47.45,328.25,55.67,150.28,147.73,152.9,151.4,152.01,142.95
47.51,328.5,55.84,148.34,147.78,152.9,151.12,152.12,143.23
47.51,328.75,55.84,146.56,148.01,152.9,151.4,152.28,143.56
47.56,329.0,55.78,144.78,148.06,152.9,151.56,152.4,143.78
47.62,329.25,56.06,143.9,148.28,152.95,151.56,152.45,143.9
47.62,329.5,56.67,143.73,148.45,152.84,151.23,152.12,144.06
47.67,329.75,57.78,143.84,148.45,152.45,150.51,151.34,144.17
47.73,330.0,58.95,143.51,148.34,151.78,150.01,150.45,143.84
47.78,330.25,60.4,144.12,148.17,151.01,149.45,149.34,143.56
47.84,330.5,61.4,144.84,147.95,150.28,148.78,148.51,143.28
47.9,330.75,62.17,145.23,147.51,149.17,148.17,147.73,142.95
47.9,331.0,63.06,145.51,147.01,148.17,148.12,147.01,142.51
47.95,331.25,63.56,145.84,146.56,147.34,147.78,146.17,141.95
48.01,331.5,64.23,146.45,146.06,146.4,147.67,145.23,141.51
48.01,331.75,64.9,146.84,145.56,145.45,147.12,143.84,141.01
48.06,332.0,65.28,147.56,145.17,144.56,147.01,142.95,140.62
48.12,332.25,65.4,147.95,144.56,143.06,146.9,141.84,139.95
48.12,332.5,65.45,148.45,143.9,141.84,146.9,140.84,139.34
48.17,332.75,65.01,149.17,143.12,140.51,146.95,139.51,138.56
48.23,333.0,65.56,149.51,142.45,139.12,147.12,138.01,137.9
48.23,333.25,65.23,149.45,141.67,137.4,147.4,136.62,137.23
48.28,333.5,64.62,149.4,140.95,135.84,147.67,135.17,136.34
48.28,333.75,63.73,149.17,140.34,134.23,148.01,133.73,135.34
48.34,334.0,63.06,148.78,139.51,132.73,148.17,132.28,134.23
48.4,334.25,63.34,149.17,138.56,131.23,148.34,131.17,133.23
48.4,334.5,63.28,149.51,137.4,130.34,148.67,130.51,132.23
48.45,334.75,63.51,149.51,136.23,129.45,148.84,129.84,131.12
48.51,335.0,64.06,149.62,135.01,128.84,149.06,129.4,129.84
48.56,335.25,63.73,149.67,133.67,128.62,149.28,129.17,128.56
48.56,335.5,62.95,149.23,131.9,128.4,149.34,129.06,126.95
48.62,335.75,62.4,148.67,130.17,128.45,149.51,128.78,125.78
48.67,336.0,61.73,148.28,128.56,128.34,149.67,128.45,124.84
48.67,336.25,61.01,148.45,126.56,128.06,149.84,127.95,124.17
48.73,336.5,60.01,148.17,124.56,128.06,149.78,127.06,123.4
48.78,336.75,58.62,148.06,123.17,127.9,149.78,126.4,122.9
48.78,337.0,57.28,148.01,122.23,127.34,149.73,125.56,122.34
48.84,337.25,56.4,147.84,122.12,126.73,149.67,124.78,121.73
48.9,337.5,55.28,147.06,121.9,126.06,149.45,123.95,121.28
48.9,337.75,54.45,146.73,121.95,125.62,149.28,123.28,120.84
48.95,338.0,54.06,146.51,122.12,125.12,149.12,122.45,120.45
48.95,338.25,53.34,145.9,122.06,124.84,148.84,121.56,119.95
49.01,338.5,51.95,145.4,122.17,124.4,148.84,120.95,119.34
49.06,338.75,50.9,144.62,122.12,124.17,148.78,120.73,118.67
49.06,339.0,49.78,144.12,122.17,124.23,148.28,120.51,117.78
49.12,339.25,48.56,143.62,122.23,124.28,148.17,120.51,116.9
49.17,339.5,47.28,143.06,121.73,124.17,147.78,120.51,115.73
49.23,339.75,46.34,142.73,121.17,123.9,147.62,120.78,114.95
49.23,340.0,45.73,142.12,119.9,123.73,147.17,120.78,114.12
49.28,340.25,45.62,141.45,119.01,123.17,146.78,120.84,113.45
49.34,340.5,45.45,140.4,118.17,122.4,146.01,120.62,113.01
49.4,340.75,45.73,139.9,117.56,121.28,145.23,120.28,112.84
49.4,341.0,47.4,139.06,117.06,120.4,144.73,119.67,112.67
49.45,341.25,48.51,137.73,116.62,119.67,144.12,119.01,112.51
49.45,341.5,49.17,136.06,116.45,118.9,143.45,118.51,112.23
49.51,341.75,49.62,134.51,116.56,118.34,142.95,118.01,112.06
49.56,342.0,50.17,132.28,116.62,117.9,142.34,117.4,111.73
49.62,342.25,50.62,129.95,116.45,117.78,141.84,116.78,111.17
49.62,342.5,50.9,127.73,116.34,117.62,141.17,116.45,110.56
49.67,342.75,50.67,125.28,116.06,117.56,140.17,116.34,109.9
49.67,343.0,49.9,122.9,115.28,117.67,139.12,116.23,109.17
49.73,343.25,49.56,121.28,114.56,117.73,138.23,116.34,108.45
49.78,343.5,49.06,120.12,113.73,117.45,137.06,116.45,107.78
49.78,343.75,48.78,118.84,112.78,117.34,135.78,116.67,107.17
49.84,344.0,47.9,118.34,112.34,117.23,134.67,116.84,106.73
49.9,344.25,47.12,117.95,111.51,117.06,133.23,116.95,106.56
49.9,344.5,46.62,117.95,110.67,116.45,132.12,116.78,106.4
49.95,344.75,46.45,118.51,110.28,115.9,130.84,116.45,106.4
49.95,345.0,46.62,119.17,110.23,115.34,129.95,116.01,106.45
50.01,345.25,46.9,120.12,110.4,114.73,128.62,115.34,106.62
50.06,345.5,47.51,120.95,110.56,114.17,127.73,114.67,106.67
50.06,345.75,48.23,122.06,110.9,113.56,127.23,114.06,106.73
50.12,346.0,48.62,122.56,111.06,113.4,127.01,113.56,106.73
50.17,346.25,48.84,122.78,111.12,113.12,126.9,113.12,106.73
50.17,346.5,48.23,122.12,111.06,113.06,126.9,112.73,106.67
50.23,346.75,47.67,120.51,110.56,112.56,126.84,112.45,106.51
50.23,347.0,46.56,119.06,109.9,112.01,126.56,112.23,106.23
50.28,347.25,45.78,118.06,108.95,111.28,125.95,112.01,106.06
50.34,347.5,45.28,117.67,108.12,110.62,125.56,112.12,105.84
50.34,347.75,44.95,117.73,107.34,110.17,125.01,112.17,105.73
50.4,348.0,44.51,117.4,106.56,109.73,124.34,112.17,105.73
50.45,348.25,44.4,117.62,106.06,109.34,123.56,112.01,105.62
50.45,348.5,44.56,117.9,106.06,109.17,122.56,111.51,105.67
50.51,348.75,44.56,118.34,106.01,109.17,122.06,111.06,105.73
50.51,349.0,44.9,118.78,105.9,109.34,121.51,110.4,105.84
50.56,349.25,45.17,119.01,105.45,109.56,120.78,109.78,105.84
50.62,349.5,45.17,118.95,105.01,110.12,120.34,109.12,105.73
50.67,349.75,45.01,118.45,104.45,110.51,119.9,108.45,105.45
50.67,350.0,44.51,117.34,103.78,110.73,119.84,108.01,105.06
50.73,350.25,44.73,116.62,103.01,110.78,119.84,107.62,104.45
50.78,350.5,44.67,115.17,102.51,110.67,119.67,107.23,103.62
50.84,350.75,44.4,113.62,102.56,110.56,119.62,106.95,102.9
50.84,351.0,44.01,112.17,102.84,110.17,119.51,106.84,102.23
50.9,351.25,43.95,110.9,103.01,109.56,119.17,106.9,101.45
50.95,351.5,44.45,110.67,103.17,108.73,119.06,107.01,100.78
50.95,351.75,44.73,111.01,103.23,107.95,118.34,106.84,100.23
51.01,352.0,45.12,112.12,103.34,106.9,117.78,106.67,99.78
51.06,352.25,45.4,112.9,103.56,106.06,117.45,106.23,99.67
51.06,352.5,46.28,113.01,103.45,105.4,116.73,105.78,99.51
51.12,352.75,46.56,112.67,103.34,104.62,116.17,105.06,99.4
51.12,353.0,46.78,111.78,103.23,103.95,115.56,104.56,99.4
51.17,353.25,46.62,110.34,103.06,103.4,115.01,103.95,99.17
51.23,353.5,46.51,108.84,102.73,103.12,114.62,103.51,98.95
51.23,353.75,46.62,107.84,102.4,103.01,114.56,103.23,98.67
51.28,354.0,46.67,106.73,101.78,102.84,114.45,102.9,98.23
51.28,354.25,47.01,106.56,100.62,103.06,114.45,102.9,97.67
51.34,354.5,47.34,106.9,99.78,103.06,114.56,102.9,97.01
51.4,354.75,47.62,106.78,98.56,103.28,114.67,102.84,96.28
51.4,355.0,48.23,106.73,97.62,103.34,114.67,103.01,95.62
51.45,355.25,48.51,107.17,96.56,103.4,114.56,102.9,95.17
51.51,355.5,48.73,107.73,96.17,103.06,114.4,102.95,94.78
51.51,355.75,48.95,107.95,95.56,102.28,114.06,102.78,94.62
51.56,356.0,49.06,108.34,95.23,101.62,113.56,102.51,94.45
51.56,356.25,48.78,109.06,95.23,100.9,113.28,101.9,94.45
51.62,356.5,48.28,109.23,95.4,100.17,112.9,101.28,94.23
51.67,356.75,47.95,109.56,95.95,99.45,112.56,100.78,94.34
51.67,357.0,47.4,109.9,96.12,98.9,112.28,100.23,94.23
51.73,357.25,47.06,109.78,96.28,98.56,112.01,99.84,94.06
51.78,357.5,46.4,109.62,96.17,98.17,111.84,99.51,93.73
51.78,357.75,45.9,109.95,95.78,98.28,111.73,99.34,93.4
51.84,358.0,45.4,110.06,95.23,98.34,111.56,99.28,92.9
51.84,358.25,44.73,110.01,94.78,98.4,111.28,99.06,92.4
51.9,358.5,44.17,110.01,94.12,98.51,111.01,99.06,91.95
51.95,358.75,43.78,109.9,93.34,98.4,110.62,98.84,91.73
51.95,359.0,43.95,109.78,92.28,98.28,110.34,98.56,91.45
52.01,359.25,44.56,109.84,91.62,98.12,109.9,98.4,91.34
