internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
32.28,36.5,147.51,40.01,49.45,51.01,37.73,52.34,53.4
32.28,36.75,147.84,40.28,49.9,51.84,37.9,53.01,53.9
32.28,37.0,147.95,40.45,50.56,52.95,38.01,53.95,54.45
32.28,37.25,148.62,40.45,51.17,54.06,38.06,54.67,54.9
32.28,37.5,149.12,40.45,51.73,55.23,38.17,55.67,55.34
32.28,37.75,149.28,40.4,52.28,56.28,38.28,56.95,55.84
32.28,38.0,148.84,40.34,52.95,57.45,38.28,58.23,56.34
32.28,38.25,148.67,40.34,53.73,59.06,38.45,60.01,56.9
32.28,38.5,148.62,40.34,54.28,60.56,38.62,61.67,57.45
32.28,38.75,149.17,40.51,54.9,62.45,38.84,63.9,58.01
32.28,39.0,149.62,40.73,55.78,64.45,39.01,66.51,58.51
32.28,39.25,150.28,40.9,56.84,66.23,39.23,69.06,59.51
32.28,39.5,151.12,41.01,58.01,67.62,39.45,71.62,60.45
32.28,39.75,151.51,41.23,59.51,68.73,39.84,73.67,61.73
32.28,40.0,151.62,41.23,60.9,69.06,40.01,75.06,62.95
32.28,40.25,151.51,41.34,62.56,69.01,40.34,75.67,64.67
32.28,40.5,151.73,41.51,64.51,68.73,40.51,75.78,66.62
32.28,40.75,151.95,41.73,66.84,68.4,40.67,75.51,69.06
32.28,41.0,151.78,41.95,69.4,68.17,40.84,75.17,72.01
32.28,41.25,151.67,42.01,72.73,68.4,41.06,74.84,74.28
32.28,41.5,152.12,42.28,77.01,68.9,41.17,74.78,76.4
32.28,41.75,152.62,42.62,79.84,69.9,41.23,74.84,77.73
32.28,42.0,153.4,43.06,81.06,71.56,41.4,75.28,78.67
32.28,42.25,153.95,43.62,81.12,73.51,41.4,75.73,79.4
32.28,42.5,154.45,43.95,80.4,75.67,41.51,76.73,80.01
32.23,42.75,154.67,44.28,79.73,77.73,41.95,77.84,80.51
32.28,43.0,155.06,44.51,79.23,79.45,42.06,79.23,81.06
32.23,43.25,155.34,44.51,78.84,80.23,42.06,80.06,82.01
32.28,43.5,155.9,44.62,78.73,80.67,42.17,80.67,83.28
32.28,43.75,156.62,44.9,78.95,80.34,42.4,81.01,84.78
32.23,44.0,157.45,45.06,79.56,79.78,42.45,81.17,86.84
32.28,44.25,159.12,45.01,80.4,79.23,42.56,81.12,89.34
32.23,44.5,161.28,45.4,82.12,78.84,42.84,81.23,91.67
32.23,44.75,162.17,45.67,84.95,78.73,42.95,81.4,93.67
32.23,45.0,160.45,46.51,87.67,78.84,43.23,81.9,94.78
32.23,45.25,158.51,47.84,89.06,79.34,43.4,82.62,95.34
32.23,45.5,157.45,48.95,89.62,80.51,43.9,83.73,95.62
32.23,45.75,156.9,49.78,89.06,82.01,44.51,85.34,95.73
32.23,46.0,156.84,50.84,88.4,83.4,45.17,87.06,95.73
32.23,46.25,156.51,51.84,87.67,84.17,45.84,88.4,95.56
32.23,46.5,156.34,53.23,87.12,84.56,46.51,89.45,95.51
32.23,46.75,156.34,54.73,86.78,84.56,47.06,90.06,95.78
32.23,47.0,156.01,56.73,86.67,84.17,47.78,90.28,96.28
32.23,47.25,155.67,59.28,87.28,83.84,48.45,90.06,97.28
32.23,47.5,155.28,62.23,88.12,83.4,48.95,89.62,98.56
32.23,47.75,154.9,65.78,89.45,83.23,49.45,89.23,99.84
32.23,48.0,154.67,68.51,91.45,83.23,50.06,89.12,100.62
32.23,48.25,154.23,71.17,94.28,83.67,50.62,89.06,101.12
32.23,48.5,154.06,72.01,95.84,84.9,51.28,89.28,101.45
32.23,48.75,154.23,71.45,96.28,86.9,52.23,89.95,101.4
32.23,49.0,154.56,70.23,95.95,89.28,53.67,90.9,101.28
32.23,49.25,154.51,68.23,95.01,90.9,55.17,91.84,101.01
32.23,49.5,154.56,66.9,94.12,91.84,56.84,92.84,101.12
32.23,49.75,154.23,65.73,93.34,92.06,59.17,93.4,101.28
32.23,50.0,154.45,65.12,92.62,92.06,61.67,93.67,102.12
32.23,50.25,154.73,64.78,92.06,91.51,64.12,93.67,103.23
32.23,50.5,155.23,65.51,92.28,90.95,66.34,93.67,104.95
32.23,50.75,156.28,67.28,93.01,90.23,68.01,93.56,106.56
32.23,51.0,159.12,71.62,94.28,89.56,68.95,93.51,107.84
32.23,51.25,162.84,76.23,96.9,89.23,69.4,93.73,108.62
32.23,51.5,163.06,81.17,99.17,89.23,69.62,94.23,109.12
32.23,51.75,162.34,84.4,99.84,89.67,69.51,94.84,109.12
32.23,52.0,160.67,85.9,99.67,90.9,69.23,95.95,108.9
32.23,52.25,160.12,84.67,99.06,92.17,69.06,97.45,108.56
32.23,52.5,160.06,83.34,98.17,93.45,69.06,98.95,108.28
32.23,52.75,159.84,81.51,97.45,94.28,69.45,99.73,107.95
32.23,53.0,159.62,79.73,96.95,94.84,71.01,100.23,107.95
32.23,53.25,159.28,78.23,96.23,94.78,72.84,100.17,107.95
32.23,53.5,159.28,77.45,96.12,94.67,74.9,99.95,108.45
32.23,53.75,159.45,77.12,96.17,94.4,76.73,99.67,109.28
32.17,54.0,159.73,79.17,96.67,93.95,78.45,99.06,110.28
32.23,54.25,160.06,82.56,97.67,93.56,79.56,98.78,111.01
32.23,54.5,160.06,85.51,100.34,93.51,80.06,98.67,111.51
32.17,54.75,159.78,88.34,102.84,93.84,80.34,98.78,111.67
32.23,55.0,159.67,89.06,104.62,94.78,80.34,99.17,111.67
32.17,55.25,159.01,89.56,104.9,96.84,80.12,99.67,111.45
32.17,55.5,158.73,89.4,104.73,98.95,79.95,100.45,111.17
32.17,55.75,158.28,88.95,103.78,100.51,79.67,101.28,110.95
32.17,56.0,157.67,87.28,103.06,101.17,79.56,101.78,110.73
32.17,56.25,157.4,85.51,102.28,101.73,80.12,102.34,110.67
32.17,56.5,156.67,84.17,101.56,101.51,80.95,102.67,110.9
32.17,56.75,156.67,83.45,101.01,101.28,82.51,102.9,111.51
32.17,57.0,156.9,83.28,100.95,100.84,84.17,102.9,112.56
32.17,57.25,157.45,84.34,101.17,100.34,85.17,102.84,113.73
32.17,57.5,160.12,87.84,102.12,99.73,86.28,102.56,114.78
32.17,57.75,163.51,91.84,104.45,99.12,86.67,102.28,115.62
32.17,58.0,164.84,95.78,106.06,98.4,86.34,101.95,116.17
32.17,58.25,165.23,98.28,106.95,97.84,86.23,101.78,116.45
32.17,58.5,165.01,99.67,107.28,97.17,85.9,101.4,116.51
32.17,58.75,164.01,99.23,107.28,96.51,85.62,101.01,116.28
32.17,59.0,163.23,97.78,106.56,96.01,85.78,100.67,115.95
32.17,59.25,162.95,96.17,105.9,95.78,86.67,100.45,115.34
32.17,59.5,162.56,94.17,104.95,95.56,88.4,100.06,114.78
32.17,59.75,162.28,92.45,104.01,95.45,90.17,99.9,114.23
32.17,60.0,162.23,91.28,103.12,95.56,92.17,99.67,113.67
32.17,60.25,162.67,91.17,102.51,95.73,94.06,99.67,113.12
32.17,60.5,163.17,92.9,102.01,95.9,95.06,99.67,112.62
32.17,60.75,163.4,95.56,101.56,96.12,95.56,99.84,112.17
32.17,61.0,163.45,98.06,101.17,96.62,95.56,99.9,111.67
32.17,61.25,163.51,100.12,100.78,97.23,95.12,100.12,111.17
32.17,61.5,163.62,101.17,100.51,98.01,94.56,100.62,110.78
32.17,61.75,163.23,101.45,100.17,99.12,93.95,101.17,110.51
32.17,62.0,162.45,101.34,100.01,100.34,93.67,102.23,110.23
32.17,62.25,161.62,100.51,99.9,101.84,93.56,103.34,110.01
32.17,62.5,161.45,99.51,100.01,103.62,94.01,105.01,110.06
32.17,62.75,161.4,98.01,100.28,105.62,94.67,106.34,110.12
32.17,63.0,161.23,96.95,100.62,107.67,95.95,107.84,110.4
32.17,63.25,161.06,96.34,101.12,109.4,97.4,109.51,110.67
32.17,63.5,160.78,96.12,101.67,110.78,98.56,111.17,111.17
32.17,63.75,160.34,97.4,102.28,111.4,99.51,112.34,111.84
32.17,64.0,160.01,100.34,103.01,111.51,99.95,113.12,112.78
32.17,64.25,160.12,103.73,104.17,111.17,99.9,113.73,114.01
32.17,64.5,160.06,107.12,105.56,110.9,99.84,114.17,116.12
32.17,64.75,159.67,109.06,106.95,110.4,99.45,114.23,118.01
32.17,65.0,159.23,110.51,108.73,110.01,99.06,114.34,119.95
32.17,65.25,159.12,110.4,111.17,109.56,98.62,114.67,121.62
32.17,65.5,159.51,109.12,113.17,109.56,98.73,115.17,122.73
32.17,65.75,160.62,107.34,114.34,109.9,99.23,116.12,123.34
32.17,66.0,161.62,105.73,114.67,110.67,100.23,117.28,123.56
32.17,66.25,162.9,104.28,114.51,111.73,101.78,118.67,123.73
32.17,66.5,164.06,102.62,114.06,112.95,102.84,119.84,123.67
32.17,66.75,165.4,101.45,113.73,113.95,103.95,121.12,123.73
32.17,67.0,166.23,100.51,113.51,114.78,105.23,121.95,123.84
32.17,67.25,167.01,99.56,113.34,115.34,105.78,122.06,124.28
32.17,67.5,167.84,98.9,113.28,115.4,106.01,121.95,124.84
32.17,67.75,168.01,98.23,113.45,115.28,105.9,121.51,125.73
32.17,68.0,167.84,97.67,114.01,114.84,105.67,121.17,126.78
32.17,68.25,167.67,97.51,115.01,114.51,105.28,120.78,128.01
32.17,68.5,168.51,97.4,116.73,114.4,104.78,120.67,128.84
32.17,68.75,169.01,97.23,119.01,114.4,104.23,120.67,129.34
32.17,69.0,169.17,97.17,122.12,114.9,103.73,120.95,129.51
32.17,69.25,169.01,97.4,123.67,116.12,103.23,121.45,129.51
32.17,69.5,169.34,97.67,124.17,118.01,102.78,122.12,129.45
32.17,69.75,169.34,98.12,123.95,119.84,102.45,122.95,129.34
32.17,70.0,169.01,99.06,123.34,121.51,102.12,123.67,129.4
32.17,70.25,168.67,99.67,122.67,122.4,101.73,124.17,129.62
32.17,70.5,168.45,100.4,121.95,122.84,101.4,124.51,130.01
32.17,70.75,168.23,101.17,121.28,122.73,101.17,124.62,130.9
32.17,71.0,168.28,102.56,120.84,122.4,100.95,124.62,132.17
32.17,71.25,168.73,105.12,120.95,121.9,100.78,124.4,133.84
32.17,71.5,169.17,108.17,121.4,121.12,100.67,124.28,135.06
32.17,71.75,171.12,111.78,122.45,120.45,100.78,124.23,136.12
32.17,72.0,174.17,115.06,123.9,120.06,100.78,124.56,136.73
32.17,72.25,175.01,117.9,125.45,120.01,100.78,125.01,136.9
32.17,72.5,174.78,118.51,125.9,120.51,101.17,125.73,136.78
32.12,72.75,173.95,117.9,125.73,121.51,101.84,126.84,136.56
