internal_temp3_2,Seconds3_2,TC1_3_2,TC3_3_2,TC4_3_2,TC5_3_2,TC7_3_2,TC8_3_2,TC9_3_2
31.51,36.5,147.78,42.01,55.56,55.45,39.12,56.95,54.51
31.51,36.75,147.84,41.9,56.23,56.62,39.23,58.23,55.12
31.45,37.0,148.01,41.62,56.84,57.78,39.34,59.34,55.56
31.51,37.25,148.45,41.51,57.78,59.45,39.51,60.78,56.12
31.45,37.5,148.34,41.4,58.73,60.78,39.56,62.45,56.67
31.45,37.75,148.62,41.51,59.56,62.4,39.73,64.45,57.23
31.45,38.0,149.34,41.56,60.4,64.56,39.84,66.56,57.84
31.45,38.25,150.45,41.95,61.4,66.67,40.23,69.06,58.62
31.45,38.5,151.17,42.17,62.56,68.84,40.51,71.9,59.45
31.45,38.75,151.62,42.56,63.95,70.9,40.78,74.51,60.45
31.45,39.0,151.84,42.84,65.23,72.12,41.12,77.06,61.56
31.45,39.25,152.28,42.84,66.84,72.9,41.4,78.95,62.9
31.45,39.5,152.28,42.73,68.51,72.95,41.51,80.12,64.62
31.45,39.75,152.4,42.95,70.56,72.62,41.95,80.67,66.34
31.45,40.0,152.34,43.12,72.84,72.17,42.17,80.34,68.67
31.45,40.25,152.62,43.4,75.45,71.73,42.56,80.12,71.73
31.45,40.5,152.9,43.45,78.45,71.67,42.67,79.67,74.62
31.45,40.75,153.34,43.62,82.51,72.06,42.73,79.45,77.34
31.45,41.0,153.67,43.78,87.01,72.56,42.78,79.23,79.23
31.45,41.25,154.4,44.12,89.9,73.23,42.9,79.23,81.01
31.45,41.5,155.51,44.67,91.28,74.95,43.17,79.84,82.23
31.45,41.75,156.4,45.17,91.17,77.17,43.34,80.51,82.95
31.45,42.0,157.01,45.73,90.9,79.9,43.4,81.73,83.51
31.45,42.25,157.45,45.9,90.4,82.34,43.34,82.9,84.01
31.45,42.5,157.78,46.4,90.06,84.17,43.56,84.28,84.78
31.45,42.75,158.45,46.73,89.84,84.95,43.56,85.4,85.67
31.45,43.0,159.01,46.9,89.84,85.12,43.67,85.9,87.17
31.45,43.25,159.62,47.17,89.9,84.78,43.95,86.23,88.9
31.45,43.5,160.51,47.28,90.34,84.23,44.17,86.28,91.34
31.45,43.75,161.9,47.23,91.23,83.45,44.34,86.12,94.28
31.45,44.0,164.9,47.45,93.12,83.06,44.4,86.23,96.9
31.45,44.25,167.67,47.9,95.4,82.84,44.51,86.51,99.17
31.45,44.5,167.12,49.01,98.78,82.84,44.56,86.9,100.34
31.45,44.75,164.9,50.06,100.23,83.45,44.84,87.78,100.95
31.4,45.0,163.28,51.01,100.4,84.73,45.4,89.34,101.12
31.4,45.25,162.12,52.01,99.67,86.06,46.28,91.17,101.12
31.45,45.5,161.73,53.12,98.45,87.4,47.01,93.12,101.06
31.4,45.75,160.95,54.12,97.4,88.34,47.78,94.56,100.95
31.4,46.0,161.01,55.73,96.73,88.67,48.4,95.4,101.01
31.4,46.25,160.28,57.12,96.17,88.67,48.84,95.78,101.4
31.4,46.5,159.73,59.12,95.9,88.17,49.4,95.56,101.9
31.4,46.75,159.45,61.95,96.06,87.73,49.78,95.06,103.28
31.4,47.0,159.4,65.23,96.67,87.4,50.56,94.51,104.9
31.4,47.25,159.12,68.78,98.06,87.34,51.17,93.95,106.12
31.4,47.5,158.84,71.9,99.73,87.34,51.95,93.73,107.06
31.4,47.75,158.84,73.62,102.17,87.9,53.01,93.84,107.78
31.4,48.0,159.56,74.28,103.9,89.17,54.06,94.01,108.12
31.4,48.25,159.28,74.17,103.73,91.45,54.9,94.51,108.01
31.4,48.5,159.01,73.12,102.9,94.06,56.23,95.51,107.84
31.4,48.75,159.01,71.84,101.78,95.95,58.06,96.51,107.78
31.4,49.0,158.78,70.28,100.51,97.23,59.9,97.4,107.62
31.4,49.25,158.51,69.06,99.45,97.56,62.06,98.28,107.84
31.4,49.5,158.28,68.4,98.56,97.4,64.56,98.62,108.4
31.4,49.75,159.12,68.28,97.84,96.9,67.06,98.78,109.62
31.4,50.0,159.62,68.28,97.67,96.12,69.4,98.67,111.06
31.4,50.25,160.62,70.17,98.4,95.34,71.28,98.56,112.78
31.4,50.5,162.4,74.84,99.95,94.62,72.28,98.45,114.12
31.4,50.75,166.01,79.56,102.23,94.12,72.95,98.56,115.34
31.4,51.0,168.12,84.51,104.51,94.17,73.01,98.95,115.95
31.4,51.25,167.28,87.67,105.23,94.84,72.84,99.67,116.06
31.4,51.5,165.73,89.45,104.95,95.95,72.4,100.95,115.84
31.4,51.75,165.17,89.28,104.17,97.28,72.01,102.4,115.51
31.4,52.0,165.01,87.95,103.23,98.73,71.84,104.06,115.06
31.4,52.25,164.9,86.62,102.45,99.51,72.34,105.12,114.78
31.4,52.5,164.56,84.17,101.78,100.01,73.62,105.45,114.78
31.4,52.75,164.73,82.67,101.34,100.17,75.23,105.56,115.01
31.4,53.0,164.62,81.56,101.01,99.73,77.17,105.4,115.45
31.4,53.25,164.9,81.23,100.95,99.23,79.34,104.95,116.17
31.4,53.5,165.23,83.23,101.45,98.78,81.56,104.45,117.01
31.4,53.75,165.67,86.62,102.84,98.45,83.06,104.01,117.9
31.4,54.0,165.56,90.17,105.28,98.4,83.45,103.73,118.4
31.4,54.25,165.51,92.95,107.9,98.73,84.06,103.78,118.67
31.4,54.5,165.84,94.9,109.56,100.01,84.01,103.95,118.67
31.4,54.75,165.67,94.78,109.78,102.17,83.56,104.51,118.45
31.4,55.0,165.01,94.56,109.62,104.45,83.17,105.45,118.23
31.4,55.25,164.45,93.4,108.67,105.9,83.06,106.28,117.9
31.4,55.5,163.67,91.9,107.84,106.84,83.17,107.06,117.67
31.4,55.75,162.9,89.67,106.95,107.12,83.62,107.51,117.56
31.4,56.0,162.73,88.4,106.4,107.01,84.56,107.78,117.78
31.4,56.25,162.56,87.45,105.84,106.73,86.12,108.06,118.34
31.4,56.5,163.01,86.95,105.62,106.23,87.84,108.12,119.28
31.4,56.75,163.4,88.17,105.95,105.62,89.12,107.95,120.62
31.4,57.0,164.73,91.28,107.17,105.12,89.9,107.67,121.9
31.4,57.25,168.28,95.62,110.06,104.4,90.06,107.23,122.9
31.4,57.5,171.62,99.73,112.01,103.84,90.01,106.84,123.4
31.34,57.75,173.12,102.73,113.12,103.17,90.01,106.56,123.73
31.4,58.0,173.62,104.62,113.62,102.62,89.62,106.06,123.78
31.34,58.25,172.95,104.62,113.45,102.06,89.28,105.78,123.62
31.4,58.5,171.9,103.34,113.01,101.51,89.28,105.45,123.28
31.4,58.75,171.12,101.84,112.17,101.12,90.06,105.12,122.84
31.4,59.0,170.45,99.56,111.06,100.78,91.34,104.95,122.28
31.34,59.25,170.01,97.56,110.23,100.78,93.12,104.78,121.67
31.34,59.5,169.78,96.67,109.34,100.95,95.17,104.73,121.12
31.4,59.75,170.23,97.17,108.51,101.17,97.23,104.84,120.56
31.34,60.0,170.45,99.45,107.84,101.51,98.78,104.95,119.84
31.34,60.25,170.78,101.34,107.34,101.95,99.51,105.28,119.45
31.34,60.5,171.06,103.23,106.84,102.56,99.67,105.45,118.84
31.34,60.75,171.45,105.4,106.34,103.34,99.23,105.78,118.4
31.34,61.0,171.51,106.56,106.06,104.51,98.78,106.56,118.06
31.34,61.25,171.17,106.4,105.84,105.84,98.17,107.62,117.67
31.34,61.5,171.12,105.84,105.73,107.34,97.73,108.78,117.4
31.34,61.75,170.73,104.78,105.73,109.62,98.12,110.45,117.12
31.34,62.0,170.28,103.51,105.95,111.84,98.78,112.12,117.06
31.34,62.25,170.51,101.9,106.4,114.4,99.9,113.9,117.06
31.34,62.5,170.51,100.78,106.84,117.01,101.28,115.84,117.23
31.34,62.75,170.34,100.12,107.34,119.01,102.51,117.67,117.67
31.34,63.0,169.62,100.34,108.12,120.12,103.73,119.23,118.4
31.34,63.25,169.34,102.73,109.28,120.45,104.45,120.45,119.51
31.34,63.5,169.17,106.51,110.4,120.4,104.67,121.4,121.12
31.34,63.75,169.17,110.28,111.67,120.01,104.67,121.9,122.95
31.34,64.0,169.45,112.95,113.28,119.34,104.34,122.06,125.4
31.34,64.25,169.17,114.4,115.62,118.9,104.01,122.06,128.17
31.34,64.5,168.78,115.78,118.06,118.4,103.34,122.34,130.51
31.34,64.75,168.34,115.62,120.95,118.17,103.06,122.78,132.56
31.34,65.0,169.34,114.4,123.23,118.23,103.17,123.34,133.73
31.34,65.25,170.51,112.95,124.28,118.62,104.01,124.51,134.45
31.34,65.5,171.73,111.51,124.17,119.62,105.12,126.01,134.67
31.34,65.75,173.73,109.84,123.67,121.01,106.23,127.84,134.67
31.34,66.0,175.51,108.06,123.12,122.45,107.62,129.56,134.67
31.34,66.25,177.17,106.73,122.67,123.67,109.12,130.84,134.84
31.34,66.5,178.51,105.45,122.34,124.51,110.4,131.56,135.12
31.34,66.75,180.12,104.51,122.06,124.95,111.06,131.67,135.62
31.34,67.0,181.28,103.95,122.12,125.01,111.23,131.17,136.45
31.34,67.25,181.67,103.23,122.4,124.62,111.12,130.62,137.73
31.34,67.5,181.9,102.84,123.23,124.23,110.95,130.12,139.28
31.34,67.75,182.28,102.67,124.56,123.78,110.4,129.67,140.4
31.34,68.0,182.95,102.23,126.62,123.4,109.9,129.34,141.17
31.34,68.25,183.62,101.9,130.23,123.56,109.4,129.62,141.67
31.34,68.5,183.9,102.17,133.17,124.4,108.78,129.95,141.84
31.34,68.75,183.67,102.51,134.4,126.12,108.28,130.62,141.95
31.34,69.0,183.95,103.01,134.67,128.51,107.73,131.62,141.84
31.34,69.25,183.95,103.78,134.17,130.78,107.34,132.78,141.84
31.34,69.5,183.78,104.56,133.34,132.62,106.84,133.73,142.01
31.34,69.75,183.4,105.4,132.45,133.51,106.56,134.28,142.45
31.34,70.0,183.01,106.9,131.56,133.78,106.23,134.51,143.23
31.34,70.25,183.45,108.34,131.06,133.45,106.17,134.62,144.73
31.34,70.5,184.01,110.56,130.84,132.9,106.06,134.45,146.34
31.34,70.75,184.62,113.62,131.17,131.95,105.95,134.28,148.12
31.34,71.0,185.62,117.73,132.12,131.06,106.01,134.23,150.01
