internal_temp4_1,Seconds4_1,TC1_4_1,TC3_4_1,TC4_4_1,TC5_4_1,TC6_4_1,TC7_4_1,TC8_4_1,TC9_4_1
22.95,73.0,160.9,108.62,116.62,112.4,134.28,94.73,116.28,128.4
22.95,73.25,163.56,110.51,117.84,112.51,136.17,94.9,116.9,128.51
22.95,73.5,163.62,110.17,118.45,113.12,137.12,95.4,117.9,128.4
22.95,73.75,163.06,109.45,118.23,113.9,137.78,96.17,119.23,128.12
22.95,74.0,162.62,108.34,117.62,114.95,135.95,97.23,120.45,127.84
22.95,74.25,162.28,106.62,117.12,115.67,131.78,98.4,121.17,127.73
22.95,74.5,161.84,105.12,116.73,116.17,127.73,99.95,121.56,127.67
22.95,74.75,161.62,104.28,116.56,116.62,125.12,101.95,121.45,127.84
22.95,75.0,161.51,103.95,116.56,116.67,125.28,104.12,121.12,128.17
22.95,75.25,161.45,103.73,116.62,116.45,126.78,105.95,120.78,128.84
22.95,75.5,161.73,105.23,117.01,116.17,127.4,107.51,120.62,129.73
22.95,75.75,161.95,107.4,118.06,115.95,128.62,108.45,120.62,130.4
22.95,76.0,162.12,109.9,119.95,115.62,130.34,108.95,120.51,130.84
22.95,76.25,162.12,111.73,121.84,115.34,131.45,109.06,120.67,131.01
22.95,76.5,162.51,113.4,123.78,115.9,131.45,109.06,121.12,131.01
22.95,76.75,162.9,113.78,124.51,116.95,130.62,108.67,121.62,130.78
22.95,77.0,163.01,113.78,124.34,118.9,130.34,108.56,122.28,130.56
22.95,77.25,162.73,113.56,123.9,120.45,129.45,108.62,122.95,130.51
22.95,77.5,161.95,112.78,123.17,121.56,128.62,108.95,123.4,130.45
22.95,77.75,161.12,111.17,122.51,122.06,127.4,109.56,123.56,130.67
22.95,78.0,160.95,110.06,121.95,122.34,126.62,110.56,123.73,131.28
22.95,78.25,160.73,109.28,121.56,122.23,126.51,111.67,123.67,132.12
22.95,78.5,160.84,108.73,121.34,121.78,130.78,112.95,123.56,133.06
22.95,78.75,161.28,109.23,121.45,121.28,135.01,113.67,123.56,134.01
22.95,79.0,161.45,111.06,122.12,120.73,138.78,114.06,123.56,134.51
23.01,79.25,162.56,114.06,123.23,120.28,141.84,114.06,123.78,135.01
23.01,79.5,165.01,116.95,124.67,120.01,143.56,113.78,124.28,135.01
23.01,79.75,167.01,119.78,125.62,120.01,144.73,113.56,124.9,134.95
23.01,80.0,167.51,121.28,125.78,120.45,144.9,113.23,125.78,134.62
23.01,80.25,167.34,121.84,125.67,121.12,144.06,113.06,126.73,134.4
23.01,80.5,167.17,121.45,125.28,121.95,142.51,113.17,127.51,134.23
23.01,80.75,166.62,120.51,124.84,122.73,138.67,113.62,128.06,134.17
23.01,81.0,166.01,119.34,124.56,123.17,135.34,114.67,128.4,134.17
23.01,81.25,165.51,117.45,124.34,123.45,133.23,115.84,128.56,134.34
23.01,81.5,164.84,116.17,124.12,123.4,131.9,116.95,128.4,134.73
23.01,81.75,164.51,115.51,124.12,123.34,131.67,118.51,128.17,135.34
23.01,82.0,164.56,115.17,124.28,123.28,132.56,119.51,127.95,136.06
23.01,82.25,164.62,115.28,124.67,123.17,134.12,120.17,127.62,136.62
23.01,82.5,164.4,116.45,125.73,122.95,135.28,120.45,127.23,136.9
