internal_temp7_2,Seconds7_2,TC1_7_2,TC3_7_2,TC4_7_2,TC5_7_2,TC6_7_2,TC7_7_2,TC8_7_2,TC9_7_2
40.4,182.0,177.17,172.12,176.06,179.95,174.34,173.56,182.9,180.28
40.4,182.25,177.23,172.23,176.73,179.84,174.45,173.56,182.95,181.12
40.4,182.5,177.23,172.34,177.28,179.73,174.51,173.51,182.78,182.01
40.45,182.75,177.51,172.56,178.06,179.67,174.51,173.62,182.62,183.12
40.45,183.0,177.45,172.62,178.84,179.62,174.45,173.62,182.45,183.78
40.45,183.25,177.9,172.67,179.84,179.73,174.4,173.62,182.4,184.34
40.51,183.5,178.73,172.78,180.84,180.01,174.34,173.62,182.51,184.78
40.51,183.75,180.51,172.73,181.67,180.34,174.4,173.78,183.01,185.12
40.51,184.0,183.17,172.73,182.01,180.84,174.4,173.78,183.34,185.4
40.51,184.25,185.28,172.62,182.12,181.45,174.4,173.95,183.73,185.51
40.56,184.5,187.62,172.67,181.95,182.23,174.4,174.12,184.06,185.67
40.56,184.75,189.73,172.67,181.73,183.06,174.34,174.12,184.45,185.78
40.62,185.0,191.34,172.62,181.62,183.56,174.23,174.23,184.84,185.95
40.62,185.25,192.95,172.62,181.51,183.73,174.23,174.23,185.17,186.23
40.62,185.5,194.62,172.62,181.62,183.78,174.28,174.28,185.34,186.73
40.62,185.75,196.23,172.62,181.73,183.62,174.28,174.28,185.28,187.23
40.67,186.0,197.95,172.73,182.17,183.45,174.28,174.4,185.23,187.95
40.67,186.25,199.28,172.84,182.95,183.34,174.45,174.51,185.17,188.73
40.67,186.5,201.62,173.01,183.78,183.23,174.45,174.45,185.12,189.4
40.67,186.75,203.51,173.23,184.67,183.34,174.73,174.45,185.23,189.78
40.73,187.0,204.56,173.45,185.73,183.51,175.23,174.51,185.4,190.06
40.73,187.25,204.56,173.67,186.34,183.78,175.9,174.56,185.73,190.17
40.73,187.5,204.34,173.95,186.51,184.17,176.56,174.56,186.28,190.23
40.78,187.75,204.34,173.95,186.34,184.78,177.23,174.67,186.95,190.28
40.78,188.0,204.4,174.12,186.06,185.4,177.73,174.62,187.45,190.28
40.78,188.25,204.62,174.4,185.73,185.78,178.4,174.67,187.9,190.45
40.84,188.5,204.56,174.62,185.45,185.9,178.84,174.73,188.17,190.73
40.84,188.75,204.73,175.06,185.4,186.06,179.73,174.95,188.45,191.12
40.84,189.0,204.84,175.56,185.28,185.9,180.51,175.01,188.56,191.51
40.9,189.25,205.01,176.28,185.45,185.67,181.4,175.17,188.34,191.95
40.9,189.5,205.28,177.73,185.95,185.62,182.12,175.4,188.23,192.56
40.9,189.75,205.4,178.78,186.4,185.51,182.51,175.51,188.01,192.9
40.9,190.0,205.9,179.73,187.23,185.62,183.23,175.73,188.06,193.23
40.95,190.25,206.78,180.34,188.12,185.84,183.51,175.78,188.12,193.4
40.95,190.5,207.34,180.73,188.9,186.4,183.78,176.12,188.34,193.34
41.01,190.75,207.56,180.73,189.12,187.12,183.67,176.62,188.56,193.23
41.01,191.0,207.56,180.56,188.9,187.9,183.28,177.23,189.01,193.12
41.01,191.25,207.67,180.23,188.62,188.4,183.06,178.06,189.56,193.06
41.01,191.5,207.78,179.9,188.28,188.9,183.12,178.78,189.84,193.17
41.06,191.75,207.78,179.56,188.12,189.01,183.17,179.56,190.01,193.51
41.06,192.0,208.06,179.45,187.95,188.78,183.9,180.34,190.06,193.73
41.12,192.25,208.51,179.56,188.06,188.56,185.56,181.01,190.12,194.28
41.12,192.5,208.9,179.9,188.23,188.28,187.56,181.51,190.12,194.84
41.12,192.75,209.84,181.17,188.73,188.12,189.06,181.73,190.23,195.45
41.12,193.0,211.23,182.78,189.56,187.9,192.06,181.9,190.4,195.78
41.17,193.25,213.12,184.23,190.28,187.84,193.56,181.84,190.45,195.95
41.17,193.5,213.67,185.62,190.95,187.95,194.28,181.9,190.73,196.17
41.17,193.75,213.56,186.73,191.23,188.28,193.95,181.95,191.06,196.17
41.23,194.0,213.28,187.34,191.17,188.95,194.01,182.01,191.56,196.12
41.23,194.25,212.95,187.51,191.01,189.73,193.73,182.01,192.12,196.06
41.23,194.5,212.67,186.78,190.73,190.06,193.12,182.12,192.51,196.06
41.28,194.75,212.56,186.23,190.51,190.4,192.4,182.73,192.78,196.23
41.28,195.0,212.28,185.56,190.4,190.56,191.17,183.28,192.84,196.51
41.28,195.25,212.12,184.95,190.23,190.56,190.12,184.12,192.78,196.9
41.34,195.5,212.23,184.67,190.28,190.4,189.56,184.67,192.73,197.17
41.34,195.75,212.56,184.78,190.4,190.34,189.51,185.12,192.73,197.56
41.34,196.0,212.73,185.67,190.67,190.28,190.34,185.73,192.62,197.95
41.4,196.25,212.95,186.62,191.23,190.23,190.95,186.12,192.56,198.12
41.4,196.5,213.06,187.56,192.01,190.28,192.56,186.23,192.73,198.23
41.4,196.75,213.28,188.28,192.73,190.56,193.06,186.23,192.95,198.28
41.4,197.0,213.34,188.62,193.23,191.06,192.56,186.06,193.23,198.12
41.45,197.25,213.34,188.67,193.34,191.78,191.84,186.06,193.56,198.06
41.45,197.5,213.23,188.45,193.28,192.4,191.45,186.12,193.9,198.06
41.45,197.75,212.95,187.95,193.06,192.78,190.95,186.23,194.06,198.06
