internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
38.62,218.5,266.34,239.62,244.06,241.73,235.67,244.45,248.62
38.67,218.75,266.23,239.67,244.28,242.62,235.67,244.73,248.51
38.67,219.0,266.01,239.62,244.23,243.45,235.73,245.12,248.56
38.73,219.25,265.84,239.73,244.12,244.23,235.67,245.4,248.51
38.73,219.5,265.62,239.06,243.84,244.67,235.95,245.62,248.51
38.78,219.75,265.51,238.34,243.62,244.78,236.28,245.78,248.67
38.78,220.0,265.4,237.67,243.4,244.73,236.9,245.78,249.01
38.84,220.25,265.67,237.4,243.4,244.51,237.73,245.84,249.56
38.84,220.5,265.95,237.51,243.51,244.23,238.56,245.78,250.17
38.9,220.75,266.45,238.01,243.67,243.95,239.34,245.73,250.73
38.95,221.0,268.17,238.95,244.12,243.62,240.12,245.73,251.06
39.01,221.25,270.51,240.45,244.9,243.4,240.56,245.95,251.4
39.01,221.5,271.17,241.45,245.56,243.34,240.73,246.06,251.34
39.01,221.75,270.78,242.45,246.01,243.45,240.73,246.4,251.34
39.06,222.0,270.28,242.67,246.01,243.9,240.62,246.9,251.17
39.06,222.25,269.56,242.4,245.78,244.17,240.17,247.51,251.06
39.12,222.5,269.4,241.78,245.67,244.67,240.12,247.9,251.06
39.12,222.75,269.17,241.17,245.51,244.95,239.95,248.17,251.01
39.17,223.0,269.17,240.62,245.28,245.12,240.34,248.4,251.06
39.17,223.25,269.28,240.34,245.17,245.12,240.73,248.51,251.12
39.23,223.5,269.23,240.12,245.12,245.12,241.17,248.4,251.4
39.23,223.75,269.23,240.17,245.17,245.12,241.67,248.4,251.78
39.28,224.0,269.45,240.84,245.45,245.06,242.06,248.28,252.34
39.28,224.25,269.4,242.06,245.9,244.9,242.4,248.06,252.62
39.34,224.5,269.51,243.73,246.67,244.78,242.51,247.95,252.78
39.34,224.75,269.62,244.67,247.28,244.56,242.45,247.67,252.9
39.34,225.0,269.62,245.28,247.62,244.4,242.28,247.51,252.9
39.4,225.25,269.56,245.17,247.9,244.4,242.34,247.34,252.9
39.4,225.5,269.51,244.9,247.73,244.12,242.23,247.17,252.73
39.45,225.75,269.28,244.4,247.67,244.12,242.34,246.9,252.51
39.45,226.0,269.06,243.78,247.34,243.95,242.67,246.73,252.34
39.51,226.25,268.9,243.17,247.06,243.78,243.01,246.51,251.95
39.51,226.5,268.78,242.78,246.9,243.67,243.34,246.28,251.67
39.56,226.75,268.9,242.62,246.73,243.56,244.01,246.17,251.56
39.56,227.0,269.01,242.95,246.4,243.56,244.67,246.01,251.34
39.62,227.25,269.73,244.01,246.17,243.56,245.06,246.01,251.17
39.62,227.5,271.28,245.01,245.95,243.56,245.23,245.84,250.95
39.67,227.75,272.78,246.62,245.67,243.56,245.28,245.78,250.78
39.67,228.0,273.23,247.9,245.56,243.78,245.17,245.9,250.67
39.73,228.25,273.4,248.73,245.45,243.73,245.01,246.01,250.51
39.73,228.5,273.17,249.06,245.28,243.9,244.84,246.01,250.4
39.78,228.75,272.9,248.78,245.28,244.12,244.73,246.12,250.34
39.78,229.0,272.78,248.23,245.12,244.23,244.9,246.4,250.17
39.84,229.25,272.28,247.4,245.06,244.45,245.4,246.73,250.12
