internal_temp11_1,Seconds11_1,TC1_11_1,TC3_11_1,TC4_11_1,TC5_11_1,TC6_11_1,TC7_11_1,TC8_11_1,TC9_11_1
32.84,182.0,194.06,181.4,185.95,189.67,187.78,183.73,193.78,191.4
32.9,182.25,193.84,181.78,186.84,189.56,187.62,183.62,193.56,192.51
32.9,182.5,193.78,182.34,187.78,189.45,187.45,183.62,193.4,193.9
32.9,182.75,193.73,182.67,188.73,189.45,187.4,183.56,193.23,194.84
32.95,183.0,194.34,182.84,189.9,189.45,187.28,183.51,193.12,195.67
32.95,183.25,195.56,182.84,191.23,189.56,187.06,183.51,193.12,196.06
32.95,183.5,197.84,182.78,192.45,189.9,186.9,183.67,193.4,196.51
33.01,183.75,200.45,182.67,193.06,190.28,186.45,183.67,193.56,196.62
33.01,184.0,202.78,182.51,193.23,191.12,186.23,183.9,194.01,196.84
33.01,184.25,205.12,182.4,192.95,192.06,186.06,184.12,194.56,197.06
33.06,184.5,206.56,182.23,192.56,193.17,185.73,184.23,195.06,197.12
33.06,184.75,207.84,182.12,192.23,193.9,185.51,184.4,195.56,197.28
33.12,185.0,209.56,182.01,192.12,194.4,185.28,184.51,195.9,197.73
33.12,185.25,211.17,182.01,192.12,194.73,185.28,184.67,196.28,198.17
33.12,185.5,212.51,181.95,192.23,194.62,185.23,184.67,196.34,198.67
33.12,185.75,214.34,181.9,192.62,194.4,185.17,184.62,196.23,199.51
33.12,186.0,216.23,182.01,193.23,194.17,185.23,184.73,196.17,200.45
33.17,186.25,218.45,182.12,193.95,193.9,185.12,184.67,196.06,201.17
33.17,186.5,221.17,182.34,195.06,193.9,185.23,184.67,196.06,201.84
33.17,186.75,222.62,182.67,196.4,193.84,185.51,184.62,196.17,202.17
33.23,187.0,222.17,182.78,197.4,194.23,185.95,184.51,196.51,202.4
33.23,187.25,221.62,182.95,197.56,194.78,186.34,184.45,196.95,202.51
33.23,187.5,221.62,183.17,197.51,195.56,187.01,184.45,197.62,202.51
33.28,187.75,221.84,183.28,197.17,196.17,187.67,184.45,198.4,202.51
33.28,188.0,221.84,183.51,196.84,196.67,188.28,184.45,199.23,202.62
