internal_temp6_1,Seconds6_1,TC1_6_1,TC3_6_1,TC4_6_1,TC5_6_1,TC6_6_1,TC7_6_1,TC8_6_1,TC9_6_1
44.95,327.5,61.34,167.73,162.12,167.01,152.62,166.01,165.9,155.12
44.95,327.75,61.9,167.01,162.28,167.01,151.17,166.34,166.06,155.4
45.01,328.0,62.4,164.95,162.62,167.06,148.17,166.51,166.23,155.84
45.06,328.25,62.12,162.78,162.73,167.01,146.34,166.73,166.23,156.23
45.06,328.5,62.45,161.23,162.95,167.01,143.95,167.01,166.34,156.56
45.12,328.75,63.23,159.95,163.01,166.95,140.23,166.73,166.23,156.78
45.12,329.0,64.45,159.45,163.06,166.73,138.84,166.56,165.84,156.95
45.17,329.25,66.01,159.12,163.06,166.51,137.12,166.17,165.06,156.84
45.23,329.5,66.95,159.12,163.06,166.01,138.73,165.51,163.84,156.62
45.23,329.75,67.67,159.23,163.01,165.23,141.84,164.56,162.9,156.23
45.28,330.0,68.56,159.95,162.9,164.45,144.34,163.95,161.9,155.84
45.34,330.25,69.28,160.06,162.51,163.28,147.34,163.23,161.12,155.4
45.34,330.5,69.62,160.17,162.23,162.45,150.01,162.45,160.06,154.95
45.4,330.75,70.06,160.28,161.9,161.45,151.06,161.56,159.12,154.51
45.45,331.0,70.73,160.51,161.28,160.45,151.67,160.95,158.01,153.95
45.45,331.25,71.17,160.9,160.78,159.45,153.01,160.9,157.01,153.45
45.51,331.5,71.34,161.45,160.17,158.23,154.01,160.73,155.95,152.78
45.56,331.75,71.51,162.23,159.45,156.95,154.73,160.9,154.67,152.23
45.56,332.0,71.34,163.01,158.73,155.73,154.95,161.23,153.06,151.56
45.62,332.25,70.95,163.73,157.78,154.4,153.9,161.45,151.34,150.73
45.67,332.5,70.78,164.23,157.12,152.95,154.17,161.73,149.67,149.9
45.67,332.75,70.67,164.51,156.45,151.23,154.4,161.95,148.17,149.06
45.73,333.0,70.4,164.56,155.67,149.51,154.67,162.4,146.51,148.28
45.78,333.25,69.95,164.56,154.95,147.62,154.67,162.67,145.23,147.01
45.78,333.5,69.62,164.4,154.12,145.84,154.9,162.9,144.06,146.01
45.84,333.75,69.84,164.56,153.45,144.4,155.23,162.95,142.95,144.9
45.84,334.0,70.4,164.56,152.45,143.12,156.01,163.12,141.84,143.73
45.9,334.25,70.9,164.62,151.34,141.84,156.12,163.4,140.95,142.17
45.95,334.5,71.56,164.78,150.28,140.78,156.17,163.73,140.34,140.51
45.95,334.75,71.67,164.56,148.84,140.4,156.51,163.78,139.95,138.9
46.01,335.0,71.73,164.06,147.34,140.4,157.12,164.01,139.67,137.56
46.01,335.25,71.28,163.4,145.73,140.45,157.62,164.06,139.17,136.12
46.06,335.5,70.84,163.28,143.9,140.51,157.51,163.95,138.67,135.17
46.12,335.75,70.4,163.01,141.67,140.45,157.78,164.17,137.95,134.45
46.12,336.0,69.06,162.84,139.51,140.34,157.9,164.12,137.23,133.67
46.17,336.25,67.12,162.45,137.73,139.73,157.56,163.78,136.23,132.9
46.23,336.5,65.78,161.95,136.28,139.34,155.84,163.78,135.45,132.23
46.28,336.75,65.23,161.45,134.78,139.06,154.51,163.78,134.51,131.78
46.34,337.0,64.23,160.78,134.4,138.73,153.12,163.62,133.73,131.23
46.4,337.25,62.84,160.28,134.34,138.06,153.01,163.56,132.95,130.4
46.4,337.5,61.56,159.78,134.34,137.4,152.67,163.62,132.28,129.95
46.45,337.75,60.17,159.4,134.4,136.9,152.45,163.56,131.51,129.28
46.45,338.0,59.28,159.17,134.67,136.62,151.56,163.23,130.62,128.67
46.51,338.25,58.17,158.9,135.01,136.34,149.34,162.84,129.9,127.73
46.56,338.5,56.73,158.51,135.28,136.17,149.78,162.78,129.34,127.06
46.56,338.75,55.78,158.06,135.23,135.78,149.34,162.73,129.12,126.28
46.62,339.0,54.73,157.62,135.01,135.67,146.73,162.45,129.01,125.23
46.67,339.25,53.56,157.01,134.67,135.73,144.06,162.01,129.06,124.17
46.67,339.5,52.23,156.34,134.51,135.51,140.73,161.56,129.12,123.4
46.73,339.75,51.17,155.67,133.78,135.51,138.67,161.12,128.95,122.67
46.78,340.0,50.67,155.01,132.73,135.23,135.67,160.56,128.51,122.06
46.78,340.25,50.34,154.56,131.78,134.78,133.62,160.01,128.17,121.84
46.84,340.5,49.78,153.73,130.78,134.23,132.01,159.4,127.62,121.62
46.84,340.75,50.84,152.45,130.45,133.23,130.51,158.67,126.95,121.45
46.9,341.0,51.51,151.45,130.45,132.23,129.95,158.23,126.4,121.4
46.9,341.25,52.67,150.01,130.45,130.95,128.67,157.51,125.62,121.12
