internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
35.4,182.0,237.01,214.73,214.95,216.56,215.73,219.45,220.45
35.4,182.25,236.67,214.28,215.12,216.78,216.23,220.06,220.51
35.45,182.5,236.56,214.28,215.34,217.06,216.56,220.51,220.67
35.45,182.75,236.23,214.34,215.62,217.34,217.06,220.84,220.95
35.51,183.0,236.06,214.84,215.78,217.23,217.17,220.95,221.12
35.51,183.25,236.01,215.73,216.17,217.23,217.23,220.9,221.51
35.51,183.5,235.78,216.51,216.67,217.17,217.06,220.95,222.01
35.51,183.75,235.67,217.17,217.12,217.12,216.95,220.84,222.51
35.56,184.0,235.45,217.45,217.84,217.12,216.78,220.78,222.9
35.56,184.25,235.45,217.67,218.73,217.23,216.78,220.78,223.34
35.62,184.5,235.73,217.34,219.51,217.4,216.78,220.84,223.62
35.62,184.75,236.4,217.12,219.9,217.67,216.9,221.01,223.78
35.62,185.0,236.9,216.78,219.95,218.12,217.12,221.17,223.9
35.62,185.25,237.4,216.28,219.84,218.62,217.45,221.34,223.95
35.67,185.5,237.73,215.9,219.62,219.28,217.84,221.56,224.01
35.67,185.75,238.01,215.56,219.51,219.84,218.23,221.9,224.01
35.67,186.0,238.28,215.28,219.4,220.17,218.51,222.23,224.06
35.73,186.25,238.51,215.01,219.28,220.4,218.67,222.45,224.17
35.73,186.5,238.84,214.78,219.34,220.51,218.84,222.73,224.34
35.73,186.75,239.06,214.67,219.28,220.34,218.78,222.78,224.62
35.78,187.0,239.67,214.67,219.51,220.28,218.78,222.78,225.17
35.78,187.25,240.34,214.62,219.73,220.23,218.78,222.67,225.73
35.78,187.5,241.17,214.84,220.28,220.23,218.78,222.73,226.23
35.84,187.75,241.45,214.84,220.84,220.06,218.56,222.62,226.4
35.84,188.0,241.45,214.9,221.62,220.23,218.51,222.78,226.67
35.9,188.25,241.06,214.95,222.01,220.34,218.28,222.95,226.78
35.9,188.5,240.9,214.95,222.23,220.67,218.17,223.23,226.78
35.9,188.75,240.73,214.95,222.06,221.01,217.95,223.62,226.84
35.95,189.0,240.73,215.06,221.95,221.4,217.9,224.01,226.84
35.95,189.25,240.56,215.12,221.78,221.62,217.84,224.4,226.78
36.01,189.5,240.4,215.34,221.62,221.78,217.78,224.67,226.84
36.01,189.75,240.4,215.56,221.56,221.78,217.73,225.01,226.95
36.06,190.0,240.17,216.01,221.51,221.78,217.67,225.01,227.12
36.06,190.25,240.12,216.9,221.62,221.62,217.67,225.01,227.34
36.06,190.5,240.12,217.9,221.78,221.62,217.67,224.95,227.56
36.12,190.75,240.17,218.67,222.12,221.56,217.73,224.95,227.84
36.12,191.0,240.23,219.56,222.62,221.62,217.67,224.78,228.06
36.12,191.25,240.4,219.95,223.28,221.73,217.84,224.78,228.23
36.17,191.5,240.51,220.06,223.84,222.17,217.9,224.84,228.28
36.17,191.75,240.56,220.01,224.01,222.78,218.17,225.01,228.28
36.17,192.0,240.34,219.62,223.95,223.28,218.4,225.23,228.28
36.23,192.25,240.4,219.23,223.78,223.73,218.78,225.56,228.12
36.23,192.5,240.45,218.78,223.67,224.06,219.17,225.95,228.28
36.28,192.75,240.4,218.56,223.56,224.17,219.78,226.23,228.4
36.28,193.0,240.34,218.23,223.45,224.06,220.34,226.23,228.45
36.28,193.25,240.51,218.23,223.51,224.01,220.9,226.23,228.56
36.34,193.5,240.73,218.28,223.56,223.78,221.34,226.28,228.9
36.34,193.75,241.06,218.51,223.78,223.62,221.56,226.4,229.23
36.34,194.0,241.78,219.51,224.23,223.45,221.67,226.34,229.62
36.4,194.25,242.84,220.78,224.73,223.4,221.73,226.4,229.78
36.4,194.5,243.06,221.9,225.45,223.4,221.78,226.56,229.95
36.4,194.75,242.84,222.62,225.62,223.56,221.67,226.62,230.01
36.45,195.0,242.45,223.01,225.73,223.95,221.67,226.95,230.01
36.45,195.25,242.12,223.23,225.67,224.23,221.62,227.4,229.95
36.51,195.5,241.95,222.95,225.4,224.56,221.51,227.62,229.95
36.51,195.75,241.9,222.4,225.12,224.78,221.62,227.84,230.01
36.51,196.0,241.78,222.01,225.01,225.01,221.95,228.06,230.12
36.56,196.25,241.67,221.67,224.95,225.01,222.34,228.01,230.17
36.56,196.5,241.56,221.4,224.9,224.9,222.62,227.9,230.23
36.62,196.75,241.56,221.34,224.9,224.73,223.01,227.9,230.45
36.62,197.0,241.84,221.84,225.17,224.73,223.34,227.84,230.73
36.62,197.25,241.9,222.56,225.56,224.73,223.62,227.78,230.95
36.67,197.5,242.01,223.56,226.34,224.78,223.67,227.78,231.06
36.67,197.75,242.01,224.28,226.84,225.01,223.84,227.84,231.12
36.67,198.0,242.01,224.45,227.17,225.51,223.84,227.9,231.12
36.73,198.25,242.01,224.45,227.28,226.34,223.9,228.23,231.17
36.73,198.5,241.84,224.23,227.28,226.78,223.78,228.45,231.06
36.78,198.75,241.78,224.01,227.17,227.17,223.78,228.67,231.12
36.78,199.0,241.62,223.56,226.95,227.34,223.78,228.84,231.12
36.78,199.25,241.56,223.06,226.73,227.28,223.84,228.95,231.17
36.84,199.5,241.56,222.78,226.73,227.28,224.01,229.01,231.4
36.84,199.75,241.67,222.67,226.62,227.23,224.45,229.12,231.84
36.9,200.0,241.67,222.73,226.73,227.06,224.67,229.06,232.23
36.9,200.25,242.06,223.23,226.84,226.95,225.01,229.01,232.56
36.9,200.5,243.17,224.01,227.28,226.84,225.34,229.01,232.95
36.95,200.75,243.84,225.01,227.73,226.67,225.34,228.95,233.01
36.95,201.0,244.01,226.23,228.01,226.56,225.4,228.78,233.12
36.95,201.25,243.9,226.73,228.17,226.45,225.34,228.78,233.12
37.01,201.5,243.73,226.95,228.28,226.4,225.34,228.73,233.17
37.01,201.75,243.45,226.95,228.28,226.23,225.23,228.73,233.12
37.01,202.0,243.34,226.56,228.23,226.23,225.28,228.67,233.01
37.06,202.25,243.28,226.12,228.12,226.01,225.4,228.78,233.01
37.06,202.5,243.34,225.4,228.01,226.01,225.62,228.67,232.84
37.12,202.75,243.56,225.01,227.95,225.95,225.9,228.73,232.78
37.12,203.0,243.73,224.78,227.84,226.17,226.23,228.78,232.62
37.17,203.25,243.67,224.78,227.73,226.28,226.9,228.73,232.45
37.17,203.5,243.78,225.23,227.67,226.51,227.28,228.84,232.45
37.17,203.75,244.01,225.78,227.62,226.9,227.4,228.95,232.34
37.23,204.0,244.17,226.51,227.56,227.28,227.4,229.06,232.28
37.23,204.25,244.4,226.73,227.56,227.67,227.34,229.28,232.28
37.23,204.5,244.45,227.17,227.51,228.17,227.28,229.45,232.23
37.28,204.75,244.45,227.17,227.45,228.67,227.17,229.84,232.23
37.28,205.0,244.56,227.23,227.56,229.4,227.12,230.4,232.34
37.34,205.25,244.67,227.17,227.56,230.23,227.17,230.95,232.4
37.34,205.5,244.62,226.78,227.62,230.95,227.4,231.56,232.62
37.4,205.75,244.67,226.51,227.73,231.95,227.56,232.34,232.78
37.4,206.0,244.67,226.28,227.9,233.01,227.84,233.28,233.01
37.45,206.25,244.51,226.34,228.23,233.56,228.23,234.01,233.28
37.45,206.5,244.67,226.56,228.51,233.95,228.56,234.62,233.56
37.51,206.75,244.45,227.28,229.01,234.17,228.73,235.01,233.84
37.51,207.0,244.4,228.06,229.45,234.12,228.84,235.23,234.28
37.56,207.25,244.34,228.84,229.95,233.9,228.9,235.4,234.84
37.56,207.5,244.12,229.4,230.56,233.56,228.78,235.23,235.45
37.62,207.75,244.06,229.67,231.28,233.28,228.67,235.23,236.17
37.62,208.0,243.84,229.84,232.06,233.06,228.62,235.12,236.84
37.62,208.25,244.12,229.73,233.34,232.95,228.56,235.28,237.45
37.67,208.5,245.28,229.34,234.12,233.01,228.73,235.45,237.9
37.67,208.75,246.17,229.01,234.73,233.23,228.95,235.9,238.17
37.73,209.0,247.34,228.67,234.78,233.67,229.4,236.4,238.4
37.73,209.25,248.62,228.28,234.73,234.28,229.73,237.06,238.51
37.78,209.5,249.62,228.06,234.56,234.73,230.06,237.84,238.56
37.78,209.75,250.51,227.78,234.4,235.4,230.34,238.51,238.84
37.78,210.0,251.12,227.56,234.28,235.67,230.62,239.17,239.12
37.84,210.25,252.06,227.51,234.34,235.67,230.73,239.56,239.51
37.84,210.5,252.67,227.4,234.56,235.62,230.78,239.78,240.01
37.9,210.75,253.12,227.28,234.84,235.45,230.73,239.84,240.62
37.9,211.0,253.67,227.17,235.4,235.62,230.62,239.73,241.34
37.9,211.25,254.23,227.23,236.01,235.73,230.51,239.62,242.06
