internal_temp7_2,Seconds7_2,TC1_7_2,TC3_7_2,TC4_7_2,TC5_7_2,TC6_7_2,TC7_7_2,TC8_7_2,TC9_7_2
43.12,218.5,255.34,211.9,220.78,221.62,217.67,207.56,222.23,228.17
43.12,218.75,255.34,211.01,220.45,221.78,216.78,208.62,222.34,228.84
43.17,219.0,255.51,210.34,220.28,221.67,216.12,210.12,222.28,229.62
43.17,219.25,255.73,210.17,220.34,221.23,217.56,211.56,222.23,230.4
43.17,219.5,256.06,210.9,220.73,220.95,220.51,212.78,222.12,231.17
43.23,219.75,256.62,212.78,221.4,220.45,223.01,213.78,222.17,231.73
43.23,220.0,258.23,215.28,222.34,220.06,227.73,214.23,222.28,232.06
43.28,220.25,260.56,217.9,223.62,219.9,231.28,214.17,222.78,232.23
43.28,220.5,262.95,220.12,224.56,220.06,233.4,214.23,223.23,232.23
43.34,220.75,263.01,220.9,224.78,220.45,233.67,214.06,224.06,232.12
43.34,221.0,261.95,220.23,224.73,221.23,232.23,213.73,225.01,231.95
43.4,221.25,261.34,219.17,224.45,221.9,230.23,213.28,225.67,231.73
43.4,221.5,260.62,218.01,224.17,222.67,228.28,213.28,226.34,231.9
43.4,221.75,260.06,216.95,223.84,223.06,226.23,213.67,226.67,232.06
43.45,222.0,259.73,216.17,223.51,223.23,224.62,214.01,226.84,232.4
43.45,222.25,259.73,215.73,223.28,223.28,223.17,215.12,226.9,233.01
43.51,222.5,259.9,215.34,223.23,223.23,222.06,216.4,226.67,233.67
43.51,222.75,260.12,215.67,223.45,223.17,222.23,217.23,226.4,234.34
43.51,223.0,260.45,217.01,223.62,223.01,224.17,217.45,225.95,234.84
43.56,223.25,260.51,219.06,224.51,223.01,226.34,217.67,225.67,235.23
43.56,223.5,260.56,221.23,225.73,222.78,227.17,217.67,225.4,235.45
43.62,223.75,261.12,222.67,226.62,222.51,226.45,217.34,225.06,235.4
43.62,224.0,261.28,223.23,227.4,222.4,225.9,217.23,224.84,235.23
43.62,224.25,261.4,222.78,227.4,222.23,225.06,217.23,224.67,235.12
43.67,224.5,261.56,222.4,227.23,221.9,224.62,217.45,224.51,234.78
43.67,224.75,261.12,221.78,226.78,221.73,224.34,217.73,224.4,234.56
43.67,225.0,260.84,220.56,226.45,221.62,224.01,218.4,224.23,234.28
43.73,225.25,260.73,219.67,226.12,221.56,223.95,219.34,224.23,234.06
43.73,225.5,260.62,219.28,225.67,221.62,224.51,220.12,224.12,233.78
43.78,225.75,260.84,219.23,225.45,221.73,228.84,220.73,224.17,233.45
43.78,226.0,261.4,219.78,225.17,221.78,233.56,221.23,224.23,233.01
43.78,226.25,261.78,221.51,224.9,222.06,237.78,221.4,224.34,232.73
43.84,226.5,263.51,223.34,224.62,222.34,240.4,221.28,224.45,232.45
43.84,226.75,265.78,225.4,224.56,222.78,242.23,221.17,224.73,232.34
43.9,227.0,266.84,227.4,224.45,223.34,242.95,220.95,225.17,232.12
43.9,227.25,267.45,228.56,224.34,223.78,242.17,220.78,225.62,231.9
43.9,227.5,267.23,228.84,224.28,224.28,239.9,220.67,226.4,231.84
43.95,227.75,267.17,228.67,224.28,225.01,238.23,220.9,227.4,231.9
43.95,228.0,266.95,227.56,224.4,225.84,236.06,221.56,228.56,231.9
44.01,228.25,266.51,226.28,224.51,226.78,234.34,222.73,229.95,232.01
44.01,228.5,266.12,225.12,224.78,227.9,232.17,223.84,231.34,232.23
44.01,228.75,265.51,224.12,224.95,228.73,230.51,225.01,232.56,232.34
44.06,229.0,265.23,223.67,225.4,229.56,230.06,226.01,233.9,232.73
