internal_temp2_2,Seconds2_2,TC1_2_2,TC3_2_2,TC4_2_2,TC5_2_2,TC7_2_2,TC8_2_2,TC9_2_2
54.06,327.5,54.78,154.23,151.28,159.12,162.78,157.45,137.45
54.12,327.75,54.67,155.4,151.62,159.23,161.95,157.51,137.95
54.12,328.0,55.01,156.28,151.9,159.17,161.01,157.62,138.4
54.17,328.25,55.45,157.4,152.12,159.28,160.34,157.67,138.84
54.23,328.5,55.95,158.23,152.4,159.28,159.56,157.78,139.23
54.28,328.75,56.62,158.9,152.62,159.28,158.95,158.12,139.67
54.28,329.0,56.78,158.12,153.06,159.4,158.62,158.23,140.06
54.34,329.25,57.12,156.17,153.28,159.28,158.67,158.45,140.45
54.34,329.5,57.34,155.28,153.4,159.28,158.78,158.51,140.95
54.4,329.75,57.67,153.12,153.62,159.34,159.01,158.51,141.17
54.45,330.0,57.62,151.17,153.67,159.23,159.01,158.51,141.45
54.51,330.25,58.51,149.51,153.78,159.17,159.12,158.28,141.73
54.51,330.5,58.73,148.01,153.9,159.23,159.12,158.17,142.12
54.56,330.75,58.51,147.67,154.01,159.17,158.62,157.95,142.45
54.62,331.0,59.17,147.06,154.01,159.01,157.67,157.51,142.56
54.67,331.25,60.4,147.51,154.17,158.73,156.78,156.95,142.78
54.67,331.5,61.23,148.01,154.06,157.95,155.9,156.01,142.73
54.73,331.75,62.12,148.78,153.9,157.01,155.28,155.12,142.62
54.78,332.0,63.23,149.4,153.56,155.84,154.73,154.01,142.4
54.78,332.25,64.28,149.67,153.12,154.9,154.01,152.78,142.06
54.84,332.5,64.84,149.84,152.62,153.9,153.34,151.73,141.78
54.9,332.75,65.4,150.45,152.12,152.84,152.95,150.28,141.34
54.9,333.0,65.56,151.12,151.62,151.67,152.78,149.06,141.12
54.95,333.25,65.23,152.12,150.84,150.23,152.73,147.62,140.84
55.01,333.5,65.4,152.9,150.06,148.84,152.78,146.4,140.51
55.01,333.75,65.01,153.56,149.45,147.51,153.12,145.01,140.12
55.06,334.0,64.62,154.23,148.78,146.12,153.34,143.56,139.62
55.12,334.25,63.78,154.67,148.01,144.34,153.51,141.84,139.06
55.17,334.5,63.56,155.28,147.34,142.73,153.84,140.01,138.45
55.23,334.75,63.4,155.51,146.67,141.12,154.23,138.51,137.9
55.28,335.0,62.78,155.4,145.9,139.56,154.4,137.17,137.28
55.28,335.25,62.78,155.51,145.01,137.9,154.67,135.84,136.34
55.34,335.5,63.4,155.56,144.17,136.45,154.9,134.95,135.34
55.4,335.75,65.17,155.56,143.4,135.34,155.06,133.95,134.01
55.4,336.0,65.73,155.34,142.4,134.28,155.28,133.4,132.62
55.45,336.25,66.01,155.45,141.17,133.62,155.51,132.78,131.12
55.51,336.5,66.23,155.51,139.56,133.12,155.78,132.4,129.34
55.56,336.75,65.56,155.56,137.78,133.06,155.95,132.17,127.4
55.56,337.0,63.95,155.17,135.95,133.06,156.17,131.95,125.84
55.62,337.25,62.62,154.67,133.73,133.17,156.17,131.56,124.51
55.67,337.5,61.12,154.23,132.12,133.17,156.23,130.95,123.23
55.67,337.75,59.45,153.73,130.45,132.56,156.12,130.45,122.23
55.73,338.0,57.95,153.4,128.95,132.17,156.17,129.67,121.51
55.78,338.25,56.4,152.9,127.06,131.73,156.23,128.45,120.95
55.78,338.5,55.17,152.45,126.23,131.28,156.23,127.56,120.45
55.84,338.75,53.78,151.95,125.95,130.28,155.9,126.73,119.9
55.9,339.0,52.4,151.45,125.9,129.51,155.67,125.95,119.62
55.9,339.25,51.23,151.23,125.62,129.28,155.56,125.28,119.01
55.95,339.5,50.56,150.51,125.78,128.84,155.51,124.78,118.45
56.01,339.75,49.73,150.01,126.06,128.4,155.34,124.4,117.9
56.01,340.0,49.56,149.78,126.4,128.01,155.23,124.06,117.28
56.06,340.25,49.34,149.51,126.28,127.84,154.9,123.73,116.62
56.12,340.5,48.62,149.28,126.17,127.9,154.56,123.67,115.62
56.12,340.75,47.17,148.95,125.73,127.9,154.23,123.84,114.56
56.17,341.0,46.73,148.62,125.12,127.9,153.95,124.12,113.73
56.23,341.25,46.45,148.01,124.17,127.73,153.51,124.17,112.95
56.23,341.5,46.06,147.4,122.95,127.4,153.06,124.12,112.17
56.28,341.75,46.34,146.56,121.95,126.62,152.4,123.67,111.67
56.34,342.0,46.56,145.56,121.34,125.62,151.67,123.17,111.4
56.34,342.25,47.45,145.06,120.45,124.84,151.12,122.56,111.12
56.4,342.5,48.06,144.12,119.9,124.34,150.73,122.01,110.9
56.45,342.75,49.45,142.84,119.84,123.67,150.06,121.28,110.73
56.51,343.0,50.56,140.62,120.12,123.01,149.28,120.62,110.4
56.51,343.25,51.17,137.56,120.28,122.17,148.56,120.01,110.06
56.56,343.5,51.51,135.84,120.28,121.51,147.84,119.4,109.34
56.62,343.75,51.9,133.4,120.34,121.28,147.01,118.95,108.62
56.67,344.0,51.4,130.9,120.28,121.12,146.01,118.67,107.67
56.67,344.25,51.23,128.9,120.01,121.28,145.01,118.56,106.73
56.73,344.5,50.56,126.67,119.45,121.34,144.06,118.67,105.9
56.78,344.75,50.12,125.12,118.62,121.34,142.95,118.9,105.06
56.84,345.0,49.45,123.84,117.56,121.06,141.62,118.95,104.4
56.84,345.25,48.62,122.95,116.84,120.73,140.34,119.12,103.84
56.9,345.5,48.01,122.56,116.12,120.78,139.12,119.06,103.51
56.9,345.75,47.45,122.06,115.51,120.51,138.01,118.84,103.34
56.95,346.0,46.78,121.84,114.67,120.12,136.62,118.56,103.34
57.01,346.25,46.56,122.62,114.51,119.34,135.34,118.34,103.4
57.01,346.5,46.78,123.78,114.45,118.56,134.06,117.78,103.56
57.06,346.75,47.45,125.01,114.67,117.73,133.01,117.17,103.67
57.12,347.0,47.95,126.06,114.78,117.12,132.12,116.56,103.73
57.12,347.25,48.06,126.51,115.01,116.78,131.67,116.12,103.78
57.17,347.5,47.67,126.62,114.9,116.56,131.12,115.56,103.84
57.23,347.75,47.56,126.4,114.73,116.28,131.12,115.12,103.73
57.23,348.0,47.4,126.4,114.4,116.06,131.01,114.78,103.51
57.28,348.25,46.78,125.9,113.9,115.56,131.12,114.67,103.23
57.28,348.5,45.73,124.34,113.12,115.06,130.62,114.51,102.84
57.34,348.75,44.67,123.34,112.17,114.62,129.9,114.56,102.56
57.4,349.0,44.06,121.95,111.45,114.17,129.06,114.56,102.28
57.45,349.25,42.95,121.12,110.73,113.73,128.23,114.73,102.12
57.45,349.5,42.78,121.12,110.4,113.51,127.34,114.84,101.9
57.51,349.75,43.51,121.95,110.01,113.34,126.4,114.62,101.95
57.51,350.0,43.95,122.56,110.01,113.34,125.78,114.06,101.95
57.56,350.25,44.45,123.34,109.73,113.45,125.17,113.12,101.95
57.62,350.5,44.73,123.84,109.4,113.73,124.51,112.45,102.06
57.62,350.75,44.67,123.56,108.9,114.23,124.12,111.78,101.84
57.67,351.0,44.45,122.23,108.51,114.56,123.95,111.17,101.62
57.73,351.25,43.84,121.12,108.23,114.84,123.78,110.56,101.23
57.73,351.5,43.51,120.01,108.17,114.95,123.78,110.17,100.67
57.78,351.75,43.45,118.62,108.28,114.84,123.84,109.78,100.01
57.78,352.0,43.23,117.4,108.28,114.95,123.95,109.56,99.4
57.84,352.25,43.23,116.12,108.12,114.56,124.17,109.51,98.78
57.9,352.5,43.34,115.62,108.17,114.12,123.9,109.56,98.23
57.9,352.75,43.45,115.28,108.23,113.67,123.23,109.67,97.67
57.95,353.0,43.56,115.62,108.34,113.06,122.67,109.62,97.4
58.01,353.25,44.01,115.84,108.34,112.17,121.78,109.4,97.06
58.06,353.5,44.62,116.45,108.62,111.28,121.01,109.28,96.9
58.12,353.75,45.12,116.67,108.62,110.51,120.17,108.95,96.78
58.12,354.0,45.62,117.06,108.34,109.78,119.28,108.12,96.73
58.17,354.25,46.17,116.73,108.28,109.06,118.84,107.45,96.67
58.23,354.5,46.34,115.17,107.95,108.51,118.45,106.73,96.56
58.23,354.75,46.73,113.62,107.34,108.17,118.28,106.17,96.28
