internal_temp10_2,Seconds10_2,TC1_10_2,TC3_10_2,TC4_10_2,TC5_10_2,TC7_10_2,TC8_10_2,TC9_10_2
37.4,73.0,171.67,111.62,123.78,122.73,113.34,127.4,137.28
37.4,73.25,172.01,112.95,124.45,122.45,114.4,127.23,138.12
37.34,73.5,171.95,114.95,125.78,121.95,114.9,127.17,138.67
37.34,73.75,171.78,116.9,128.23,121.78,115.17,127.23,138.78
37.4,74.0,172.01,118.84,130.17,122.17,115.01,127.56,138.73
37.34,74.25,172.28,120.28,131.4,123.28,114.56,128.06,138.62
37.34,74.5,172.23,120.51,131.62,124.78,114.28,128.73,138.4
37.34,74.75,172.01,120.28,131.28,126.4,114.23,129.51,138.23
37.4,75.0,171.51,119.67,130.84,127.9,114.56,130.01,138.23
37.34,75.25,170.84,118.56,130.17,128.67,115.34,130.23,138.51
37.34,75.5,170.56,117.62,129.51,129.06,116.28,130.45,139.01
37.34,75.75,170.28,116.73,128.9,128.95,117.17,130.28,139.73
37.34,76.0,170.34,116.06,128.56,128.56,118.34,130.17,140.78
37.34,76.25,170.62,115.9,128.56,128.12,119.23,130.01,141.84
37.34,76.5,171.23,116.78,128.78,127.56,119.84,129.95,142.67
37.34,76.75,171.67,119.06,129.84,126.95,119.84,130.17,143.06
37.34,77.0,173.73,122.73,131.62,126.62,119.67,130.51,143.23
37.34,77.25,175.45,125.95,132.9,126.4,119.34,130.9,143.12
37.34,77.5,176.45,128.4,133.34,126.56,119.23,131.84,142.95
37.34,77.75,176.67,129.9,133.56,127.4,119.23,133.06,142.67
37.34,78.0,176.4,130.28,133.28,128.34,119.28,133.84,142.45
37.34,78.25,175.73,129.56,133.01,129.12,119.4,134.45,142.28
37.34,78.5,175.23,128.51,132.45,129.84,120.34,134.84,142.4
37.34,78.75,174.73,127.28,131.95,130.34,121.78,135.17,142.56
37.34,79.0,174.4,125.4,131.62,130.45,123.34,135.28,142.95
37.34,79.25,174.23,124.01,131.4,130.45,125.23,135.01,143.56
37.34,79.5,174.51,123.34,131.4,130.28,126.12,134.62,144.28
37.34,79.75,174.45,123.17,131.62,130.17,126.73,134.23,144.9
37.34,80.0,174.23,123.9,132.34,129.95,126.62,133.78,145.23
37.34,80.25,174.51,125.06,133.28,129.62,126.23,133.4,145.56
37.34,80.5,174.78,126.4,134.12,129.34,125.84,133.06,145.62
37.34,80.75,175.56,127.62,134.67,129.12,125.45,132.78,145.45
37.34,81.0,176.01,128.62,135.12,128.9,125.12,132.4,145.23
37.34,81.25,175.78,128.84,135.17,128.51,125.01,132.06,144.95
37.34,81.5,175.84,128.73,134.95,128.28,125.17,131.95,144.62
37.34,81.75,175.73,128.23,134.51,127.95,125.67,131.78,144.4
37.34,82.0,175.4,127.4,134.23,127.67,126.51,131.62,143.9
37.34,82.25,175.23,126.56,133.84,127.4,127.4,131.51,143.4
37.34,82.5,175.17,125.9,133.51,127.28,128.34,131.51,143.06
37.34,82.75,175.06,125.62,133.01,127.28,128.9,131.45,142.62
37.34,83.0,175.01,126.17,132.73,127.4,129.17,131.56,142.28
37.34,83.25,175.73,128.12,132.4,127.45,129.12,131.67,141.84
37.34,83.5,178.06,130.51,132.01,127.73,129.01,131.95,141.62
37.34,83.75,180.01,133.45,131.67,128.17,128.84,132.45,141.45
37.34,84.0,180.28,135.51,131.4,128.51,128.67,133.01,141.12
37.34,84.25,179.78,136.67,131.23,129.12,128.67,133.73,140.95
37.34,84.5,179.56,136.62,130.95,129.67,128.67,134.51,140.84
37.34,84.75,179.56,136.06,130.84,130.34,129.17,135.51,140.78
37.34,85.0,179.28,135.4,130.78,131.06,130.17,136.56,140.78
37.34,85.25,178.23,134.12,130.78,132.12,131.45,137.78,140.73
37.34,85.5,177.67,132.9,130.95,133.28,133.12,139.06,140.84
37.34,85.75,177.06,131.51,131.12,134.23,134.45,140.12,141.01
