internal_temp3_2,Seconds3_2,TC1_3_2,TC3_3_2,TC4_3_2,TC5_3_2,TC7_3_2,TC8_3_2,TC9_3_2
49.4,291.25,215.28,259.51,249.12,241.78,263.34,237.9,242.4
49.4,291.5,210.67,259.17,247.67,241.45,263.17,237.01,240.12
49.45,291.75,207.67,259.28,246.28,241.28,262.95,236.4,237.9
49.51,292.0,204.51,259.12,244.56,241.17,262.56,235.56,236.12
49.51,292.25,201.06,258.84,243.01,241.17,262.34,234.84,234.9
49.56,292.5,197.4,258.78,241.51,241.12,262.06,233.9,234.01
49.62,292.75,193.34,258.67,239.78,241.34,261.95,232.84,233.45
49.67,293.0,189.73,258.67,238.23,241.28,261.84,231.84,233.01
49.67,293.25,186.95,258.56,237.56,240.84,261.73,230.67,232.45
49.73,293.5,184.78,258.51,237.23,240.51,261.56,229.51,231.84
49.78,293.75,182.51,258.34,237.01,239.9,261.28,228.28,231.17
49.84,294.0,180.4,258.06,237.01,238.62,260.95,226.95,230.56
49.9,294.25,178.06,257.73,237.23,237.73,260.51,226.17,229.67
49.9,294.5,176.4,257.51,237.34,236.84,260.06,225.4,228.84
49.95,294.75,174.9,257.17,237.56,236.01,259.67,224.84,227.84
50.01,295.0,172.73,256.67,237.73,235.62,259.4,224.4,226.56
50.06,295.25,170.78,256.28,237.28,235.45,259.12,224.12,225.28
50.06,295.5,169.23,255.78,237.12,235.62,259.01,224.23,224.01
50.12,295.75,166.4,255.23,236.51,235.67,258.45,224.17,222.73
50.17,296.0,164.73,254.78,235.84,235.84,257.95,224.06,221.51
50.23,296.25,163.73,254.17,235.12,235.84,257.34,224.12,220.51
50.23,296.5,162.73,253.62,234.12,235.9,256.78,223.62,219.95
50.28,296.75,162.4,253.01,233.84,235.45,256.01,223.01,219.95
50.34,297.0,161.78,252.17,233.84,234.73,255.28,222.23,219.95
50.34,297.25,161.51,251.4,233.62,233.23,254.73,221.62,219.95
50.4,297.5,161.73,250.28,233.62,232.01,254.17,220.56,219.73
50.45,297.75,162.23,248.73,233.56,230.28,253.62,219.45,219.4
50.51,298.0,162.12,247.67,233.45,229.56,253.01,218.56,219.06
50.56,298.25,162.9,245.78,233.45,228.78,252.28,217.67,218.56
50.62,298.5,163.45,243.84,233.34,227.9,251.84,217.06,217.9
50.62,298.75,164.51,241.51,233.17,227.01,250.9,216.4,216.73
50.73,299.0,165.73,238.73,233.01,226.84,250.01,216.23,215.78
50.73,299.25,166.62,237.12,232.34,226.84,249.51,216.23,214.67
50.78,299.5,166.84,236.23,231.73,227.06,248.73,216.4,213.62
50.84,299.75,167.34,236.06,230.95,227.34,247.84,216.62,212.73
50.9,300.0,166.78,236.23,230.12,227.62,246.56,216.9,211.62
50.95,300.25,166.34,235.67,229.23,227.4,245.84,216.95,210.78
51.01,300.5,165.56,235.28,228.06,227.17,244.45,216.51,210.01
51.01,300.75,165.06,235.06,227.45,227.45,242.73,215.67,209.84
51.06,301.0,163.45,235.67,226.84,227.17,240.9,215.06,209.78
51.12,301.25,162.62,236.78,226.56,226.28,239.28,214.28,209.73
51.17,301.5,159.51,237.34,226.4,225.17,238.51,213.45,209.73
51.17,301.75,156.23,237.28,226.12,224.12,237.73,212.62,209.51
51.23,302.0,153.12,237.06,225.73,222.78,237.67,211.4,209.12
51.28,302.25,150.28,236.78,225.4,221.84,237.73,210.56,208.78
51.34,302.5,147.67,236.4,224.73,221.23,237.51,210.12,208.56
51.34,302.75,144.34,233.62,224.01,220.78,237.45,209.62,208.12
51.4,303.0,141.4,230.95,222.84,220.56,237.51,209.28,207.51
51.45,303.25,138.23,229.06,221.67,220.28,237.12,209.06,206.67
51.51,303.5,135.51,227.56,220.62,219.9,236.4,209.06,205.95
51.56,303.75,133.23,226.62,219.45,219.73,235.62,209.34,205.28
51.56,304.0,131.9,227.12,217.51,219.45,234.23,209.78,204.62
