internal_temp8_2,Seconds8_2,TC1_8_2,TC3_8_2,TC4_8_2,TC5_8_2,TC7_8_2,TC8_8_2,TC9_8_2
54.34,327.5,56.17,150.78,149.78,157.51,162.06,155.01,142.95
54.4,327.75,56.01,151.78,150.17,157.56,161.62,155.17,143.34
54.4,328.0,55.95,153.23,150.45,157.51,160.73,155.17,143.78
54.45,328.25,55.62,154.62,150.78,157.67,159.84,155.28,144.12
54.51,328.5,55.45,155.73,151.12,157.67,159.01,155.4,144.51
54.51,328.75,55.4,156.01,151.45,157.73,158.01,155.56,144.95
54.56,329.0,55.17,156.51,151.84,157.78,157.06,155.67,145.4
54.62,329.25,55.73,156.62,152.23,157.78,156.34,155.73,145.67
54.62,329.5,56.06,156.62,152.34,157.78,156.01,155.73,145.84
54.67,329.75,56.17,154.23,152.62,157.67,155.56,155.9,146.17
54.73,330.0,56.56,151.78,152.78,157.62,155.23,156.12,146.4
54.73,330.25,57.23,150.73,152.78,157.62,154.95,156.28,146.67
54.78,330.5,57.23,149.78,152.9,157.62,155.17,156.45,146.9
54.78,330.75,57.95,148.17,153.12,157.51,155.34,156.51,147.06
54.84,331.0,58.4,147.06,153.12,157.34,155.34,156.4,147.34
54.9,331.25,59.23,147.12,153.23,157.17,155.06,156.01,147.67
54.9,331.5,60.23,147.06,153.28,157.01,154.56,155.34,147.62
54.95,331.75,61.51,147.34,153.4,156.23,153.84,154.73,147.62
55.01,332.0,63.34,148.17,153.28,155.4,153.06,153.84,147.4
55.06,332.25,64.67,148.78,153.06,154.73,152.56,153.12,147.06
55.06,332.5,65.56,149.06,152.62,153.73,152.01,152.23,146.62
55.12,332.75,66.56,149.28,152.06,152.78,151.28,151.23,146.23
55.17,333.0,67.23,149.56,151.62,151.78,150.78,150.34,145.84
55.23,333.25,67.62,150.12,151.12,150.67,150.56,149.51,145.34
55.28,333.5,67.78,150.45,150.45,149.67,150.34,148.45,144.9
55.28,333.75,67.56,151.17,149.78,148.56,150.01,147.23,144.34
55.34,334.0,66.9,151.73,149.17,147.34,149.78,146.06,143.67
55.4,334.25,66.34,152.45,148.56,146.01,150.12,144.73,143.01
55.4,334.5,65.56,152.9,147.78,144.4,150.28,143.4,142.28
