internal_temp8_2,Seconds8_2,TC1_8_2,TC3_8_2,TC4_8_2,TC5_8_2,TC7_8_2,TC8_8_2,TC9_8_2
34.62,73.0,172.51,116.12,124.4,119.34,101.4,123.12,136.62
34.62,73.25,173.84,118.4,125.51,119.51,101.51,124.01,136.62
34.62,73.5,173.78,118.62,125.9,120.01,101.9,125.12,136.28
34.62,73.75,172.9,117.9,125.78,120.9,102.9,126.4,136.06
34.62,74.0,172.4,116.23,125.34,121.95,103.95,127.4,135.84
34.62,74.25,171.95,114.45,124.9,122.73,105.4,128.17,135.73
34.62,74.5,171.56,113.12,124.4,123.17,107.23,128.34,135.78
34.62,74.75,171.45,111.84,124.28,123.51,109.4,128.12,136.06
34.62,75.0,171.51,111.4,124.23,123.51,111.67,127.78,136.67
34.62,75.25,171.67,111.67,124.4,123.23,113.67,127.56,137.4
34.62,75.5,171.84,112.62,124.95,122.95,115.01,127.51,138.23
34.62,75.75,172.01,114.51,125.95,122.45,115.73,127.28,138.73
34.62,76.0,171.95,116.84,127.9,122.23,115.95,127.4,139.06
34.62,76.25,171.95,118.9,130.4,122.4,115.84,127.73,139.06
34.62,76.5,172.45,120.01,131.9,123.06,115.56,128.17,138.9
34.62,76.75,172.45,120.28,132.12,124.56,115.17,128.73,138.62
34.62,77.0,172.34,120.12,132.12,126.28,115.01,129.67,138.4
34.62,77.25,171.84,119.9,131.62,127.84,115.23,130.34,138.4
34.62,77.5,171.23,119.12,130.95,128.84,115.84,130.67,138.56
34.62,77.75,170.78,118.06,130.17,129.28,116.56,130.84,138.9
34.62,78.0,170.45,116.95,129.45,129.62,117.45,130.9,139.56
34.62,78.25,170.45,116.28,129.01,129.28,118.84,130.78,140.4
34.62,78.5,170.51,116.01,128.84,128.73,119.78,130.56,141.62
34.62,78.75,171.12,116.51,129.12,128.23,120.56,130.62,142.51
34.62,79.0,171.62,118.67,129.9,127.56,120.78,130.62,143.12
34.62,79.25,173.12,121.95,131.62,127.12,120.62,130.9,143.28
34.62,79.5,175.4,125.23,133.01,126.78,120.45,131.4,143.28
34.62,79.75,176.84,127.67,133.56,126.95,120.12,131.95,143.01
34.62,80.0,177.23,129.51,133.62,127.4,120.01,133.01,142.84
34.62,80.25,177.06,130.28,133.62,128.17,119.9,134.01,142.51
34.62,80.5,176.62,130.12,133.23,129.17,120.23,134.9,142.45
34.62,80.75,176.01,129.01,132.9,130.17,120.84,135.51,142.45
34.62,81.0,175.23,127.4,132.51,130.67,122.06,135.84,142.62
34.62,81.25,174.62,125.62,132.12,130.84,123.51,135.95,142.84
34.62,81.5,174.28,124.28,131.9,130.78,125.34,135.84,143.45
34.62,81.75,174.62,123.17,131.84,130.62,126.67,135.51,143.95
34.62,82.0,174.56,123.06,132.06,130.51,127.67,135.01,144.56
34.62,82.25,174.23,123.67,132.56,130.4,128.06,134.51,145.01
34.62,82.5,174.28,125.12,133.4,130.17,128.12,134.12,145.28
34.62,82.75,174.62,126.4,134.67,129.95,127.9,133.84,145.34
34.62,83.0,175.56,127.73,135.67,129.62,127.34,133.62,145.4
34.56,83.25,176.28,128.67,135.95,129.17,126.9,133.28,145.17
34.62,83.5,176.62,129.06,135.95,128.84,126.62,133.06,144.9
34.62,83.75,176.56,129.01,135.67,128.56,126.62,132.9,144.56
34.62,84.0,176.23,128.51,135.34,128.28,127.06,132.62,144.28
34.62,84.25,175.56,127.67,135.01,128.01,127.62,132.45,143.9
34.62,84.5,175.12,126.84,134.56,127.78,128.51,132.28,143.56
34.62,84.75,175.01,126.23,134.17,127.67,129.67,132.23,143.23
34.62,85.0,174.9,126.12,133.73,127.51,130.34,132.23,142.78
34.62,85.25,174.9,127.01,133.4,127.56,130.84,132.23,142.45
34.62,85.5,175.4,129.01,133.06,127.73,130.95,132.4,142.12
34.62,85.75,178.4,131.56,132.78,127.9,130.78,132.56,141.84
34.62,86.0,180.51,133.84,132.4,128.23,130.62,132.84,141.45
34.62,86.25,181.23,136.06,132.23,128.67,130.34,133.23,141.12
34.62,86.5,181.28,137.34,132.06,129.17,130.28,133.78,140.84
34.62,86.75,180.78,137.4,131.78,129.95,130.28,134.51,140.67
34.62,87.0,180.51,136.73,131.56,130.62,130.56,135.51,140.62
34.62,87.25,180.23,135.84,131.45,131.4,131.34,136.56,140.45
34.62,87.5,179.56,134.28,131.45,132.34,132.4,137.56,140.51
34.62,87.75,178.9,133.06,131.51,133.4,133.78,138.9,140.67
34.62,88.0,178.23,131.84,131.62,134.23,135.28,139.84,140.78
34.62,88.25,177.67,131.4,131.95,135.01,136.17,140.84,141.12
34.62,88.5,177.51,131.62,132.23,135.62,136.51,141.51,141.51
34.62,88.75,177.17,131.62,132.73,135.84,136.9,141.62,142.01
34.62,89.0,176.73,133.06,133.23,135.84,136.73,141.51,142.67
34.62,89.25,176.4,135.78,134.01,135.84,136.4,141.28,143.56
34.62,89.5,176.28,137.4,135.01,135.67,136.01,141.12,144.45
34.62,89.75,176.01,138.45,136.23,135.62,135.84,140.84,145.17
34.62,90.0,175.56,138.73,137.9,135.51,135.51,140.78,145.67
34.62,90.25,175.23,138.56,139.34,135.84,135.62,140.78,145.84
34.62,90.5,175.06,138.01,140.62,136.28,135.95,141.01,146.06
34.62,90.75,175.4,137.12,141.28,137.12,136.56,141.45,146.17
34.62,91.0,175.62,136.4,141.34,138.23,137.4,141.95,146.23
34.62,91.25,175.73,135.34,140.78,139.28,138.23,142.51,146.17
34.62,91.5,175.78,134.4,140.34,140.23,138.84,143.23,146.28
34.62,91.75,176.23,133.62,140.01,141.17,139.34,143.78,146.4
34.62,92.0,176.67,133.01,139.78,141.62,139.56,144.17,146.84
34.62,92.25,177.17,132.73,139.78,141.73,139.56,144.45,147.62
34.62,92.5,177.51,132.4,139.84,141.51,139.34,144.45,148.45
34.62,92.75,177.78,131.95,140.06,141.12,139.17,144.4,149.51
34.62,93.0,178.17,131.62,140.84,140.56,138.9,144.12,150.34
34.62,93.25,179.23,131.51,142.12,140.28,138.73,144.23,151.12
34.62,93.5,180.73,131.28,143.73,140.28,138.45,144.34,151.67
34.62,93.75,181.45,131.12,144.95,140.4,138.01,144.56,151.95
34.62,94.0,181.17,131.12,145.56,141.12,137.56,145.17,152.12
34.62,94.25,180.84,131.34,145.73,141.95,137.23,146.01,152.12
34.62,94.5,180.51,131.28,145.34,142.62,136.78,146.84,152.01
34.62,94.75,180.34,131.4,144.95,143.28,136.56,147.62,151.95
34.62,95.0,180.17,131.62,144.56,143.78,136.4,148.17,151.95
34.62,95.25,179.84,131.84,144.23,144.06,136.23,148.51,152.06
34.62,95.5,179.67,132.23,144.12,144.01,136.12,148.67,152.28
34.62,95.75,179.51,132.73,144.06,143.78,136.12,148.51,152.78
34.62,96.0,179.34,133.4,144.17,143.51,136.01,148.28,153.4
34.62,96.25,179.45,135.01,144.73,143.4,136.01,148.12,154.01
34.62,96.5,179.56,136.51,145.4,143.12,135.9,147.84,154.51
34.62,96.75,180.01,138.12,146.78,143.06,136.01,147.9,154.9
34.62,97.0,180.17,139.23,148.34,143.4,136.17,148.01,155.01
34.62,97.25,180.06,139.84,149.06,144.45,136.62,148.17,155.12
34.62,97.5,180.01,139.78,149.17,145.56,136.84,148.56,155.01
34.62,97.75,179.84,139.56,149.06,146.78,137.4,149.06,154.9
34.62,98.0,179.67,139.28,148.9,147.84,138.06,149.67,154.9
34.62,98.25,179.45,138.56,148.45,148.34,138.78,150.06,154.9
34.62,98.5,179.12,138.17,148.06,148.45,139.67,150.34,155.23
34.62,98.75,179.01,137.9,147.73,148.45,140.84,150.45,155.84
34.62,99.0,179.28,138.01,147.62,148.17,141.67,150.4,156.51
34.62,99.25,179.56,138.56,147.78,147.78,142.45,150.28,157.23
34.62,99.5,179.9,140.17,148.06,147.45,142.95,150.28,157.9
34.62,99.75,180.67,142.45,148.67,147.01,143.17,150.28,158.34
34.62,100.0,183.01,144.73,149.9,146.73,143.23,150.56,158.51
34.62,100.25,183.78,147.06,150.67,146.9,143.06,151.06,158.51
34.67,100.5,183.62,148.34,151.12,147.45,142.95,151.78,158.4
34.62,100.75,183.01,148.73,150.95,147.95,142.84,152.45,158.28
34.62,101.0,182.9,147.73,150.78,148.56,142.78,153.34,158.17
34.62,101.25,182.78,147.17,150.62,149.06,143.06,153.73,158.17
34.67,101.5,182.51,145.9,150.28,149.34,143.62,153.73,158.12
34.67,101.75,182.17,144.95,150.12,149.45,144.23,153.56,158.34
34.67,102.0,181.95,144.28,150.17,149.56,145.34,153.45,158.84
34.67,102.25,182.01,143.9,150.23,149.4,146.56,153.23,159.28
34.67,102.5,182.12,143.9,150.45,149.12,147.51,153.06,159.67
34.67,102.75,182.23,144.9,151.12,148.95,147.9,152.95,160.01
34.67,103.0,182.28,146.4,152.23,148.67,148.17,153.12,160.12
34.67,103.25,182.34,148.23,153.84,148.95,148.45,153.34,160.12
34.67,103.5,182.51,148.9,154.73,149.28,148.17,153.56,160.12
34.67,103.75,182.73,149.17,155.06,150.28,148.01,154.06,160.01
34.67,104.0,182.51,149.23,155.17,151.28,147.84,154.45,159.84
34.67,104.25,182.45,149.23,154.9,152.12,147.67,154.9,159.78
34.67,104.5,182.12,148.67,154.28,152.67,147.62,155.17,159.9
34.67,104.75,181.62,148.01,153.95,153.12,147.78,155.4,160.23
34.67,105.0,181.28,147.28,153.67,153.12,148.34,155.51,160.78
34.67,105.25,181.23,146.56,153.4,152.78,148.95,155.51,161.28
34.67,105.5,181.51,146.4,153.45,152.56,149.62,155.51,162.06
34.67,105.75,181.67,146.62,153.56,152.12,149.84,155.17,162.62
34.67,106.0,182.06,147.84,154.12,151.84,150.28,154.9,163.06
34.67,106.25,182.73,149.34,155.17,151.56,150.45,154.84,163.4
34.67,106.5,183.78,151.28,156.12,151.34,150.45,154.67,163.56
34.67,106.75,184.45,153.28,156.34,151.17,150.45,154.51,163.45
34.73,107.0,184.62,154.51,156.45,151.01,150.28,154.34,163.28
34.67,107.25,184.34,154.9,156.4,150.67,150.17,154.23,163.06
34.73,107.5,184.17,154.56,156.28,150.51,150.34,154.23,162.95
34.73,107.75,183.9,153.84,155.9,150.28,150.62,154.17,162.73
34.73,108.0,183.73,152.9,155.62,150.17,151.28,154.17,162.51
34.73,108.25,183.78,151.67,155.17,150.06,152.01,154.12,162.23
34.73,108.5,183.84,150.95,154.9,150.01,153.17,154.17,161.95
34.73,108.75,184.06,150.45,154.45,149.95,154.06,154.23,161.62
34.73,109.0,184.12,150.45,154.23,150.06,154.67,154.28,161.45
