internal_temp7_2,Seconds7_2,TC1_7_2,TC3_7_2,TC4_7_2,TC5_7_2,TC6_7_2,TC7_7_2,TC8_7_2,TC9_7_2
37.78,0.0,50.06,24.23,28.51,28.06,25.28,24.95,30.06,28.84
37.78,0.25,54.45,24.23,28.67,28.06,25.28,24.9,30.17,28.9
37.78,0.5,58.78,24.23,28.9,28.23,25.23,24.84,30.28,29.12
37.78,0.75,63.06,24.28,29.23,28.34,25.28,25.01,30.51,29.45
37.78,1.0,67.78,24.34,29.56,28.34,25.34,24.95,30.62,29.67
37.78,1.25,72.12,24.34,29.9,28.51,25.4,25.01,30.73,29.95
37.78,1.5,76.17,24.45,30.01,28.51,25.84,25.12,30.84,30.17
37.73,1.75,79.17,24.45,30.23,28.67,26.4,25.12,30.9,30.4
37.73,2.0,81.84,24.56,30.34,28.78,26.56,25.06,30.9,30.45
37.78,2.25,83.56,24.73,30.51,28.9,27.12,25.06,31.01,30.62
37.73,2.5,85.4,25.01,30.73,29.01,28.23,25.34,31.17,30.9
37.73,2.75,86.84,25.17,30.9,29.06,29.01,25.45,31.23,31.06
37.73,3.0,87.62,25.4,31.06,29.12,29.9,25.51,31.28,31.17
37.73,3.25,88.51,25.67,31.23,29.17,30.34,25.56,31.4,31.34
37.73,3.5,88.95,25.84,31.51,29.23,30.73,25.62,31.4,31.56
37.73,3.75,90.4,26.06,31.73,29.28,31.28,25.62,31.4,31.73
37.73,4.0,91.34,26.06,31.9,29.34,31.34,25.62,31.51,31.9
37.73,4.25,92.28,26.34,32.23,29.62,31.78,25.95,31.67,32.12
37.73,4.5,93.28,26.45,32.28,29.56,32.01,25.95,31.73,32.23
37.73,4.75,94.28,26.67,32.51,29.84,32.51,26.12,31.84,32.34
37.73,5.0,94.67,26.84,32.67,29.95,32.73,26.34,32.01,32.51
37.73,5.25,95.73,27.17,32.84,30.06,32.95,26.51,32.17,32.67
37.73,5.5,95.95,27.34,32.95,30.23,33.12,26.67,32.28,32.95
37.73,5.75,96.28,27.4,33.06,30.28,33.34,26.73,32.4,33.17
37.73,6.0,97.01,27.45,33.17,30.28,33.17,26.84,32.45,33.28
37.73,6.25,98.17,27.62,33.28,30.4,33.23,27.01,32.51,33.4
37.73,6.5,98.9,27.84,33.4,30.51,33.4,27.28,32.62,33.51
37.73,6.75,99.84,27.78,33.56,30.56,33.34,27.51,32.73,33.67
37.73,7.0,99.56,27.78,33.62,30.62,33.12,27.73,32.95,33.73
37.67,7.25,100.12,27.9,33.67,30.73,33.23,27.9,33.12,33.78
37.67,7.5,100.45,27.84,33.73,30.84,33.23,28.28,33.28,33.95
37.67,7.75,100.51,27.84,33.84,30.84,33.23,28.34,33.34,34.06
37.67,8.0,100.67,27.84,33.95,30.9,33.56,28.4,33.45,34.17
37.67,8.25,100.67,27.95,34.12,31.06,33.67,28.51,33.67,34.34
37.67,8.5,101.4,28.06,34.12,31.06,33.51,28.67,33.67,34.4
37.67,8.75,102.06,28.06,34.23,31.12,33.51,28.73,33.67,34.56
37.67,9.0,102.12,28.17,34.28,31.06,33.62,28.9,33.73,34.62
37.67,9.25,101.67,28.23,34.34,31.12,33.67,29.01,33.9,34.78
37.67,9.5,101.28,28.28,34.4,31.12,33.62,29.06,33.9,34.9
37.67,9.75,101.17,28.45,34.51,31.17,33.67,29.12,33.95,35.01
37.67,10.0,101.12,28.51,34.51,31.23,33.78,29.17,34.06,35.06
37.67,10.25,100.9,28.62,34.73,31.34,33.73,29.23,34.17,35.17
37.67,10.5,101.12,28.67,34.78,31.51,33.78,29.28,34.23,35.23
37.67,10.75,101.73,28.67,34.9,31.62,33.62,29.4,34.28,35.34
37.67,11.0,101.9,28.84,35.06,31.62,33.78,29.45,34.4,35.51
37.67,11.25,101.78,28.9,35.23,31.73,34.01,29.56,34.73,35.73
37.67,11.5,101.78,28.95,35.45,31.9,34.06,29.67,34.84,35.9
37.67,11.75,101.9,28.95,35.67,31.9,34.12,29.73,35.01,36.01
37.67,12.0,101.78,28.95,35.78,32.06,34.34,29.78,35.06,36.17
37.67,12.25,102.12,28.95,35.9,32.12,34.4,29.9,35.12,36.12
37.67,12.5,101.95,29.06,36.06,32.23,34.45,30.06,35.28,36.34
37.67,12.75,102.45,29.01,36.12,32.23,34.45,30.06,35.4,36.34
37.67,13.0,102.9,29.12,36.23,32.45,34.34,30.17,35.51,36.45
37.67,13.25,102.84,29.12,36.34,32.4,34.4,30.23,35.67,36.51
37.62,13.5,102.56,29.12,36.4,32.45,34.45,30.28,35.9,36.67
37.62,13.75,102.51,29.23,36.51,32.51,34.56,30.28,35.9,36.73
37.62,14.0,102.67,29.34,36.62,32.67,34.56,30.28,36.06,37.01
37.62,14.25,102.9,29.4,36.67,32.84,34.78,30.45,36.28,37.12
37.62,14.5,102.84,29.62,36.78,32.95,34.9,30.56,36.51,37.28
37.62,14.75,102.9,29.62,36.84,33.01,34.73,30.51,36.62,37.4
37.62,15.0,102.45,29.73,37.01,33.06,34.78,30.62,36.73,37.45
37.62,15.25,102.62,29.73,37.12,33.12,34.95,30.73,36.84,37.56
37.62,15.5,103.17,29.73,37.17,33.17,34.95,30.73,36.84,37.56
37.62,15.75,103.34,29.78,37.34,33.28,34.95,30.9,37.01,37.84
37.62,16.0,104.17,29.9,37.56,33.4,34.84,30.9,37.01,37.9
