internal_temp6_2,Seconds6_2,TC1_6_2,TC3_6_2,TC4_6_2,TC5_6_2,TC6_6_2,TC7_6_2,TC8_6_2,TC9_6_2
39.9,291.25,217.84,237.67,227.9,221.95,238.62,240.28,219.23,222.62
39.9,291.5,216.06,237.51,227.12,221.4,238.28,240.12,218.4,221.12
39.95,291.75,213.95,237.28,226.28,221.01,238.06,239.84,217.73,219.56
39.95,292.0,212.01,237.23,225.62,220.9,237.51,239.67,217.67,217.9
40.01,292.25,210.12,237.12,224.95,220.78,237.4,239.45,217.34,216.01
40.06,292.5,208.12,237.01,223.9,220.9,237.34,239.4,217.12,214.51
40.06,292.75,205.67,236.84,222.62,221.01,237.28,239.28,216.73,213.51
40.12,293.0,203.23,236.62,221.34,221.06,237.23,239.12,216.17,212.84
40.12,293.25,201.28,236.45,220.34,221.17,237.23,239.06,215.34,212.12
40.17,293.5,198.4,236.4,219.34,221.12,237.01,238.84,214.34,211.56
40.17,293.75,196.28,236.28,218.78,220.95,236.62,238.62,213.45,211.23
40.23,294.0,193.28,236.01,217.95,220.73,235.4,238.06,212.06,210.78
40.28,294.25,191.12,235.84,217.67,220.17,235.56,237.84,210.78,210.28
40.28,294.5,188.84,235.78,217.67,219.34,234.67,237.62,209.73,209.73
40.34,294.75,185.4,235.56,217.67,218.51,234.01,237.45,209.06,209.06
40.4,295.0,182.78,235.01,217.67,217.9,232.9,237.17,208.34,208.23
40.4,295.25,178.56,234.67,217.45,217.23,231.67,237.01,207.51,207.12
40.45,295.5,175.56,234.28,217.17,216.9,230.4,236.73,207.4,205.78
40.51,295.75,173.67,233.9,216.78,216.73,229.67,236.45,207.51,204.51
40.51,296.0,171.78,233.73,216.06,216.51,228.4,236.23,207.78,203.4
40.56,296.25,169.34,233.34,215.51,216.56,226.51,235.67,207.9,202.4
40.56,296.5,167.73,233.01,214.78,216.56,225.34,235.23,207.56,201.67
40.62,296.75,167.12,232.4,214.45,216.51,223.4,234.62,207.28,200.95
40.62,297.0,166.01,232.12,214.12,216.56,221.17,234.06,206.78,200.62
40.67,297.25,165.4,231.56,213.78,216.28,218.78,233.4,206.28,200.45
40.73,297.5,164.84,230.9,213.56,215.95,214.56,232.78,205.56,200.23
40.73,297.75,164.01,230.01,213.51,215.17,211.06,232.17,204.95,200.12
40.78,298.0,162.34,228.67,213.45,214.4,209.78,231.45,204.17,199.9
40.78,298.25,160.28,227.4,213.34,213.56,204.67,230.95,203.28,199.67
40.84,298.5,159.84,225.56,213.23,212.56,201.62,230.12,202.34,199.06
40.9,298.75,159.73,223.67,213.23,211.56,199.95,229.45,201.62,198.45
40.9,299.0,159.51,222.23,213.12,210.78,197.01,228.95,201.06,197.62
40.95,299.25,159.84,219.56,212.95,210.17,194.67,228.01,200.62,196.51
40.95,299.5,158.34,218.28,212.45,209.78,193.56,227.4,200.45,195.23
41.01,299.75,159.62,217.28,211.84,209.56,191.95,226.56,200.4,194.23
41.01,300.0,159.73,216.06,211.28,209.45,192.56,225.51,200.4,193.28
41.06,300.25,157.95,215.17,210.56,209.51,192.12,224.06,200.4,192.56
41.12,300.5,157.12,215.01,209.78,209.56,193.67,222.78,200.56,191.84
41.12,300.75,156.12,215.34,209.01,209.56,196.62,221.84,200.67,191.28
41.17,301.0,156.23,216.28,208.23,209.06,199.78,220.45,200.67,191.06
41.23,301.25,157.28,217.17,207.34,208.51,202.51,219.28,200.34,190.9
41.23,301.5,156.95,217.67,206.78,208.28,203.56,218.12,200.06,190.95
41.28,301.75,156.28,217.67,206.28,207.67,200.56,217.12,199.51,190.9
41.28,302.0,156.17,218.4,206.28,206.73,196.67,216.4,198.9,190.95
41.34,302.25,155.84,218.67,206.23,205.95,193.84,216.17,198.28,190.84
41.4,302.5,154.45,218.06,206.23,205.12,193.06,216.06,197.67,190.73
41.4,302.75,150.95,216.34,205.95,204.12,190.67,215.84,197.01,190.23
41.45,303.0,147.84,215.01,205.4,203.56,188.06,215.9,196.17,189.56
41.45,303.25,144.56,213.56,205.06,203.28,186.78,216.06,195.67,189.28
41.51,303.5,141.01,211.9,204.4,202.84,187.95,215.95,195.28,188.67
41.51,303.75,138.67,210.23,203.51,202.67,186.4,215.56,195.12,188.34
41.56,304.0,135.45,209.45,202.62,202.62,186.12,214.95,195.06,187.78
41.62,304.25,133.4,209.06,201.01,202.06,189.56,214.06,195.28,187.28
41.62,304.5,131.95,209.06,200.01,201.73,189.84,212.95,195.51,186.78
41.67,304.75,130.28,209.06,199.28,201.45,190.95,211.9,195.56,186.45
41.67,305.0,129.12,209.78,198.51,201.06,192.67,211.01,195.45,186.28
41.73,305.25,129.34,210.45,198.01,200.06,193.73,209.95,195.34,186.17
41.78,305.5,128.67,211.34,197.9,199.12,192.78,209.01,195.06,185.95
