internal_temp4_2,Seconds4_2,TC1_4_2,TC3_4_2,TC4_4_2,TC5_4_2,TC6_4_2,TC7_4_2,TC8_4_2,TC9_4_2
40.17,182.0,153.51,151.56,150.12,149.78,153.78,155.12,149.28,150.78
40.23,182.25,153.56,151.73,150.12,149.84,155.34,155.78,149.34,150.78
40.23,182.5,153.73,152.12,150.17,150.01,156.62,156.28,149.4,150.73
40.23,182.75,154.01,152.56,150.17,150.06,157.01,156.51,149.45,150.78
40.28,183.0,154.45,153.23,150.34,150.12,158.23,156.67,149.51,150.78
40.28,183.25,156.01,154.12,150.45,150.12,159.17,156.67,149.62,150.78
40.28,183.5,157.84,155.23,150.51,150.12,160.51,156.67,149.62,150.78
40.28,183.75,158.62,156.62,150.62,150.12,161.45,156.67,149.67,150.84
40.28,184.0,159.78,157.73,150.62,150.17,162.4,156.73,149.62,150.95
40.34,184.25,160.95,158.78,150.62,150.17,163.62,156.84,149.67,151.01
40.34,184.5,161.28,159.51,150.67,150.12,164.56,157.01,149.67,151.12
40.4,184.75,162.01,159.78,150.67,150.12,164.56,157.34,149.67,151.06
40.4,185.0,162.23,159.51,150.62,150.17,164.56,157.84,149.67,151.17
40.4,185.25,162.34,159.23,150.67,150.28,164.34,158.51,149.78,151.23
40.45,185.5,162.23,158.78,150.67,150.28,163.84,159.28,149.78,151.17
40.45,185.75,162.12,158.23,150.78,150.4,163.34,160.12,149.84,151.28
40.45,186.0,162.23,157.67,150.73,150.45,162.95,160.78,149.84,151.28
40.45,186.25,162.4,157.45,150.67,150.51,162.9,161.01,149.84,151.28
40.51,186.5,163.51,157.45,150.73,150.56,163.4,161.23,150.01,151.28
40.51,186.75,164.84,158.01,150.78,150.62,164.56,161.12,150.06,151.28
40.51,187.0,166.23,159.01,150.78,150.67,166.34,160.95,150.06,151.4
40.51,187.25,168.73,160.28,150.78,150.62,168.17,160.78,150.06,151.4
40.56,187.5,171.28,161.51,150.84,150.67,169.17,160.73,150.06,151.4
40.56,187.75,172.45,162.56,151.06,150.67,169.84,160.67,150.06,151.4
40.56,188.0,172.95,163.23,151.28,150.67,171.06,160.95,150.06,151.45
40.56,188.25,173.56,163.56,151.51,150.73,171.9,161.28,150.12,151.56
40.62,188.5,173.9,163.34,151.67,150.78,172.45,161.62,150.17,151.62
40.62,188.75,173.95,162.56,151.73,150.78,171.34,161.95,150.12,151.73
40.62,189.0,174.06,161.95,152.01,150.78,169.67,162.4,150.23,151.95
40.67,189.25,174.23,161.4,152.28,150.84,168.62,162.56,150.17,152.06
40.67,189.5,174.12,160.95,152.62,150.95,167.62,162.73,150.17,152.28
40.67,189.75,173.95,160.62,153.34,151.01,167.34,162.73,150.28,152.62
40.67,190.0,173.78,160.84,153.84,150.95,167.23,162.51,150.28,152.9
40.73,190.25,174.06,161.23,154.51,151.06,167.67,162.45,150.28,153.23
40.73,190.5,174.56,161.78,155.28,151.12,169.23,162.4,150.51,153.84
40.73,190.75,175.9,162.45,156.17,151.4,169.84,162.4,150.67,154.34
40.73,191.0,177.4,162.95,156.73,151.62,170.62,162.45,150.9,154.95
40.78,191.25,178.17,163.56,157.01,151.78,171.28,162.73,151.12,155.56
40.78,191.5,178.62,163.73,157.34,152.23,171.67,163.23,151.28,156.28
40.78,191.75,179.06,163.9,157.67,152.51,171.4,163.84,151.62,157.01
40.78,192.0,179.4,164.06,157.84,152.9,170.67,164.56,152.01,157.67
40.84,192.25,179.51,163.9,157.95,153.34,169.67,165.12,152.45,158.12
40.84,192.5,179.51,163.51,158.01,153.95,169.01,165.45,153.17,158.67
40.84,192.75,179.51,163.23,158.01,154.56,168.67,165.56,154.01,158.84
40.9,193.0,179.28,163.17,158.06,155.23,169.12,165.51,154.84,159.06
40.9,193.25,179.17,163.51,158.06,155.9,170.34,165.4,155.62,159.23
40.9,193.5,179.01,164.51,158.17,156.45,171.84,165.23,156.28,159.34
40.9,193.75,179.23,165.73,158.51,156.84,173.45,165.01,156.84,159.56
40.95,194.0,180.67,166.67,158.78,157.01,174.45,164.9,157.12,159.62
40.95,194.25,181.78,167.17,159.12,157.01,175.06,164.84,157.28,159.9
40.95,194.5,182.4,167.78,159.73,157.06,175.9,164.95,157.34,160.34
41.01,194.75,182.62,167.84,160.12,157.01,176.23,165.12,157.34,160.9
41.01,195.0,182.78,167.34,160.45,156.9,176.23,165.51,157.17,161.62
41.01,195.25,182.9,166.73,160.67,156.84,175.51,166.01,157.12,162.4
41.01,195.5,182.84,166.12,160.67,156.78,174.01,166.23,157.12,162.95
41.06,195.75,182.67,165.67,160.78,156.9,172.62,166.51,157.28,163.45
41.06,196.0,182.51,165.4,160.84,157.17,171.78,166.67,157.51,163.84
41.06,196.25,182.34,165.34,160.9,157.73,171.51,166.73,157.95,164.06
41.12,196.5,182.17,165.67,160.95,158.34,171.01,166.73,158.34,164.17
41.12,196.75,182.12,166.17,161.06,158.95,171.01,166.62,158.9,164.12
41.12,197.0,182.45,166.73,161.28,159.62,171.12,166.56,159.45,164.12
41.12,197.25,183.17,167.28,161.73,160.06,171.67,166.51,159.95,164.06
41.17,197.5,183.73,167.67,162.51,160.17,172.34,166.51,160.28,164.23
41.17,197.75,184.01,167.73,163.06,160.28,173.28,166.73,160.45,164.23
41.17,198.0,184.28,167.78,163.28,160.23,174.12,167.01,160.51,164.62
41.17,198.25,184.34,167.62,163.34,160.06,174.34,167.51,160.28,164.95
41.23,198.5,184.51,167.34,163.56,159.95,174.12,168.01,160.23,165.45
41.23,198.75,184.45,167.01,163.62,159.78,173.45,168.45,160.12,165.9
41.23,199.0,184.56,166.78,163.73,159.84,172.95,168.78,160.01,166.34
41.28,199.25,184.51,166.73,163.73,159.95,172.62,169.01,160.23,166.56
41.28,199.5,184.28,167.01,163.56,160.12,172.4,169.01,160.51,166.56
41.28,199.75,184.17,167.4,163.51,160.45,172.34,168.9,161.01,166.62
41.28,200.0,184.12,168.01,163.45,160.95,172.45,168.9,161.51,166.56
41.34,200.25,184.73,169.01,163.4,161.28,173.78,168.73,162.06,166.56
41.34,200.5,185.95,170.12,163.73,161.62,175.23,168.78,162.45,166.67
41.34,200.75,186.62,170.84,164.23,161.67,176.23,168.62,162.73,166.62
41.4,201.0,186.73,171.34,164.62,161.78,177.23,168.56,162.73,166.84
41.4,201.25,186.9,171.17,164.9,161.84,177.56,168.51,162.73,167.34
41.4,201.5,187.06,170.67,165.06,161.78,177.78,168.51,162.62,167.9
41.4,201.75,187.01,170.28,165.06,161.73,177.28,168.51,162.51,168.4
41.45,202.0,186.84,169.9,165.06,161.78,176.51,168.4,162.45,168.9
41.45,202.25,186.78,169.67,165.06,162.01,176.01,168.34,162.56,169.28
41.45,202.5,186.62,169.34,165.01,162.34,175.51,168.28,162.67,169.51
41.51,202.75,186.56,169.17,165.17,162.95,175.06,168.4,162.9,169.51
41.51,203.0,186.51,168.9,165.23,163.73,174.73,168.51,163.34,169.51
41.51,203.25,187.06,168.84,165.34,164.23,174.34,168.51,163.73,169.45
41.51,203.5,187.78,168.84,165.73,164.56,173.95,168.56,164.01,169.28
41.56,203.75,188.51,168.67,166.4,164.9,173.73,168.84,164.4,169.17
41.56,204.0,189.51,168.62,167.01,164.9,173.45,169.01,164.56,169.17
41.56,204.25,189.78,168.51,167.23,164.73,173.01,169.23,164.56,169.17
41.62,204.5,189.95,168.4,167.51,164.45,172.67,169.62,164.56,169.4
41.62,204.75,190.06,168.34,167.78,164.4,172.4,170.01,164.51,169.78
41.62,205.0,189.9,168.28,167.73,164.06,172.12,170.23,164.4,170.01
41.62,205.25,190.06,168.34,167.84,164.12,172.01,171.23,164.4,170.45
41.67,205.5,189.95,168.4,167.78,164.23,172.01,172.62,164.45,170.67
41.67,205.75,190.06,168.51,167.78,164.51,172.17,174.34,164.67,170.84
41.67,206.0,190.12,168.73,167.78,164.95,172.45,176.06,165.06,170.95
41.73,206.25,190.12,169.01,167.78,165.34,172.67,177.34,165.56,170.95
41.73,206.5,190.12,169.28,168.01,165.78,174.28,178.67,166.17,170.78
41.73,206.75,190.28,169.9,168.28,166.17,176.84,179.51,166.67,170.78
41.78,207.0,190.56,171.51,168.73,166.23,180.56,179.78,167.01,170.67
41.78,207.25,190.78,173.45,169.17,166.23,184.95,180.01,167.23,170.73
41.78,207.5,191.23,175.67,169.51,166.23,188.62,180.01,167.4,170.95
41.78,207.75,191.45,178.12,169.67,166.17,191.28,179.67,167.28,171.28
41.84,208.0,192.06,181.34,169.73,166.12,192.9,179.51,167.17,171.67
41.9,208.25,192.73,184.4,169.84,166.34,195.34,179.84,167.06,172.23
41.9,208.5,193.56,185.51,169.84,166.51,197.06,180.51,167.01,172.73
41.9,208.75,194.56,185.62,169.9,166.9,198.56,181.51,167.01,173.06
41.95,209.0,195.45,184.78,169.78,167.45,199.51,182.45,167.12,173.17
41.95,209.25,196.28,183.56,169.84,168.06,197.56,183.78,167.4,173.28
41.95,209.5,197.45,182.4,169.78,168.62,195.23,185.12,167.73,173.4
42.01,209.75,197.51,181.4,169.67,169.12,194.12,185.95,168.17,173.28
42.01,210.0,197.9,180.73,169.62,169.51,192.95,186.23,168.51,173.23
42.01,210.25,198.84,180.51,169.62,169.67,194.67,186.4,168.62,173.17
42.06,210.5,200.45,181.12,169.45,169.67,196.45,186.28,168.73,173.12
42.06,210.75,202.17,181.95,169.45,169.62,198.95,186.23,168.78,173.06
42.06,211.0,206.45,183.84,169.28,169.34,201.06,186.17,168.73,172.84
42.06,211.25,212.9,186.56,169.28,169.23,204.67,186.4,168.78,172.73
42.12,211.5,218.06,189.4,169.34,169.12,206.34,186.78,168.67,172.62
42.12,211.75,221.34,191.78,169.51,168.9,207.67,187.62,168.67,172.56
42.12,212.0,222.51,193.34,169.73,168.73,207.06,188.84,168.56,172.45
42.12,212.25,223.06,193.78,169.9,168.62,205.95,190.17,168.51,172.45
42.17,212.5,223.45,193.62,170.17,168.51,204.4,191.34,168.45,172.56
42.17,212.75,223.56,192.34,170.34,168.34,201.84,192.56,168.34,172.73
42.17,213.0,223.45,191.17,170.78,168.34,200.45,193.34,168.28,172.9
42.17,213.25,222.9,189.95,171.17,168.23,199.62,193.62,168.23,173.12
42.23,213.5,222.23,188.95,171.95,168.17,200.73,193.56,168.17,173.45
42.23,213.75,221.51,188.78,172.73,168.12,204.17,193.23,168.17,173.78
42.28,214.0,220.56,190.95,173.45,168.17,208.56,192.73,168.01,174.17
42.28,214.25,220.12,193.12,174.28,168.23,211.56,192.4,168.06,174.9
42.28,214.5,221.56,195.51,175.28,168.45,213.78,192.17,168.12,175.78
42.28,214.75,223.67,197.78,176.4,168.78,217.17,192.23,168.06,177.01
42.34,215.0,225.73,199.23,177.56,169.28,218.51,192.56,168.23,178.51
42.34,215.25,226.62,199.06,178.51,169.62,218.78,192.95,168.45,180.45
42.34,215.5,227.62,197.78,179.23,170.28,217.78,193.78,168.78,182.34
42.4,215.75,228.28,196.34,179.73,170.84,214.56,194.78,169.67,184.23
42.4,216.0,228.62,194.56,180.17,171.51,211.34,195.78,170.67,185.95
42.4,216.25,228.84,193.34,180.45,172.34,208.78,196.34,172.01,186.95
42.45,216.5,228.9,192.62,180.56,173.84,206.95,196.56,173.51,187.56
42.45,216.75,228.9,192.45,180.78,175.4,206.45,196.56,175.06,187.9
42.45,217.0,229.01,193.23,181.12,177.01,208.06,196.34,176.73,187.95
42.51,217.25,229.45,194.23,181.51,178.17,209.45,196.06,178.23,187.95
42.51,217.5,230.95,196.06,182.34,179.34,210.45,195.9,179.56,187.95
42.51,217.75,233.34,197.73,184.01,180.01,213.01,195.78,180.4,187.9
42.51,218.0,236.23,198.9,186.12,180.4,213.84,196.01,180.9,188.17
42.56,218.25,237.23,199.12,187.9,180.45,215.67,196.67,181.12,188.73
