internal_temp3_2,Seconds3_2,TC1_3_2,TC3_3_2,TC4_3_2,TC5_3_2,TC7_3_2,TC8_3_2,TC9_3_2
35.23,182.0,246.23,225.23,226.51,228.17,227.9,231.78,231.56
35.23,182.25,245.95,225.28,226.73,228.4,228.23,232.12,231.84
35.23,182.5,245.78,226.01,227.01,228.23,228.28,232.17,231.95
35.28,182.75,245.67,226.78,227.51,228.28,228.4,232.28,232.4
35.28,183.0,245.51,227.4,227.78,228.12,228.28,232.12,232.78
35.28,183.25,245.45,228.12,228.45,228.23,228.23,232.12,233.28
35.34,183.5,245.34,228.45,229.01,228.12,228.06,232.01,233.73
35.34,183.75,245.23,228.28,229.84,228.28,227.9,231.9,234.12
35.34,184.0,245.56,228.17,230.56,228.51,228.01,232.01,234.4
35.4,184.25,246.01,227.84,230.9,228.73,228.06,232.12,234.51
35.4,184.5,246.34,227.4,231.01,229.23,228.45,232.28,234.67
35.45,184.75,246.67,226.9,230.73,229.67,228.73,232.4,234.62
35.45,185.0,247.01,226.51,230.56,230.45,229.17,232.67,234.73
35.45,185.25,247.34,226.23,230.45,230.95,229.56,233.01,234.78
35.51,185.5,247.78,226.01,230.17,231.23,229.84,233.28,234.84
35.51,185.75,248.06,225.73,230.12,231.28,229.95,233.51,235.01
35.51,186.0,248.45,225.62,230.23,231.28,230.12,233.67,235.23
35.56,186.25,248.9,225.56,230.34,231.17,230.12,233.67,235.62
35.56,186.5,249.4,225.56,230.73,231.12,230.12,233.67,236.01
35.62,186.75,250.01,225.56,230.95,230.95,229.95,233.56,236.4
35.62,187.0,250.9,225.67,231.51,231.01,229.9,233.56,236.95
35.62,187.25,251.12,225.67,232.28,230.95,229.78,233.62,237.28
35.67,187.5,251.12,225.67,232.78,231.17,229.51,233.73,237.51
35.67,187.75,250.78,225.78,233.01,231.51,229.4,234.12,237.67
35.67,188.0,250.56,225.78,233.06,231.84,229.17,234.4,237.67
35.73,188.25,250.4,225.78,232.84,232.17,229.12,234.73,237.67
35.73,188.5,250.23,225.84,232.73,232.4,229.01,235.06,237.62
35.78,188.75,250.12,226.12,232.56,232.62,228.9,235.4,237.56
35.78,189.0,249.95,226.4,232.4,232.62,228.78,235.67,237.67
35.78,189.25,249.9,226.67,232.4,232.67,228.84,235.9,237.73
35.84,189.5,249.95,227.51,232.56,232.56,228.84,235.95,237.95
35.84,189.75,249.9,228.28,232.62,232.45,228.78,235.9,238.17
35.9,190.0,249.84,229.01,232.95,232.4,228.78,235.73,238.51
35.9,190.25,249.95,229.73,233.4,232.4,228.84,235.67,238.73
35.95,190.5,250.06,230.28,234.06,232.51,228.84,235.67,239.01
35.95,190.75,250.23,230.73,234.62,232.78,228.95,235.67,239.12
36.01,191.0,250.34,230.73,234.9,233.23,229.12,235.67,239.23
36.01,191.25,250.34,230.51,235.01,233.9,229.4,235.95,239.28
36.06,191.5,250.28,230.06,234.84,234.34,229.62,236.12,239.17
36.06,191.75,250.28,229.67,234.73,234.67,230.12,236.4,239.23
36.12,192.0,250.12,229.23,234.51,234.84,230.4,236.62,239.17
36.12,192.25,250.06,229.01,234.45,234.9,230.95,236.78,239.28
36.17,192.5,250.17,229.01,234.34,234.78,231.56,236.95,239.34
36.17,192.75,250.23,228.9,234.34,234.62,232.06,236.9,239.56
36.17,193.0,250.51,229.17,234.62,234.56,232.4,237.01,239.95
36.23,193.25,250.84,229.56,234.84,234.4,232.67,236.95,240.34
36.23,193.5,251.45,230.67,235.28,234.28,232.78,236.95,240.62
36.28,193.75,252.51,232.06,235.9,234.28,232.9,237.06,240.9
36.28,194.0,252.73,233.01,236.17,234.34,232.9,237.12,241.06
36.28,194.25,252.56,233.62,236.23,234.51,232.84,237.34,241.06
36.34,194.5,252.34,233.9,236.17,234.9,232.78,237.9,241.06
36.34,194.75,252.17,233.73,236.12,235.4,232.73,238.34,241.01
36.4,195.0,251.95,233.34,236.01,235.62,232.78,238.56,240.9
36.4,195.25,251.78,232.95,235.84,235.73,232.78,238.78,240.95
36.4,195.5,251.56,232.45,235.78,235.78,233.17,238.84,240.9
36.45,195.75,251.4,232.17,235.73,235.84,233.4,238.84,241.01
36.45,196.0,251.45,232.12,235.78,235.78,233.78,238.78,241.12
36.51,196.25,251.56,232.17,235.95,235.67,234.34,238.73,241.45
36.51,196.5,251.67,232.67,236.12,235.45,234.51,238.62,241.62
36.51,196.75,251.78,233.56,236.56,235.56,234.67,238.62,241.84
36.56,197.0,251.95,234.56,237.17,235.67,234.84,238.67,242.01
36.56,197.25,252.06,235.12,237.73,235.9,234.9,238.73,241.95
36.62,197.5,252.06,235.17,238.06,236.4,234.84,238.84,242.01
36.62,197.75,252.06,235.01,238.17,237.01,234.84,239.17,242.01
36.67,198.0,251.78,234.73,238.01,237.51,234.73,239.4,241.95
36.67,198.25,251.56,234.51,237.95,237.9,234.67,239.67,241.95
36.67,198.5,251.4,234.12,237.73,238.01,234.84,239.84,242.01
36.73,198.75,251.23,233.73,237.51,237.95,234.9,239.95,242.12
36.73,199.0,251.23,233.56,237.4,237.95,235.17,240.01,242.28
36.78,199.25,251.28,233.56,237.28,237.95,235.56,240.06,242.67
36.78,199.5,251.51,233.62,237.51,237.84,235.9,240.01,243.06
36.84,199.75,251.78,233.95,237.84,237.67,236.06,239.95,243.34
36.84,200.0,252.45,234.9,238.34,237.51,236.23,239.95,243.56
36.9,200.25,253.12,235.84,238.78,237.34,236.4,239.78,243.84
36.9,200.5,253.56,236.73,239.01,237.17,236.4,239.78,243.95
36.9,200.75,253.67,237.28,239.12,237.06,236.4,239.73,243.95
36.95,201.0,253.67,237.28,239.12,236.9,236.4,239.67,243.95
36.95,201.25,253.62,237.28,239.17,236.9,236.28,239.73,243.95
37.01,201.5,253.4,236.78,238.95,236.78,236.23,239.67,243.84
37.01,201.75,253.28,236.4,238.95,236.9,236.4,239.73,243.73
37.06,202.0,253.23,235.9,238.84,236.84,236.62,239.67,243.67
37.06,202.25,253.4,235.67,238.73,237.01,237.12,239.73,243.56
37.06,202.5,253.45,235.56,238.67,237.12,237.62,239.73,243.4
37.12,202.75,253.62,235.45,238.51,237.23,238.01,239.78,243.28
37.12,203.0,253.67,235.95,238.56,237.56,238.28,239.95,243.28
37.17,203.25,253.73,236.45,238.45,237.9,238.51,240.12,243.23
37.17,203.5,254.01,236.95,238.45,238.4,238.45,240.28,243.17
37.23,203.75,254.28,237.51,238.45,238.84,238.34,240.45,243.12
37.23,204.0,254.45,237.9,238.45,239.34,238.12,240.62,243.06
37.28,204.25,254.56,238.01,238.45,239.84,238.01,240.95,243.01
37.28,204.5,254.62,237.9,238.45,240.4,237.95,241.4,243.12
37.28,204.75,254.51,237.51,238.51,241.28,238.12,242.01,243.17
37.34,205.0,254.28,237.12,238.73,242.23,238.28,242.73,243.28
37.4,205.25,254.17,236.95,239.01,243.23,238.51,243.45,243.45
37.4,205.5,254.28,236.84,239.28,244.06,238.95,244.23,243.67
37.45,205.75,254.17,236.84,239.56,244.78,239.34,245.01,243.84
37.45,206.0,254.01,237.01,239.9,245.17,239.56,245.45,244.12
37.51,206.25,253.9,237.51,240.17,245.28,239.67,245.84,244.45
37.51,206.5,253.78,238.4,240.56,245.23,239.67,246.06,245.01
37.56,206.75,253.78,239.23,241.12,245.06,239.73,246.17,245.56
37.62,207.0,253.84,239.78,241.73,244.78,239.73,246.17,246.4
37.62,207.25,253.9,240.28,242.45,244.62,239.62,246.01,247.17
37.62,207.5,253.95,240.45,243.23,244.45,239.56,246.06,248.01
37.67,207.75,254.06,240.34,244.28,244.45,239.62,246.28,248.56
37.67,208.0,254.67,240.17,245.17,244.67,239.67,246.51,249.17
37.73,208.25,255.95,239.73,245.62,244.84,239.95,246.78,249.45
37.73,208.5,256.9,239.34,245.62,245.28,240.28,247.34,249.73
37.78,208.75,257.9,238.9,245.45,245.73,240.73,247.95,249.73
37.78,209.0,258.67,238.73,245.4,246.28,241.06,248.73,249.9
37.84,209.25,259.51,238.45,245.28,246.73,241.4,249.4,249.95
37.84,209.5,260.12,238.23,245.17,246.95,241.56,249.95,250.23
37.9,209.75,260.9,238.06,245.28,247.06,241.67,250.34,250.62
37.9,210.0,261.73,237.95,245.34,246.9,241.62,250.51,251.12
37.9,210.25,262.62,237.9,245.67,246.9,241.67,250.62,251.62
37.95,210.5,263.12,237.84,246.23,246.84,241.56,250.51,252.28
37.95,210.75,263.23,237.78,246.9,247.01,241.45,250.17,252.84
38.01,211.0,263.73,237.84,247.62,247.23,241.28,250.01,253.28
38.01,211.25,264.62,237.84,248.45,247.78,241.23,250.01,253.73
38.06,211.5,265.06,237.95,248.9,248.56,241.17,250.12,253.95
38.06,211.75,265.62,238.17,248.9,249.51,241.12,250.34,254.01
38.12,212.0,265.67,238.4,248.84,249.9,241.01,250.78,254.06
38.12,212.25,265.84,238.67,248.73,250.62,241.01,251.4,254.06
38.17,212.5,266.17,238.84,248.62,250.84,241.06,251.84,254.12
38.17,212.75,266.62,239.06,248.67,250.73,241.01,252.17,254.28
38.23,213.0,267.34,239.4,248.9,250.23,240.95,252.28,254.51
38.23,213.25,268.17,239.95,249.34,249.9,240.95,252.23,254.95
38.28,213.5,269.06,241.17,249.84,249.62,240.95,252.23,255.56
38.28,213.75,270.06,242.84,250.73,249.45,240.95,252.06,256.01
38.34,214.0,271.51,244.84,251.95,249.28,240.95,252.06,256.62
38.34,214.25,274.12,246.62,252.78,249.4,241.17,252.23,257.17
38.4,214.5,275.51,247.95,253.17,249.67,241.34,252.51,257.51
38.4,214.75,275.62,248.51,253.17,250.01,241.56,252.78,257.51
38.45,215.0,275.23,248.4,252.95,250.78,241.84,253.45,257.56
38.45,215.25,274.84,247.78,252.62,251.4,242.23,254.17,257.56
38.51,215.5,274.78,246.95,252.34,251.95,242.56,254.84,257.62
38.51,215.75,274.78,246.23,252.12,252.28,243.01,255.34,257.62
38.56,216.0,274.73,245.62,251.84,252.34,243.51,255.51,257.62
38.56,216.25,274.73,245.28,251.78,252.28,244.28,255.56,257.84
38.62,216.5,274.78,245.17,251.84,252.17,245.06,255.45,258.06
38.62,216.75,275.06,245.28,251.95,252.01,245.56,255.34,258.51
38.67,217.0,275.51,245.78,252.4,251.95,246.01,255.17,258.95
38.67,217.25,275.78,247.28,252.95,251.84,246.4,255.17,259.34
38.73,217.5,276.01,248.56,253.78,252.06,246.56,255.17,259.56
38.73,217.75,276.12,249.67,254.73,252.4,246.62,255.28,259.73
38.78,218.0,275.95,249.95,255.17,253.17,246.62,255.51,259.73
38.84,218.25,275.78,249.84,255.23,254.12,246.56,255.9,259.62
