internal_temp9_2,Seconds9_2,TC1_9_2,TC3_9_2,TC4_9_2,TC5_9_2,TC6_9_2,TC7_9_2,TC8_9_2,TC9_9_2
38.45,145.75,160.01,163.23,161.28,160.73,163.45,165.51,163.01,162.73
38.45,146.0,159.95,163.12,161.23,160.78,163.12,165.45,163.06,162.62
38.51,146.25,159.78,163.01,161.23,160.84,162.78,165.4,163.01,162.62
38.51,146.5,159.4,162.73,161.12,160.9,162.56,165.51,162.9,162.51
38.51,146.75,159.23,162.45,161.12,160.95,162.45,165.45,163.01,162.56
38.51,147.0,159.12,162.12,161.12,160.9,162.23,165.4,162.84,162.56
38.51,147.25,159.12,162.01,161.06,160.84,162.23,165.4,162.73,162.56
38.51,147.5,159.28,161.95,161.12,160.84,162.4,165.34,162.73,162.56
38.51,147.75,159.28,162.12,161.17,160.84,162.67,165.34,162.67,162.56
38.56,148.0,159.34,162.23,161.12,160.84,163.01,165.23,162.73,162.62
38.56,148.25,159.4,162.28,161.23,160.78,163.12,165.12,162.62,162.56
38.56,148.5,159.34,162.45,161.28,160.84,163.28,165.06,162.73,162.51
38.62,148.75,159.28,162.51,161.23,160.78,163.4,164.84,162.73,162.45
38.62,149.0,159.34,162.56,161.23,160.9,163.4,164.73,162.67,162.34
38.62,149.25,159.34,162.51,161.23,160.78,163.17,164.67,162.73,162.34
38.62,149.5,159.23,162.28,161.12,160.84,163.06,164.67,162.73,162.28
38.62,149.75,159.17,162.12,161.01,160.78,162.95,164.62,162.73,162.28
38.62,150.0,159.28,162.12,161.06,160.9,162.9,164.73,162.62,162.34
38.67,150.25,159.28,161.95,161.01,160.78,162.9,164.73,162.56,162.4
38.67,150.5,159.17,162.01,160.95,160.73,162.95,164.73,162.56,162.34
38.67,150.75,159.23,161.9,160.95,160.62,162.95,164.73,162.51,162.4
38.67,151.0,159.28,162.01,160.95,160.62,163.06,164.78,162.51,162.45
38.67,151.25,159.34,162.06,161.01,160.62,163.06,164.78,162.56,162.45
38.67,151.5,159.28,162.12,161.06,160.62,163.17,164.73,162.51,162.4
38.73,151.75,159.45,162.23,161.12,160.67,163.23,164.67,162.45,162.28
38.73,152.0,159.34,162.23,161.12,160.73,163.06,164.56,162.45,162.23
38.73,152.25,159.28,162.23,161.12,160.73,162.56,164.51,162.51,162.23
38.73,152.5,159.23,162.28,161.12,160.73,162.17,164.4,162.51,162.17
38.78,152.75,159.17,162.17,160.95,160.73,161.9,164.4,162.56,162.12
38.78,153.0,159.01,162.01,160.9,160.78,161.73,164.4,162.51,162.06
