internal_temp8_1,Seconds8_1,TC1_8_1,TC3_8_1,TC4_8_1,TC5_8_1,TC6_8_1,TC7_8_1,TC8_8_1,TC9_8_1
24.4,109.25,185.62,153.4,152.95,154.9,162.12,153.62,155.84,159.67
24.4,109.5,185.12,152.78,153.01,155.9,161.51,153.78,156.4,159.62
24.4,109.75,185.06,152.23,153.23,157.12,161.23,154.23,157.28,159.56
24.4,110.0,185.45,151.9,153.67,158.23,161.56,154.95,158.23,159.73
24.4,110.25,185.4,151.67,154.06,159.01,162.45,155.34,159.12,159.78
24.4,110.5,185.12,152.23,154.56,159.62,165.17,155.78,160.01,160.12
24.4,110.75,184.78,153.12,155.12,159.84,168.17,156.01,160.78,160.62
24.45,111.0,184.56,155.01,155.56,159.67,170.23,156.01,161.17,161.23
24.45,111.25,184.45,156.73,156.34,159.28,171.28,155.9,161.28,162.06
24.45,111.5,184.34,158.06,157.34,158.95,172.17,155.9,161.4,163.23
24.45,111.75,184.45,158.73,158.51,158.62,172.62,155.73,161.28,164.45
24.45,112.0,184.45,158.56,160.06,158.45,171.28,155.73,161.45,165.73
24.45,112.25,184.9,158.01,161.73,158.28,169.17,155.62,161.56,167.01
24.45,112.5,186.23,157.4,162.73,158.51,167.17,155.84,161.95,167.67
24.45,112.75,187.62,156.67,162.84,158.73,165.4,156.23,162.45,168.12
24.45,113.0,188.95,156.01,162.73,159.4,164.45,156.84,163.06,168.34
24.45,113.25,190.06,155.23,162.28,160.06,163.95,157.62,163.73,168.34
24.45,113.5,190.78,154.67,162.01,160.9,162.78,158.4,164.51,168.34
24.45,113.75,191.9,154.06,161.73,161.62,161.62,158.95,165.23,168.34
24.51,114.0,192.73,153.73,161.4,162.12,160.62,159.28,165.73,168.51
24.51,114.25,193.51,153.34,161.28,162.45,159.73,159.45,166.01,168.78
24.51,114.5,194.23,153.12,161.28,162.45,159.12,159.56,166.01,169.17
24.51,114.75,194.95,152.9,161.4,162.45,158.67,159.45,165.73,169.73
24.51,115.0,195.9,152.9,161.73,162.23,158.34,159.23,165.56,170.34
24.51,115.25,196.51,152.78,162.4,162.17,158.06,159.01,165.34,170.95
24.51,115.5,196.67,152.67,163.23,162.23,157.73,158.67,165.23,171.51
24.51,115.75,196.67,152.73,164.45,162.4,157.51,158.45,165.34,171.78
24.51,116.0,196.62,152.78,166.23,162.9,157.34,158.17,165.56,171.84
24.56,116.25,196.4,152.9,166.78,163.95,157.95,158.01,166.01,171.95
24.56,116.5,196.62,152.95,167.01,165.12,158.73,157.78,166.73,171.95
24.56,116.75,196.67,153.12,167.01,166.4,159.28,157.56,167.34,171.78
24.56,117.0,196.78,153.34,166.73,167.06,160.23,157.4,167.84,171.95
24.56,117.25,196.9,153.62,166.4,167.4,162.01,157.23,168.23,172.01
24.56,117.5,196.84,154.23,166.01,167.34,164.06,157.17,168.34,172.56
24.56,117.75,196.9,155.17,165.73,167.01,166.45,157.17,168.34,173.28
24.62,118.0,197.12,156.45,165.9,166.73,169.17,157.17,168.28,174.12
24.62,118.25,197.45,158.12,166.4,166.17,171.78,157.23,168.17,175.01
24.62,118.5,197.56,160.12,167.12,165.67,174.84,157.28,168.12,175.73
24.62,118.75,199.23,162.23,168.06,165.51,177.23,157.34,168.28,176.01
24.62,119.0,202.06,164.01,169.17,165.17,179.01,157.4,168.51,176.12
24.62,119.25,203.28,165.23,169.84,165.28,179.78,157.51,168.95,176.12
24.62,119.5,203.17,165.01,169.95,165.73,180.23,157.67,169.62,176.06
24.62,119.75,202.67,164.17,169.84,166.73,179.9,158.06,170.34,175.95
24.62,120.0,202.28,163.12,169.51,167.23,178.51,158.51,171.01,175.78
24.62,120.25,202.06,162.23,169.23,167.84,175.62,159.01,171.45,175.78
24.67,120.5,201.84,161.51,168.95,168.34,173.28,159.9,171.67,175.95
24.67,120.75,201.78,160.95,168.67,168.4,171.51,161.01,171.62,176.06
24.67,121.0,201.62,160.62,168.56,168.4,170.51,162.23,171.45,176.51
24.67,121.25,201.51,160.62,168.62,168.34,172.01,163.28,171.28,176.84
24.67,121.5,201.9,161.01,169.01,168.17,174.28,164.12,171.17,177.4
24.67,121.75,202.17,162.01,169.45,168.01,174.95,164.67,171.01,177.73
24.67,122.0,202.28,163.45,170.45,168.01,175.9,165.06,171.12,177.9
24.67,122.25,202.28,165.12,171.84,168.06,176.51,165.01,171.17,178.01
24.73,122.5,202.28,166.51,173.06,168.51,176.28,164.9,171.34,177.9
24.73,122.75,202.28,167.23,173.45,169.34,175.84,164.84,171.67,177.9
24.73,123.0,201.95,167.51,173.4,170.51,175.23,164.67,172.12,177.84
24.73,123.25,201.45,167.23,173.23,171.45,175.23,164.67,172.67,177.84
24.73,123.5,201.06,166.73,172.78,171.9,174.56,164.73,172.84,177.78
24.73,123.75,200.78,165.9,172.34,172.23,174.23,165.23,173.06,178.17
24.73,124.0,200.51,165.12,171.84,172.12,174.06,165.78,172.95,178.73
24.78,124.25,200.34,164.62,171.62,171.78,174.73,166.56,172.95,179.34
24.78,124.5,200.28,164.34,171.51,171.51,177.06,167.51,172.78,179.9
24.78,124.75,200.4,165.23,171.51,171.12,180.84,168.01,172.78,180.4
24.78,125.0,200.84,167.17,172.28,171.01,183.62,168.28,172.78,180.73
24.78,125.25,202.84,169.17,173.51,170.84,185.78,168.56,172.95,180.9
24.78,125.5,204.28,171.17,174.23,171.01,186.67,168.56,173.17,180.9
24.78,125.75,205.01,172.67,174.56,171.28,186.95,168.51,173.62,180.84
24.78,126.0,205.01,173.06,174.9,171.73,186.28,168.23,174.01,180.67
24.84,126.25,204.78,172.95,174.73,172.28,185.01,168.12,174.51,180.51
24.84,126.5,204.62,172.34,174.51,172.95,182.67,168.17,174.95,180.34
24.84,126.75,204.28,171.17,174.23,173.28,180.4,168.67,175.23,180.4
24.84,127.0,203.67,170.12,173.84,173.34,178.9,169.17,175.28,180.4
24.84,127.25,203.45,169.28,173.73,173.4,177.73,170.12,175.45,180.67
24.84,127.5,203.17,168.62,173.62,173.28,177.23,170.84,175.45,180.9
24.9,127.75,203.23,168.17,173.56,173.12,177.4,171.51,175.23,181.23
24.9,128.0,203.17,168.17,173.56,173.01,178.9,172.01,175.06,181.51
24.9,128.25,203.34,168.62,173.9,172.9,181.12,172.4,174.84,181.95
24.9,128.5,203.73,169.4,174.34,172.67,182.67,172.45,174.73,182.17
24.9,128.75,204.06,170.67,174.9,172.4,182.67,172.23,174.51,182.28
24.9,129.0,204.28,171.9,175.23,172.12,182.51,172.01,174.34,182.34
24.9,129.25,204.51,172.78,175.4,172.01,182.45,171.84,174.17,182.28
24.9,129.5,204.56,172.84,175.45,171.73,182.23,171.73,174.12,182.23
24.95,129.75,204.4,172.62,175.45,171.62,181.45,171.73,173.95,182.12
24.95,130.0,204.12,172.01,175.23,171.51,180.84,171.95,173.9,181.84
24.95,130.25,203.78,171.45,175.01,171.34,180.01,172.28,173.78,181.67
24.95,130.5,203.62,171.01,174.9,171.4,179.78,173.12,173.9,181.51
24.95,130.75,203.28,170.62,174.62,171.34,180.51,173.73,173.78,181.23
25.01,131.0,203.23,170.62,174.45,171.45,182.06,174.23,173.78,181.01
25.01,131.25,203.56,171.17,174.28,171.51,185.56,174.62,173.9,180.84
25.01,131.5,204.4,172.78,174.12,171.73,187.9,174.84,173.95,180.62
25.01,131.75,205.78,174.4,173.95,171.95,189.06,174.73,174.12,180.45
25.01,132.0,206.23,175.9,173.78,172.28,189.56,174.62,174.23,180.34
25.06,132.25,206.23,176.34,173.78,172.9,188.23,174.4,174.62,180.17
25.01,132.5,206.06,176.45,173.78,173.28,187.34,174.23,174.95,180.01
25.06,132.75,205.9,176.17,173.73,173.73,185.51,174.23,175.4,179.9
25.06,133.0,205.62,175.67,173.78,174.23,183.51,174.4,176.01,179.84
